query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	3h7m-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	3h7m-assembly1.cif.gz_A Crystal Structure of a Histidine Kinase Sensor Domain with Similarity to Periplasmic Binding Proteins	0.273	219	157	37	253	6	224	2.024E-20	764
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4f3p-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4f3p-assembly1.cif.gz_A Crystal structure of a Glutamine-binding periplasmic protein from Burkholderia pseudomallei in complex with glutamine	0.225	223	171	36	257	1	223	1.282E-20	733
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	8eyz-assembly3.cif.gz_C	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	8eyz-assembly3.cif.gz_C Engineered glutamine binding protein bound to GLN and a cobaloxime ligand	0.210	218	170	38	253	2	219	1.258E-19	731
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	8hnj-assembly2.cif.gz_B	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	8hnj-assembly2.cif.gz_B Domain-stabilized glutamine-binding protein	0.223	218	167	38	253	2	219	1.332E-19	726
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4f3p-assembly2.cif.gz_B	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4f3p-assembly2.cif.gz_B Crystal structure of a Glutamine-binding periplasmic protein from Burkholderia pseudomallei in complex with glutamine	0.219	220	170	36	254	1	220	4.501E-20	722
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	2q2c-assembly3.cif.gz_C	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	2q2c-assembly3.cif.gz_C Crystal structures of the arginine-, lysine-, histidine-binding protein ArtJ from the thermophilic bacterium Geobacillus stearothermophilus	0.286	225	158	36	257	1	225	5.656E-20	714
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4zv2-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4zv2-assembly1.cif.gz_A An ancestral arginine-binding protein bound to glutamine	0.250	221	163	37	254	5	225	5.656E-20	700
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	6svf-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	6svf-assembly1.cif.gz_A Crystal structure of the P235GK mutant of ArgBP from T. maritima	0.207	219	172	37	254	11	229	8.434E-20	699
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4zv1-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4zv1-assembly1.cif.gz_A An ancestral arginine-binding protein bound to arginine	0.257	222	160	37	253	5	226	2.102E-19	676
LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4g4p-assembly1.cif.gz_A	LOKIASV2_2615_ESMFold_transporter_substrate-binding_domain-containing_protein	4g4p-assembly1.cif.gz_A Crystal structure of glutamine-binding protein from Enterococcus faecalis at 1.5 A	0.240	223	166	33	251	11	233	5.240E-19	666
