query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q57QK4-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q57QK4-F1-model_v4 Multidrug resistance protein MdtG	0.177	439	325	32	470	2	397	1.098E-12	599
LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J4-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J4-F1-model_v4 Quinolone resistance protein NorA	0.142	426	321	42	467	1	375	7.822E-12	574
LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q6GBD5-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q6GBD5-F1-model_v4 Quinolone resistance protein NorA	0.144	426	320	42	467	1	375	9.213E-12	568
LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J5-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J5-F1-model_v4 Quinolone resistance protein NorA	0.145	426	320	42	467	1	375	8.149E-12	568
LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J6-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J6-F1-model_v4 Quinolone resistance protein NorA	0.142	426	321	42	467	1	375	1.178E-11	567
LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J7-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-P0A0J7-F1-model_v4 Quinolone resistance protein NorA	0.143	426	321	42	467	1	375	8.843E-12	565
LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q5HHX4-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q5HHX4-F1-model_v4 Quinolone resistance protein NorA	0.140	426	322	42	467	1	375	1.387E-11	560
LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q6GIU7-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q6GIU7-F1-model_v4 Quinolone resistance protein NorA	0.145	426	320	42	467	1	375	1.633E-11	556
LOKIASV2_3271_ESMFold_MFS_transporter	AF-P39843-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-P39843-F1-model_v4 Multidrug resistance protein 2	0.198	422	301	45	466	12	387	7.509E-12	556
LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q8C0T7-F1-model_v4	LOKIASV2_3271_ESMFold_MFS_transporter	AF-Q8C0T7-F1-model_v4 Major facilitator superfamily domain-containing protein 9	0.169	436	353	31	466	24	449	9.322E-13	518
