LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1vpqA00	1vpqA00	2.339E-16	1.000	494	3	250	268	2	259	260	267	0.925	0.992
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q2FZX7_1_282_3.20.20.410	af_Q2FZX7_1_282_3.20.20.410	5.408E-16	1.000	476	4	262	268	2	281	282	295	0.966	0.993
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1ztvA00	1ztvA00	2.483E-16	1.000	475	2	261	268	4	279	279	290	0.970	0.989
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1vpyA00	1vpyA00	1.051E-13	1.000	424	3	252	268	4	242	242	263	0.933	0.988
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_P37348_1_259_3.20.20.410	af_P37348_1_259_3.20.20.410	3.173E-14	1.000	399	4	250	268	2	257	259	278	0.922	0.988
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q4E4B4_140_369_3.20.20.410	af_Q4E4B4_140_369_3.20.20.410	2.526E-10	1.000	288	64	267	268	10	228	230	234	0.761	0.952
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	4xslC00	4xslC00	2.148E-04	1.000	102	1	257	268	1	297	297	326	0.959	1.000
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q2FZS6_1_311_3.20.20.70	af_Q2FZS6_1_311_3.20.20.70	1.253E-04	0.997	92	1	262	268	1	276	311	329	0.978	0.887
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	5a6jD02	5a6jD02	1.645E-03	0.984	80	2	248	268	5	298	303	330	0.922	0.970
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3cyjD02	3cyjD02	2.657E-03	0.978	78	2	229	268	14	201	237	247	0.851	0.793
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	5cxpA02	5cxpA02	1.969E-03	0.975	77	3	230	268	2	247	279	282	0.851	0.882
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3qfeA00	3qfeA00	4.040E-03	0.949	72	1	250	268	1	235	305	284	0.933	0.770
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3bcfA02	3bcfA02	1.508E-02	0.933	70	2	249	268	5	291	294	313	0.925	0.976
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3kaoA00	3kaoA00	2.220E-03	0.900	67	3	257	268	21	321	321	339	0.951	0.938
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	2nlyA00	2nlyA00	2.294E-02	0.872	65	2	252	268	5	207	216	274	0.937	0.940
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3cqhB00	3cqhB00	4.835E-03	0.855	64	3	250	268	2	240	243	301	0.925	0.984
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q9VJ06_24_256_3.20.20.70	af_Q9VJ06_24_256_3.20.20.70	4.706E-02	0.837	63	29	165	268	66	216	233	166	0.511	0.648
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	4ggbA02	4ggbA02	1.260E-02	0.837	63	1	233	268	12	213	253	257	0.869	0.798
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	6bmaB00	6bmaB00	1.601E-02	0.817	62	1	249	268	51	258	259	271	0.929	0.803
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1ypxA00	1ypxA00	2.435E-02	0.795	61	1	250	268	2	307	315	337	0.933	0.971
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	2y7dC00	2y7dC00	2.294E-02	0.772	60	2	264	268	3	267	269	325	0.981	0.985
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	4ov9A01	4ov9A01	2.035E-02	0.772	60	1	259	268	1	261	278	304	0.966	0.939
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	6d8gA03	6d8gA03	2.161E-02	0.772	60	1	231	268	16	269	307	292	0.862	0.827
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3q45A02	3q45A02	6.740E-02	0.720	58	1	233	268	16	208	242	253	0.869	0.798
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	4i6kA00	4i6kA00	2.586E-02	0.720	58	1	250	268	1	248	267	290	0.933	0.929
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	6bveB00	6bveB00	8.565E-02	0.692	57	5	165	268	61	224	242	181	0.601	0.678
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q54DW5_178_511_3.20.20.80	af_Q54DW5_178_511_3.20.20.80	3.286E-02	0.692	57	54	261	268	101	334	334	266	0.776	0.701
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_O74799_3_366_3.20.20.80	af_O74799_3_366_3.20.20.80	3.286E-02	0.692	57	55	261	268	119	360	364	261	0.772	0.665
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q58628_1_453_3.20.20.70	af_Q58628_1_453_3.20.20.70	8.288E-03	0.692	57	1	250	268	1	269	453	320	0.933	0.594
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_Q09632_1_287_3.20.20.100	af_Q09632_1_287_3.20.20.100	9.342E-03	0.632	55	4	267	268	16	281	287	314	0.985	0.927
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1p0nA00	1p0nA00	6.349E-02	0.601	54	4	250	268	37	256	305	269	0.922	0.721
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	2wzeA02	2wzeA02	4.996E-02	0.601	54	3	231	268	11	308	355	327	0.854	0.839
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	1m41A00	1m41A00	1.227E-01	0.569	53	1	261	268	1	327	328	359	0.974	0.997
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_A0A0G2L2R7_13_352_3.20.20.330	af_A0A0G2L2R7_13_352_3.20.20.330	5.305E-02	0.569	53	2	265	268	16	340	340	349	0.985	0.956
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_P38081_36_415_3.20.20.80	af_P38081_36_415_3.20.20.80	4.175E-02	0.569	53	55	261	268	126	374	380	263	0.772	0.655
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3uwyA00	3uwyA00	1.421E-02	0.537	52	2	249	268	11	260	261	314	0.925	0.958
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_I1M4L1_368_638_3.20.20.60	af_I1M4L1_368_638_3.20.20.60	2.915E-02	0.473	50	2	246	268	47	268	271	286	0.914	0.819
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3ny7A00	3ny7A00	1.088E-01	0.442	49	71	164	268	20	107	118	101	0.351	0.746
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3jvaC02	3jvaC02	3.932E-02	0.442	49	2	229	268	15	178	240	241	0.851	0.683
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	3r0kA02	3r0kA02	8.565E-02	0.442	49	39	252	268	41	196	241	214	0.799	0.647
LOKIASV2_4454_ESMFold_DUF72_domain-containing_protein	af_P76446_261_515_3.20.20.450	af_P76446_261_515_3.20.20.450	1.088E-01	0.442	49	39	253	268	32	231	255	237	0.802	0.784
