query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1ukw-assembly1.cif.gz_A	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1ukw-assembly1.cif.gz_A Crystal structure of medium-chain acyl-CoA dehydrogenase from Thermus thermophilus HB8	0.338	382	248	6	387	1	376	1.499E-28	1322
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	4l1f-assembly1.cif.gz_A	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	4l1f-assembly1.cif.gz_A Electron transferring flavoprotein of Acidaminococcus fermentans: Towards a mechanism of flavin-based electron bifurcation	0.309	382	260	6	387	1	377	1.553E-27	1307
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly2.cif.gz_H	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly2.cif.gz_H Crystal structure of MmgC, an acyl-CoA dehydrogenase from bacillus subtilis.	0.329	379	250	10	388	1	373	4.368E-27	1275
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1buc-assembly1.cif.gz_A	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1buc-assembly1.cif.gz_A THREE-DIMENSIONAL STRUCTURE OF BUTYRYL-COA DEHYDROGENASE FROM MEGASPHAERA ELSDENII	0.300	383	267	6	388	1	382	3.048E-27	1268
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	4n5f-assembly1.cif.gz_A-2	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	4n5f-assembly1.cif.gz_A-2 Crystal Structure of a Putative acyl-CoA dehydrogenase with bound FADH2 from Burkholderia cenocepacia J2315	0.298	380	263	7	386	3	377	1.761E-26	1257
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1ivh-assembly1.cif.gz_B	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1ivh-assembly1.cif.gz_B STRUCTURE OF HUMAN ISOVALERYL-COA DEHYDROGENASE AT 2.6 ANGSTROMS RESOLUTION: STRUCTURAL BASIS FOR SUBSTRATE SPECIFICITY	0.306	384	265	7	390	5	387	2.034E-27	1255
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly1.cif.gz_D	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly1.cif.gz_D Crystal structure of MmgC, an acyl-CoA dehydrogenase from bacillus subtilis.	0.330	380	249	9	388	1	373	1.074E-26	1252
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1rx0-assembly1.cif.gz_C	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	1rx0-assembly1.cif.gz_C Crystal structure of isobutyryl-CoA dehydrogenase complexed with substrate/ligand.	0.281	381	269	10	390	9	383	5.419E-26	1242
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	7w0j-assembly1.cif.gz_F	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	7w0j-assembly1.cif.gz_F Acyl-CoA dehydrogenase, Tfu_1647	0.265	381	276	8	388	2	378	1.471E-26	1240
LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly2.cif.gz_G	LOKIASV2_1756_ESMFold_acyl-CoA_dehydrogenase_family_protein	5lnx-assembly2.cif.gz_G Crystal structure of MmgC, an acyl-CoA dehydrogenase from bacillus subtilis.	0.325	372	245	17	388	3	366	2.523E-26	1237
