query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3926_ESMFold_hypothetical_protein	7y6c-assembly2.cif.gz_D	LOKIASV2_3926_ESMFold_hypothetical_protein	7y6c-assembly2.cif.gz_D Crystal structure of the EscE/EsaG/EsaH complex	0.142	49	40	27	75	18	65	4.523E+00	51
LOKIASV2_3926_ESMFold_hypothetical_protein	4afl-assembly2.cif.gz_F	LOKIASV2_3926_ESMFold_hypothetical_protein	4afl-assembly2.cif.gz_F The crystal structure of the ING4 dimerization domain reveals the functional organization of the ING family of chromatin binding proteins.	0.136	88	73	11	98	5	90	1.475E+00	48
LOKIASV2_3926_ESMFold_hypothetical_protein	6sxc-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	6sxc-assembly1.cif.gz_A Crystal structure of the Voltage-Gated Sodium Channel NavMs (F208L) in complex with 4-hydroxytamoxifen (2.5 Angstrom resolution)	0.114	61	52	17	77	6	65	3.752E+00	47
LOKIASV2_3926_ESMFold_hypothetical_protein	6yz0-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	6yz0-assembly1.cif.gz_A Full length Open-form Sodium Channel NavMs F208L in complex with Cannabidiol (CBD)	0.107	65	56	13	77	2	65	3.752E+00	46
LOKIASV2_3926_ESMFold_hypothetical_protein	6sxg-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	6sxg-assembly1.cif.gz_A Crystal Structure of the Voltage-Gated Sodium Channel NavMs in complex with 4-hydroxytamoxifen (2.4 Angstrom resolution)	0.112	62	53	16	77	5	65	5.123E+00	44
LOKIASV2_3926_ESMFold_hypothetical_protein	2pvq-assembly1.cif.gz_A-2	LOKIASV2_3926_ESMFold_hypothetical_protein	2pvq-assembly1.cif.gz_A-2 Crystal structure of Ochrobactrum anthropi glutathione transferase Cys10Ala mutant with glutathione bound at the H-site	0.190	42	30	26	67	95	132	3.313E+00	43
LOKIASV2_3926_ESMFold_hypothetical_protein	6v3o-assembly1.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	6v3o-assembly1.cif.gz_B Crystal structure of the T-state of maize C4-phosphoenolpyruvate carboxylase in complex with citrate	0.100	40	33	37	76	180	217	5.802E+00	43
LOKIASV2_3926_ESMFold_hypothetical_protein	6ff7-assembly1.cif.gz_w	LOKIASV2_3926_ESMFold_hypothetical_protein	6ff7-assembly1.cif.gz_w human Bact spliceosome core structure	0.115	52	45	27	78	3	54	6.993E+00	42
LOKIASV2_3926_ESMFold_hypothetical_protein	6j6q-assembly1.cif.gz_H	LOKIASV2_3926_ESMFold_hypothetical_protein	6j6q-assembly1.cif.gz_H Cryo-EM structure of the yeast B*-b2 complex at an average resolution of 3.7 angstrom	0.115	52	45	22	73	40	91	8.429E+00	42
LOKIASV2_3926_ESMFold_hypothetical_protein	6u2t-assembly1.cif.gz_C	LOKIASV2_3926_ESMFold_hypothetical_protein	6u2t-assembly1.cif.gz_C Crystal structure of the T-state of maize C4-phosphoenolpyruvate carboxylase in complex with malate	0.058	34	31	37	70	180	213	9.547E+00	42
LOKIASV2_3926_ESMFold_hypothetical_protein	8d06-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	8d06-assembly1.cif.gz_A Hallucinated C3 protein assembly HALC3_104	0.145	48	40	26	73	13	60	3.313E+00	41
LOKIASV2_3926_ESMFold_hypothetical_protein	6dkm-assembly4.cif.gz_G	LOKIASV2_3926_ESMFold_hypothetical_protein	6dkm-assembly4.cif.gz_G DHD131	0.147	61	51	16	76	4	64	8.429E+00	41
LOKIASV2_3926_ESMFold_hypothetical_protein	5hvd-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	5hvd-assembly1.cif.gz_A Full length Open-form Sodium Channel NavMs I218C	0.098	61	53	13	73	2	61	5.802E+00	41
LOKIASV2_3926_ESMFold_hypothetical_protein	4bne-assembly1.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	4bne-assembly1.cif.gz_B Pacsin2 Interacts with Membranes and Actin-Filaments	0.186	98	78	7	104	120	216	1.386E+00	40
LOKIASV2_3926_ESMFold_hypothetical_protein	5ng5-assembly1.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	5ng5-assembly1.cif.gz_B multi-drug efflux; membrane transport; RND superfamily; Drug resistance	0.200	50	37	27	73	74	123	5.123E+00	40
LOKIASV2_3926_ESMFold_hypothetical_protein	5goe-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	5goe-assembly1.cif.gz_A Truncated mitofusin-1, GDP-bound	0.135	59	44	23	74	311	369	2.749E+00	40
LOKIASV2_3926_ESMFold_hypothetical_protein	7enc-assembly1.cif.gz_g	LOKIASV2_3926_ESMFold_hypothetical_protein	7enc-assembly1.cif.gz_g TFIID-based PIC-Mediator holo-complex in fully-assembled state (hPIC-MED)	0.125	87	71	21	102	60	146	1.386E+00	39
LOKIASV2_3926_ESMFold_hypothetical_protein	3qf7-assembly3.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	3qf7-assembly3.cif.gz_A The Mre11:Rad50 complex forms an ATP dependent molecular clamp in DNA double-strand break repair	0.169	71	58	12	82	154	224	5.802E+00	39
LOKIASV2_3926_ESMFold_hypothetical_protein	6v3o-assembly2.cif.gz_G	LOKIASV2_3926_ESMFold_hypothetical_protein	6v3o-assembly2.cif.gz_G Crystal structure of the T-state of maize C4-phosphoenolpyruvate carboxylase in complex with citrate	0.100	40	33	37	76	179	216	8.971E+00	39
LOKIASV2_3926_ESMFold_hypothetical_protein	7xnj-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	7xnj-assembly1.cif.gz_A Stress Response Facilitator A SrfA	0.115	52	45	23	74	8	59	8.429E+00	38
LOKIASV2_3926_ESMFold_hypothetical_protein	3d36-assembly1.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	3d36-assembly1.cif.gz_B How to Switch Off a Histidine Kinase: Crystal Structure of Geobacillus stearothermophilus KinB with the Inhibitor Sda	0.200	55	40	21	75	13	63	3.313E+00	38
LOKIASV2_3926_ESMFold_hypothetical_protein	5hvx-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	5hvx-assembly1.cif.gz_A Full length Wild-Type Open-form Sodium Channel NavMs	0.098	61	53	13	73	2	61	7.920E+00	38
LOKIASV2_3926_ESMFold_hypothetical_protein	8oir-assembly1.cif.gz_Aa	LOKIASV2_3926_ESMFold_hypothetical_protein	8oir-assembly1.cif.gz_Aa 55S human mitochondrial ribosome with mtRF1 and P-site tRNA	0.113	79	65	29	102	12	90	2.280E+00	38
LOKIASV2_3926_ESMFold_hypothetical_protein	6dkm-assembly2.cif.gz_C	LOKIASV2_3926_ESMFold_hypothetical_protein	6dkm-assembly2.cif.gz_C DHD131	0.228	70	48	7	76	3	65	3.313E+00	37
LOKIASV2_3926_ESMFold_hypothetical_protein	2kub-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	2kub-assembly1.cif.gz_A Solution structure of the alpha subdomain of the major non-repeat unit of Fap1 fimbriae of Streptococcus parasanguis	0.129	54	46	21	74	25	78	8.971E+00	37
LOKIASV2_3926_ESMFold_hypothetical_protein	2f1m-assembly2.cif.gz_D	LOKIASV2_3926_ESMFold_hypothetical_protein	2f1m-assembly2.cif.gz_D Conformational flexibility in the multidrug efflux system protein AcrA	0.180	50	38	27	73	58	107	5.123E+00	37
LOKIASV2_3926_ESMFold_hypothetical_protein	7a5p-assembly1.cif.gz_s	LOKIASV2_3926_ESMFold_hypothetical_protein	7a5p-assembly1.cif.gz_s Human C Complex Spliceosome - Medium-resolution PERIPHERY	0.120	75	63	28	102	2	74	5.123E+00	36
LOKIASV2_3926_ESMFold_hypothetical_protein	5wme-assembly1.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	5wme-assembly1.cif.gz_B Crystal Structure of Amino Acids 1729-1786 of Human Beta Cardiac Myosin Fused to Gp7 as Anti-Parallel Four-Helix Bundle	0.156	64	53	39	102	8	71	5.802E+00	36
LOKIASV2_3926_ESMFold_hypothetical_protein	1lvf-assembly2.cif.gz_B	LOKIASV2_3926_ESMFold_hypothetical_protein	1lvf-assembly2.cif.gz_B syntaxin 6	0.150	80	65	27	104	11	90	3.313E+00	36
LOKIASV2_3926_ESMFold_hypothetical_protein	5gof-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	5gof-assembly1.cif.gz_A Truncated mitofusin-1, GTP-bound	0.135	59	44	23	74	316	374	4.250E+00	36
LOKIASV2_3926_ESMFold_hypothetical_protein	5j73-assembly2.cif.gz_C	LOKIASV2_3926_ESMFold_hypothetical_protein	5j73-assembly2.cif.gz_C De novo design of protein homo-oligomers with modular hydrogen bond network-mediated specificity	0.146	75	59	14	88	5	74	6.571E+00	35
LOKIASV2_3926_ESMFold_hypothetical_protein	5wme-assembly1.cif.gz_D	LOKIASV2_3926_ESMFold_hypothetical_protein	5wme-assembly1.cif.gz_D Crystal Structure of Amino Acids 1729-1786 of Human Beta Cardiac Myosin Fused to Gp7 as Anti-Parallel Four-Helix Bundle	0.169	65	53	38	102	4	68	6.175E+00	35
LOKIASV2_3926_ESMFold_hypothetical_protein	7xgf-assembly2.cif.gz_D	LOKIASV2_3926_ESMFold_hypothetical_protein	7xgf-assembly2.cif.gz_D Crystal structure of BCL-xL in complex with computationally designed inhibitor protein	0.100	70	57	28	91	13	82	7.442E+00	35
LOKIASV2_3926_ESMFold_hypothetical_protein	2zd9-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	2zd9-assembly1.cif.gz_A Structure of a Bacterial Cyclic-Nucleotide Regulated Ion Channel	0.120	50	40	33	78	5	54	6.571E+00	35
LOKIASV2_3926_ESMFold_hypothetical_protein	5gom-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	5gom-assembly1.cif.gz_A Truncated mitofusin-1, transition-like state	0.135	59	44	23	74	334	392	3.993E+00	35
LOKIASV2_3926_ESMFold_hypothetical_protein	4abm-assembly3.cif.gz_D	LOKIASV2_3926_ESMFold_hypothetical_protein	4abm-assembly3.cif.gz_D Crystal Structure of CHMP4B hairpin	0.150	72	59	12	83	3	72	8.971E+00	34
LOKIASV2_3926_ESMFold_hypothetical_protein	8dt0-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	8dt0-assembly1.cif.gz_A Scaffolding protein functional sites using deep learning	0.180	72	54	7	73	18	89	6.993E+00	34
LOKIASV2_3926_ESMFold_hypothetical_protein	6gv8-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	6gv8-assembly1.cif.gz_A Characterization of extracellular matrix binding protein- (Embp)-mediated Staphylococcus epidermidis adherence to fibronectin	0.057	68	63	9	76	90	157	7.920E+00	34
LOKIASV2_3926_ESMFold_hypothetical_protein	7enj-assembly1.cif.gz_G	LOKIASV2_3926_ESMFold_hypothetical_protein	7enj-assembly1.cif.gz_G Human Mediator (deletion of MED1-IDR) in a Tail-bent conformation (MED-B)	0.119	83	70	23	102	59	141	3.752E+00	34
LOKIASV2_3926_ESMFold_hypothetical_protein	3q0k-assembly1.cif.gz_A	LOKIASV2_3926_ESMFold_hypothetical_protein	3q0k-assembly1.cif.gz_A Crystal structure of Human PACSIN 2 F-BAR	0.145	100	80	5	104	124	217	2.583E+00	34
