query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly4.cif.gz_D	LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly4.cif.gz_D Mouse Tdp2 D358N protein, apo state with increased disorder amongst variable DNA-binding grasp conformations	0.178	240	189	503	733	4	243	1.254E-08	367
LOKIASV2_2130_ESMFold_hypothetical_protein	5ino-assembly1.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	5ino-assembly1.cif.gz_A Human Tdp2 reaction product (5'-phosphorylated DNA)-Mg2+ complex	0.159	250	191	507	734	3	252	1.471E-08	363
LOKIASV2_2130_ESMFold_hypothetical_protein	5ino-assembly1.cif.gz_B	LOKIASV2_2130_ESMFold_hypothetical_protein	5ino-assembly1.cif.gz_B Human Tdp2 reaction product (5'-phosphorylated DNA)-Mg2+ complex	0.166	247	188	509	734	2	248	3.987E-08	350
LOKIASV2_2130_ESMFold_hypothetical_protein	4gyz-assembly4.cif.gz_D	LOKIASV2_2130_ESMFold_hypothetical_protein	4gyz-assembly4.cif.gz_D Mus Musculus Tdp2 Bound to dAMP and Mg2+	0.182	235	182	510	733	2	236	5.272E-08	348
LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly3.cif.gz_C	LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly3.cif.gz_C Crystal structure of humanized D. rerio TDP2 by 14 mutations	0.152	228	191	509	734	2	229	6.436E-08	342
LOKIASV2_2130_ESMFold_hypothetical_protein	4ruw-assembly1.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	4ruw-assembly1.cif.gz_A The crystal structure of endonuclease/exonuclease/phosphatase from Beutenbergia cavernae DSM 12333	0.193	277	182	509	734	2	278	2.192E-08	341
LOKIASV2_2130_ESMFold_hypothetical_protein	4gyz-assembly7.cif.gz_G	LOKIASV2_2130_ESMFold_hypothetical_protein	4gyz-assembly7.cif.gz_G Mus Musculus Tdp2 Bound to dAMP and Mg2+	0.168	242	186	511	734	2	243	9.216E-08	339
LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly3.cif.gz_C	LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly3.cif.gz_C Mouse Tdp2 D358N protein, apo state with increased disorder amongst variable DNA-binding grasp conformations	0.157	225	187	510	732	2	226	7.857E-08	336
LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly2.cif.gz_B	LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly2.cif.gz_B Mouse Tdp2 protein, apo state with variable DNA-binding grasp conformations	0.176	230	183	510	732	5	234	5.272E-08	335
LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly1.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly1.cif.gz_A Crystal structure of humanized D. rerio TDP2 by 14 mutations	0.143	242	193	509	734	2	243	9.981E-08	335
LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly3.cif.gz_C	LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly3.cif.gz_C Mouse Tdp2 protein, apo state with variable DNA-binding grasp conformations	0.173	227	183	511	732	2	228	7.254E-08	334
LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly2.cif.gz_B	LOKIASV2_2130_ESMFold_hypothetical_protein	6ca4-assembly2.cif.gz_B Crystal structure of humanized D. rerio TDP2 by 14 mutations	0.141	243	193	509	734	2	244	1.218E-07	334
LOKIASV2_2130_ESMFold_hypothetical_protein	4gz1-assembly3.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	4gz1-assembly3.cif.gz_A Mus Musculus Tdp2 reaction product (5'-phosphorylated DNA)-Mg2+ complex at 1.5 Angstroms resolution	0.169	245	186	509	733	7	251	4.677E-08	332
LOKIASV2_2130_ESMFold_hypothetical_protein	4puq-assembly1.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	4puq-assembly1.cif.gz_A Mus Musculus Tdp2 reaction product complex with 5'-phosphorylated RNA/DNA, glycerol, and Mg2+	0.169	246	186	509	733	8	253	4.868E-08	327
LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly5.cif.gz_E	LOKIASV2_2130_ESMFold_hypothetical_protein	5inn-assembly5.cif.gz_E Mouse Tdp2 D358N protein, apo state with increased disorder amongst variable DNA-binding grasp conformations	0.173	229	184	510	732	2	230	5.487E-08	326
LOKIASV2_2130_ESMFold_hypothetical_protein	5j3z-assembly2.cif.gz_B	LOKIASV2_2130_ESMFold_hypothetical_protein	5j3z-assembly2.cif.gz_B Crystal structure of m2hTDP2-CAT in complex with a small molecule inhibitor	0.156	243	188	509	732	2	244	7.254E-08	326
LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly1.cif.gz_A	LOKIASV2_2130_ESMFold_hypothetical_protein	5inm-assembly1.cif.gz_A Mouse Tdp2 protein, apo state with variable DNA-binding grasp conformations	0.167	243	186	510	733	2	244	5.710E-08	323
