query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2634_ESMFold_hypothetical_protein	4qtu-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4qtu-assembly1.cif.gz_B Structure of S. cerevisiae Bud23-Trm112 complex involved in formation of m7G1575 on 18S rRNA (SAM bound form)	0.302	190	129	31	216	2	191	5.075E-19	645
LOKIASV2_2634_ESMFold_hypothetical_protein	6g4w-assembly1.cif.gz_q	LOKIASV2_2634_ESMFold_hypothetical_protein	6g4w-assembly1.cif.gz_q Cryo-EM structure of a late human pre-40S ribosomal subunit - State A	0.255	191	138	31	216	2	192	2.405E-18	636
LOKIASV2_2634_ESMFold_hypothetical_protein	4qtt-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4qtt-assembly1.cif.gz_B Structure of S. cerevisiae Bud23-Trm112 complex involved in formation of m7G1575 on 18S rRNA (apo-form)	0.294	174	121	42	215	4	175	6.461E-17	558
LOKIASV2_2634_ESMFold_hypothetical_protein	4qtt-assembly2.cif.gz_D	LOKIASV2_2634_ESMFold_hypothetical_protein	4qtt-assembly2.cif.gz_D Structure of S. cerevisiae Bud23-Trm112 complex involved in formation of m7G1575 on 18S rRNA (apo-form)	0.297	174	120	43	216	1	171	3.061E-16	555
LOKIASV2_2634_ESMFold_hypothetical_protein	7wts-assembly1.cif.gz_q	LOKIASV2_2634_ESMFold_hypothetical_protein	7wts-assembly1.cif.gz_q Cryo-EM structure of a human pre-40S ribosomal subunit - State UTP14	0.267	189	134	30	213	2	190	2.801E-15	520
LOKIASV2_2634_ESMFold_hypothetical_protein	6zxw-assembly1.cif.gz_G	LOKIASV2_2634_ESMFold_hypothetical_protein	6zxw-assembly1.cif.gz_G Structure of Archaeoglobus fulgidus Trm11-Trm112 m2G10 tRNA methyltransferase complex bound to sinefungin	0.146	166	136	51	216	162	321	6.314E-10	285
LOKIASV2_2634_ESMFold_hypothetical_protein	4mwz-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4mwz-assembly1.cif.gz_A Crystal structure of N-methyl transferase from Plasmodium vivax complexed with S-adenosyl methionine, phosphate and amodiaquine	0.157	249	149	39	216	7	255	2.812E-11	281
LOKIASV2_2634_ESMFold_hypothetical_protein	5dpm-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	5dpm-assembly1.cif.gz_A Crystal structure of UbiG mutant in complex with SAH	0.144	201	166	22	216	6	206	5.276E-10	275
LOKIASV2_2634_ESMFold_hypothetical_protein	1ve3-assembly1.cif.gz_A-3	LOKIASV2_2634_ESMFold_hypothetical_protein	1ve3-assembly1.cif.gz_A-3 Crystal structure of PH0226 protein from Pyrococcus horikoshii OT3	0.163	198	146	41	216	15	212	1.854E-09	263
LOKIASV2_2634_ESMFold_hypothetical_protein	2pxx-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	2pxx-assembly1.cif.gz_A Human putative methyltransferase MGC2408	0.142	194	144	47	215	4	197	8.021E-10	262
LOKIASV2_2634_ESMFold_hypothetical_protein	5wp4-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	5wp4-assembly1.cif.gz_A Arabidopsis thaliana phosphoethanolamine N-methyltransferase 1 (AtPMT1, XIOPTL) in complex with SAH and phosphocholine	0.138	249	163	27	216	236	484	1.415E-10	260
LOKIASV2_2634_ESMFold_hypothetical_protein	6zxy-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	6zxy-assembly1.cif.gz_B Structure of Archaeoglobus fulgidus Trm11 m2G10 tRNA methyltransferase enzyme	0.149	166	131	51	216	167	321	7.792E-09	259
LOKIASV2_2634_ESMFold_hypothetical_protein	3cgg-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3cgg-assembly2.cif.gz_B Crystal structure of TehB-like SAM-dependent methyltransferase (NP_600671.1) from Corynebacterium glutamicum ATCC 13032 Kitasato at 2.00 A resolution	0.183	163	130	54	216	25	184	2.429E-08	257
LOKIASV2_2634_ESMFold_hypothetical_protein	4iv8-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4iv8-assembly1.cif.gz_B Crystal structure of N-methyl transferase from Plasmodium knowlesi complexed with S-adenosyl methionine	0.141	233	145	47	216	11	243	3.269E-10	253
LOKIASV2_2634_ESMFold_hypothetical_protein	3dlc-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3dlc-assembly1.cif.gz_A Crystal structure of a putative s-adenosyl-l-methionine-dependent methyltransferase (mmp1179) from methanococcus maripaludis at 1.15 A resolution	0.144	204	156	34	216	11	214	3.801E-09	252
LOKIASV2_2634_ESMFold_hypothetical_protein	3ujb-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3ujb-assembly2.cif.gz_B Phosphoethanolamine methyltransferase from Plasmodium falciparum in complex with SAH and phosphoethanolamine	0.155	248	155	32	216	9	256	8.021E-10	252
LOKIASV2_2634_ESMFold_hypothetical_protein	4krh-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4krh-assembly2.cif.gz_B SeMet Haemonchus contortus Phosphoethanolamine N-methyltransferase 2 in complex with S-adenosyl-L-methionine	0.119	247	161	32	215	182	428	3.372E-09	251
LOKIASV2_2634_ESMFold_hypothetical_protein	5wp5-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	5wp5-assembly2.cif.gz_B Arabidopsis thaliana phosphoethanolamine N-methyltransferase 2 (AtPMT2) in complex with SAH	0.145	222	140	52	216	240	461	2.424E-10	251
LOKIASV2_2634_ESMFold_hypothetical_protein	4kdr-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4kdr-assembly1.cif.gz_A Crystal Structure of UBIG/SAH complex	0.135	203	168	22	216	6	208	3.372E-09	250
LOKIASV2_2634_ESMFold_hypothetical_protein	4pne-assembly3.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4pne-assembly3.cif.gz_B Crystal Structure of the [4+2]-Cyclase SpnF	0.116	220	145	51	215	50	269	8.021E-10	249
LOKIASV2_2634_ESMFold_hypothetical_protein	3l8d-assembly1.cif.gz_A-2	LOKIASV2_2634_ESMFold_hypothetical_protein	3l8d-assembly1.cif.gz_A-2 Crystal structure of methyltransferase from Bacillus Thuringiensis	0.143	198	151	39	215	2	199	8.516E-10	247
LOKIASV2_2634_ESMFold_hypothetical_protein	6mro-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	6mro-assembly1.cif.gz_A Crystal structure of methyl transferase from Methanosarcina acetivorans at 1.6 Angstroms resolution, Northeast Structural Genomics Consortium (NESG) Target MvR53.	0.200	174	130	53	216	21	194	3.372E-09	245
LOKIASV2_2634_ESMFold_hypothetical_protein	4qdj-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4qdj-assembly1.cif.gz_A Crystal structure of magnesium protoporphyrin IX methyltransferase (ChlM) from Synechocystis PCC 6803 with bound SAM	0.133	170	142	47	216	44	208	1.459E-09	244
LOKIASV2_2634_ESMFold_hypothetical_protein	3ofk-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3ofk-assembly2.cif.gz_B Crystal structure of N-methyltransferase NodS from Bradyrhizobium japonicum WM9 in complex with S-adenosyl-l-homocysteine (SAH)	0.102	194	170	26	215	1	194	8.273E-09	242
LOKIASV2_2634_ESMFold_hypothetical_protein	4pne-assembly3.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4pne-assembly3.cif.gz_A Crystal Structure of the [4+2]-Cyclase SpnF	0.121	216	144	51	215	52	267	6.703E-10	242
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly2.cif.gz_B Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl diphosphate, and S-adenosyl-L-homocysteine	0.129	223	159	34	216	45	267	1.645E-09	241
LOKIASV2_2634_ESMFold_hypothetical_protein	6uv6-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	6uv6-assembly2.cif.gz_B AtmM with bound rebeccamycin analogue	0.113	227	146	51	216	37	263	2.355E-09	240
LOKIASV2_2634_ESMFold_hypothetical_protein	4r6x-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4r6x-assembly2.cif.gz_B Plasmodium falciparum phosphoethanolamine methyltransferase D128A mutant in complex with S-adenosylhomocysteine and phosphoethanolamine	0.153	246	155	32	215	11	256	1.459E-09	238
LOKIASV2_2634_ESMFold_hypothetical_protein	7v6h-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	7v6h-assembly2.cif.gz_B Crystal Structure of the SpnL	0.141	148	125	51	198	38	183	4.418E-08	238
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly11.cif.gz_K	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly11.cif.gz_K Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl diphosphate, and S-adenosyl-L-homocysteine	0.125	223	159	34	216	41	263	5.126E-09	237
LOKIASV2_2634_ESMFold_hypothetical_protein	3g5l-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3g5l-assembly1.cif.gz_B Crystal structure of putative S-adenosylmethionine dependent methyltransferase from Listeria monocytogenes	0.143	208	142	50	216	5	212	8.273E-09	235
LOKIASV2_2634_ESMFold_hypothetical_protein	5mgz-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	5mgz-assembly1.cif.gz_B Streptomyces Spheroides NovO (8-demethylnovbiocic acid methyltransferase) with SAH	0.127	222	160	32	215	6	227	7.340E-09	234
LOKIASV2_2634_ESMFold_hypothetical_protein	3bus-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3bus-assembly2.cif.gz_B Crystal Structure of RebM	0.130	227	144	51	216	16	242	6.914E-09	234
LOKIASV2_2634_ESMFold_hypothetical_protein	3ofj-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3ofj-assembly1.cif.gz_A Crystal structure of N-methyltransferase NodS from Bradyrhizobium japonicum WM9	0.108	170	147	50	215	7	176	2.155E-08	233
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly3.cif.gz_C	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly3.cif.gz_C Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl diphosphate, and S-adenosyl-L-homocysteine	0.112	223	162	34	216	45	267	6.512E-09	233
LOKIASV2_2634_ESMFold_hypothetical_protein	3ujc-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3ujc-assembly1.cif.gz_A Phosphoethanolamine methyltransferase mutant (H132A) from Plasmodium falciparum in complex with phosphocholine	0.132	254	157	34	215	3	256	1.019E-09	232
LOKIASV2_2634_ESMFold_hypothetical_protein	4kdc-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4kdc-assembly1.cif.gz_A Crystal Structure of UBIG	0.150	212	154	34	215	6	217	1.116E-08	231
LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly2.cif.gz_B Haemonchus contortus Phospholethanolamine N-methyltransferase 2 in complex with phosphomonomethylethanolamine and S-adenosylhomocysteine	0.146	247	156	32	215	177	423	1.801E-08	229
LOKIASV2_2634_ESMFold_hypothetical_protein	4ine-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4ine-assembly1.cif.gz_B Crystal structure of N-methyl transferase (PMT-2) from Caenorhabditis elegant complexed with S-adenosyl homocysteine and phosphoethanolamine	0.140	246	149	43	216	181	426	1.219E-09	229
LOKIASV2_2634_ESMFold_hypothetical_protein	1wzn-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	1wzn-assembly1.cif.gz_A Crystal Structure of the SAM-dependent methyltransferase from Pyrococcus horikoshii OT3	0.134	235	155	37	216	9	243	3.920E-08	228
LOKIASV2_2634_ESMFold_hypothetical_protein	3tma-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3tma-assembly1.cif.gz_A Crystal structure of TrmN from Thermus thermophilus	0.134	166	139	51	216	171	332	3.692E-08	227
LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly3.cif.gz_C	LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly3.cif.gz_C Haemonchus contortus Phospholethanolamine N-methyltransferase 2 in complex with phosphomonomethylethanolamine and S-adenosylhomocysteine	0.147	247	156	32	215	179	425	1.417E-08	227
LOKIASV2_2634_ESMFold_hypothetical_protein	6uk5-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	6uk5-assembly1.cif.gz_B Structure of SAM bound CalS10, an amino pentose methyltransferase from Micromonospora echinaspora involved in calicheamicin biosynthesis	0.104	230	165	32	216	7	236	7.792E-09	226
LOKIASV2_2634_ESMFold_hypothetical_protein	3ege-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3ege-assembly1.cif.gz_A Crystal structure of Putative methyltransferase from antibiotic biosynthesis pathway (YP_324569.1) from ANABAENA VARIABILIS ATCC 29413 at 2.40 A resolution	0.130	157	127	52	198	9	165	3.692E-08	226
LOKIASV2_2634_ESMFold_hypothetical_protein	3bus-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3bus-assembly1.cif.gz_A Crystal Structure of RebM	0.130	227	144	51	216	25	251	5.778E-09	226
LOKIASV2_2634_ESMFold_hypothetical_protein	3ujd-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3ujd-assembly1.cif.gz_A Phosphoethanolamine methyltransferase mutant (Y19F) from Plasmodium falciparum in complex with phosphocholine	0.141	257	157	33	216	1	257	1.549E-09	226
LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4kri-assembly1.cif.gz_A Haemonchus contortus Phospholethanolamine N-methyltransferase 2 in complex with phosphomonomethylethanolamine and S-adenosylhomocysteine	0.138	258	158	32	215	170	427	2.500E-09	226
LOKIASV2_2634_ESMFold_hypothetical_protein	6f5z-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	6f5z-assembly1.cif.gz_B Complex between the Haloferax volcanii Trm112 methyltransferase activator and the Hvo_0019 putative methyltransferase	0.127	222	160	32	215	1	222	1.116E-08	225
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly12.cif.gz_L	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly12.cif.gz_L Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl diphosphate, and S-adenosyl-L-homocysteine	0.129	223	159	34	216	47	269	6.512E-09	225
LOKIASV2_2634_ESMFold_hypothetical_protein	6f5z-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	6f5z-assembly1.cif.gz_A Complex between the Haloferax volcanii Trm112 methyltransferase activator and the Hvo_0019 putative methyltransferase	0.136	220	155	36	215	5	224	4.035E-09	224
LOKIASV2_2634_ESMFold_hypothetical_protein	5m58-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	5m58-assembly1.cif.gz_B Crystal structure of CouO, a C-methyltransferase from Streptomyces rishiriensis	0.139	221	157	33	215	7	227	1.696E-08	224
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly6.cif.gz_F	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc2-assembly6.cif.gz_F Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl diphosphate, and S-adenosyl-L-homocysteine	0.100	228	157	42	216	46	273	9.899E-09	224
LOKIASV2_2634_ESMFold_hypothetical_protein	3g5l-assembly2.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3g5l-assembly2.cif.gz_A Crystal structure of putative S-adenosylmethionine dependent methyltransferase from Listeria monocytogenes	0.139	221	148	44	216	1	221	1.912E-08	223
LOKIASV2_2634_ESMFold_hypothetical_protein	3t7t-assembly3.cif.gz_C	LOKIASV2_2634_ESMFold_hypothetical_protein	3t7t-assembly3.cif.gz_C Crystal structure of complex of SAH and BVU_3255, a methyltransferase from Bacteroides vulgatus ATCC 8482	0.127	213	143	51	215	18	230	1.801E-08	223
LOKIASV2_2634_ESMFold_hypothetical_protein	3vc1-assembly11.cif.gz_K	LOKIASV2_2634_ESMFold_hypothetical_protein	3vc1-assembly11.cif.gz_K Crystal structure of geranyl diphosphate C-methyltransferase from Streptomyces coelicolor A3(2) in complex with Mg2+, geranyl-S-thiolodiphosphate, and S-adenosyl-L-homocysteine	0.100	228	157	42	216	51	278	1.258E-08	223
LOKIASV2_2634_ESMFold_hypothetical_protein	4ine-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	4ine-assembly1.cif.gz_A Crystal structure of N-methyl transferase (PMT-2) from Caenorhabditis elegant complexed with S-adenosyl homocysteine and phosphoethanolamine	0.149	224	140	52	216	206	429	4.548E-09	223
LOKIASV2_2634_ESMFold_hypothetical_protein	1ve3-assembly2.cif.gz_B-2	LOKIASV2_2634_ESMFold_hypothetical_protein	1ve3-assembly2.cif.gz_B-2 Crystal structure of PH0226 protein from Pyrococcus horikoshii OT3	0.172	211	144	42	216	16	226	3.692E-08	220
LOKIASV2_2634_ESMFold_hypothetical_protein	1xxl-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	1xxl-assembly2.cif.gz_B The crystal structure of YcgJ protein from Bacillus subitilis at 2.1 A resolution	0.112	228	144	54	216	5	232	6.512E-09	219
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_K	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_K Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.108	228	155	42	216	31	258	1.505E-08	219
LOKIASV2_2634_ESMFold_hypothetical_protein	3evz-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3evz-assembly1.cif.gz_A Crystal structure of Methyltransferase from Pyrococcus furiosus	0.123	165	141	51	215	34	195	8.533E-08	218
LOKIASV2_2634_ESMFold_hypothetical_protein	5gm2-assembly3.cif.gz_O	LOKIASV2_2634_ESMFold_hypothetical_protein	5gm2-assembly3.cif.gz_O Crystal structure of methyltransferase TleD complexed with SAH and teleocidin A1	0.107	227	149	48	215	50	276	9.324E-09	217
LOKIASV2_2634_ESMFold_hypothetical_protein	4qdk-assembly2.cif.gz_B-2	LOKIASV2_2634_ESMFold_hypothetical_protein	4qdk-assembly2.cif.gz_B-2 Crystal structure of magnesium protoporphyrin IX methyltransferase (ChlM) from Synechocystis PCC 6803 with bound SAH	0.135	182	146	47	216	38	219	6.134E-09	216
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_H	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_H Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.117	218	152	44	216	51	268	3.276E-08	216
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_F	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_F Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.117	218	152	44	216	52	269	3.276E-08	216
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_D	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_D Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.117	218	152	44	216	56	273	3.276E-08	216
LOKIASV2_2634_ESMFold_hypothetical_protein	2xva-assembly3.cif.gz_C	LOKIASV2_2634_ESMFold_hypothetical_protein	2xva-assembly3.cif.gz_C Crystal structure of the tellurite detoxification protein TehB from E. coli in complex with sinefungin	0.182	174	132	55	216	17	190	9.324E-09	215
LOKIASV2_2634_ESMFold_hypothetical_protein	2o57-assembly2.cif.gz_D	LOKIASV2_2634_ESMFold_hypothetical_protein	2o57-assembly2.cif.gz_D Crystal Structure of a putative sarcosine dimethylglycine methyltransferase from Galdieria sulphuraria	0.116	229	150	46	216	34	262	6.914E-09	215
LOKIASV2_2634_ESMFold_hypothetical_protein	3g89-assembly2.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	3g89-assembly2.cif.gz_B T. thermophilus 16S rRNA G527 methyltransferase in complex with AdoMet and AMP in space group P61	0.142	183	154	34	216	39	218	4.980E-08	214
LOKIASV2_2634_ESMFold_hypothetical_protein	5gm2-assembly2.cif.gz_L	LOKIASV2_2634_ESMFold_hypothetical_protein	5gm2-assembly2.cif.gz_L Crystal structure of methyltransferase TleD complexed with SAH and teleocidin A1	0.107	226	148	49	215	35	260	1.258E-08	214
LOKIASV2_2634_ESMFold_hypothetical_protein	2o57-assembly2.cif.gz_C	LOKIASV2_2634_ESMFold_hypothetical_protein	2o57-assembly2.cif.gz_C Crystal Structure of a putative sarcosine dimethylglycine methyltransferase from Galdieria sulphuraria	0.111	228	147	51	216	42	269	7.792E-09	214
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_B	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly1.cif.gz_B Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.118	216	150	44	214	56	271	3.086E-08	213
LOKIASV2_2634_ESMFold_hypothetical_protein	3e7p-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	3e7p-assembly1.cif.gz_A CRYSTAL STRUCTURE OF of putative methyltransferase from Bacteroides vulgatus ATCC 8482	0.126	226	143	51	215	26	251	1.598E-08	212
LOKIASV2_2634_ESMFold_hypothetical_protein	2avn-assembly1.cif.gz_A	LOKIASV2_2634_ESMFold_hypothetical_protein	2avn-assembly1.cif.gz_A CRYSTAL STRUCTURE OF A UBIQUINONE/MENAQUINONE BIOSYNTHESIS METHYLTRANSFERASE-RELATED PROTEIN (TM1389) FROM THERMOTOGA MARITIMA MSB8 AT 2.35 A RESOLUTION	0.155	243	161	26	216	4	246	2.030E-08	211
LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_G	LOKIASV2_2634_ESMFold_hypothetical_protein	4f86-assembly2.cif.gz_G Structure analysis of Geranyl diphosphate methyltransferase in complex with GPP and sinefungin	0.117	218	152	44	216	52	269	5.287E-08	211
