query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1262_ESMFold_hypothetical_protein	4cog-assembly2.cif.gz_D	LOKIASV2_1262_ESMFold_hypothetical_protein	4cog-assembly2.cif.gz_D Crystal structure of kynurenine formamidase from Burkholderia cenocepacia	0.200	40	30	10	48	8	47	3.799E-01	78
LOKIASV2_1262_ESMFold_hypothetical_protein	4cob-assembly1.cif.gz_B	LOKIASV2_1262_ESMFold_hypothetical_protein	4cob-assembly1.cif.gz_B Crystal structure kynurenine formamidase from Pseudomonas aeruginosa	0.288	45	31	5	48	3	47	5.264E-01	72
LOKIASV2_1262_ESMFold_hypothetical_protein	4co9-assembly2.cif.gz_A	LOKIASV2_1262_ESMFold_hypothetical_protein	4co9-assembly2.cif.gz_A Crystal structure of kynurenine formamidase from Bacillus anthracis	0.268	41	29	6	45	6	46	5.998E-01	71
LOKIASV2_1262_ESMFold_hypothetical_protein	8f9x-assembly2.cif.gz_D	LOKIASV2_1262_ESMFold_hypothetical_protein	8f9x-assembly2.cif.gz_D Cyclase-PTE	0.285	42	29	9	50	7	48	1.229E+00	60
LOKIASV2_1262_ESMFold_hypothetical_protein	2b0a-assembly1.cif.gz_A-2	LOKIASV2_1262_ESMFold_hypothetical_protein	2b0a-assembly1.cif.gz_A-2 Crystal structure of protein MJ0783 from Methanococcus jannaschii	0.282	39	25	11	49	7	42	1.703E+00	51
LOKIASV2_1262_ESMFold_hypothetical_protein	5nmp-assembly3.cif.gz_F	LOKIASV2_1262_ESMFold_hypothetical_protein	5nmp-assembly3.cif.gz_F Isatin hydrolase A (IHA) from Ralstonia solanacearum	0.288	43	29	8	50	33	74	2.689E+00	36
LOKIASV2_1262_ESMFold_hypothetical_protein	5nnb-assembly2.cif.gz_D	LOKIASV2_1262_ESMFold_hypothetical_protein	5nnb-assembly2.cif.gz_D Isatin hydrolase A (IHA) from Labrenzia aggregata with isatinate bound	0.268	41	26	15	50	31	71	5.164E+00	35
LOKIASV2_1262_ESMFold_hypothetical_protein	4m8d-assembly3.cif.gz_E	LOKIASV2_1262_ESMFold_hypothetical_protein	4m8d-assembly3.cif.gz_E Crystal structure of an isatin hydrolase bound to product analogue thioisatinate	0.254	57	37	9	58	35	91	3.271E+00	32
LOKIASV2_1262_ESMFold_hypothetical_protein	6b6m-assembly1.cif.gz_A	LOKIASV2_1262_ESMFold_hypothetical_protein	6b6m-assembly1.cif.gz_A Cyanase from Serratia proteamaculans	0.270	36	24	15	50	119	152	8.152E+00	24
LOKIASV2_1262_ESMFold_hypothetical_protein	8c7e-assembly1.cif.gz_A	LOKIASV2_1262_ESMFold_hypothetical_protein	8c7e-assembly1.cif.gz_A Serendipitous cyanase structure from Serratia-like contamination	0.270	36	24	15	50	119	152	9.915E+00	23
LOKIASV2_1262_ESMFold_hypothetical_protein	2jpp-assembly1.cif.gz_B	LOKIASV2_1262_ESMFold_hypothetical_protein	2jpp-assembly1.cif.gz_B Structural basis of RsmA/CsrA RNA recognition: Structure of RsmE bound to the Shine-Dalgarno sequence of hcnA mRNA	0.148	44	36	8	51	1	43	7.638E+00	17
LOKIASV2_1262_ESMFold_hypothetical_protein	1vpz-assembly1.cif.gz_B	LOKIASV2_1262_ESMFold_hypothetical_protein	1vpz-assembly1.cif.gz_B Crystal structure of a putative carbon storage regulator protein (csra, pa0905) from pseudomonas aeruginosa at 2.05 A resolution	0.153	50	40	4	53	1	48	8.152E+00	17
LOKIASV2_1262_ESMFold_hypothetical_protein	1hhn-assembly1.cif.gz_A	LOKIASV2_1262_ESMFold_hypothetical_protein	1hhn-assembly1.cif.gz_A Calreticulin P-domain	0.187	47	36	3	47	20	66	9.915E+00	15
