query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1611_ESMFold_hypothetical_protein	5ayh-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	5ayh-assembly1.cif.gz_A Structure of the entire dynein stalk region	0.157	250	209	160	408	5	254	1.313E-01	71
LOKIASV2_1611_ESMFold_hypothetical_protein	7kek-assembly1.cif.gz_B	LOKIASV2_1611_ESMFold_hypothetical_protein	7kek-assembly1.cif.gz_B Structure of the free outer-arm dynein in pre-parallel state	0.118	378	301	68	409	2988	3365	9.343E-02	62
LOKIASV2_1611_ESMFold_hypothetical_protein	5xg2-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	5xg2-assembly1.cif.gz_A Crystal structure of a coiled-coil segment (residues 345-468 and 694-814) of Pyrococcus yayanosii Smc	0.160	254	191	155	408	10	237	8.904E-01	61
LOKIASV2_1611_ESMFold_hypothetical_protein	5nnv-assembly3.cif.gz_C	LOKIASV2_1611_ESMFold_hypothetical_protein	5nnv-assembly3.cif.gz_C Structure of a Bacillus subtilis Smc coiled coil middle fragment	0.124	254	200	152	405	4	232	3.328E+00	58
LOKIASV2_1611_ESMFold_hypothetical_protein	8i3j-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	8i3j-assembly1.cif.gz_A Crystal structure of human inner-arm dynein heavy chain d stalk and microtubule binding domain	0.103	274	213	156	393	2	275	1.258E-01	58
LOKIASV2_1611_ESMFold_hypothetical_protein	6djl-assembly3.cif.gz_D	LOKIASV2_1611_ESMFold_hypothetical_protein	6djl-assembly3.cif.gz_D Crystal structure of the Rab11 GEF SH3BP5 bound to nucleotide free Rab11A	0.161	230	180	171	400	5	219	8.533E-01	57
LOKIASV2_1611_ESMFold_hypothetical_protein	8tzl-assembly1.cif.gz_E	LOKIASV2_1611_ESMFold_hypothetical_protein	8tzl-assembly1.cif.gz_E Cryo-EM structure of Vibrio cholerae FtsE/FtsX/EnvC complex, full-length	0.147	265	166	143	407	3	198	1.615E+00	56
LOKIASV2_1611_ESMFold_hypothetical_protein	6ixf-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	6ixf-assembly1.cif.gz_A Crystal structure of SeMet apo SH3BP5 (P41)	0.156	230	181	169	398	3	217	1.422E+00	54
LOKIASV2_1611_ESMFold_hypothetical_protein	6h2x-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	6h2x-assembly1.cif.gz_A MukB coiled-coil elbow from E. coli	0.142	395	288	6	400	12	348	3.824E-02	52
LOKIASV2_1611_ESMFold_hypothetical_protein	1cii-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	1cii-assembly1.cif.gz_A COLICIN IA	0.113	400	328	6	405	51	421	7.553E-02	49
LOKIASV2_1611_ESMFold_hypothetical_protein	1aep-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	1aep-assembly1.cif.gz_A MOLECULAR STRUCTURE OF AN APOLIPOPROTEIN DETERMINED AT 2.5-ANGSTROMS RESOLUTION	0.113	153	131	5	153	1	153	4.296E+00	45
LOKIASV2_1611_ESMFold_hypothetical_protein	8to0-assembly1.cif.gz_Af	LOKIASV2_1611_ESMFold_hypothetical_protein	8to0-assembly1.cif.gz_Af 48-nm repeating structure of doublets from mouse sperm flagella	0.118	384	271	5	388	1	308	9.694E-01	45
LOKIASV2_1611_ESMFold_hypothetical_protein	8j07-assembly1.cif.gz_i9	LOKIASV2_1611_ESMFold_hypothetical_protein	8j07-assembly1.cif.gz_i9 96nm repeat of human respiratory doublet microtubule and associated axonemal complexes	0.141	388	249	3	390	893	1183	5.819E-01	45
LOKIASV2_1611_ESMFold_hypothetical_protein	6ixv-assembly2.cif.gz_B	LOKIASV2_1611_ESMFold_hypothetical_protein	6ixv-assembly2.cif.gz_B Crystal structure of SH3BP5-Rab11a	0.155	232	183	169	400	5	221	3.190E+00	44
LOKIASV2_1611_ESMFold_hypothetical_protein	8glv-assembly1.cif.gz_Dp	LOKIASV2_1611_ESMFold_hypothetical_protein	8glv-assembly1.cif.gz_Dp 96-nm repeat unit of doublet microtubules from Chlamydomonas reinhardtii flagella	0.133	407	308	9	415	1061	1416	6.898E-01	43
LOKIASV2_1611_ESMFold_hypothetical_protein	6ixe-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	6ixe-assembly1.cif.gz_A Crystal structure of SeMet apo SH3BP5 (I41)	0.148	232	178	169	400	3	212	5.093E+00	42
LOKIASV2_1611_ESMFold_hypothetical_protein	6ixg-assembly2.cif.gz_B	LOKIASV2_1611_ESMFold_hypothetical_protein	6ixg-assembly2.cif.gz_B Crystal structure of native apo SH3BP5 (P41)	0.152	232	178	169	400	3	213	4.678E+00	42
LOKIASV2_1611_ESMFold_hypothetical_protein	8to0-assembly1.cif.gz_Ad	LOKIASV2_1611_ESMFold_hypothetical_protein	8to0-assembly1.cif.gz_Ad 48-nm repeating structure of doublets from mouse sperm flagella	0.128	383	267	6	388	4	310	1.422E+00	42
LOKIASV2_1611_ESMFold_hypothetical_protein	7n6g-assembly1.cif.gz_3R	LOKIASV2_1611_ESMFold_hypothetical_protein	7n6g-assembly1.cif.gz_3R C1 of central pair	0.138	395	257	11	405	23	321	8.177E-01	42
LOKIASV2_1611_ESMFold_hypothetical_protein	6z9l-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	6z9l-assembly1.cif.gz_A Enterococcal PrgA	0.105	535	359	6	407	22	556	1.362E+00	42
LOKIASV2_1611_ESMFold_hypothetical_protein	6q58-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	6q58-assembly1.cif.gz_A Copper loading to a cytosolic copper storage protein from Streptomyces lividans (five coppers)	0.092	122	103	26	147	2	115	4.117E+00	41
LOKIASV2_1611_ESMFold_hypothetical_protein	4o9y-assembly2.cif.gz_G	LOKIASV2_1611_ESMFold_hypothetical_protein	4o9y-assembly2.cif.gz_G Crystal Structure of TcdA1	0.081	240	199	166	405	1993	2210	9.694E-01	39
LOKIASV2_1611_ESMFold_hypothetical_protein	2lqg-assembly1.cif.gz_A	LOKIASV2_1611_ESMFold_hypothetical_protein	2lqg-assembly1.cif.gz_A Solution Structure of the R4 domain of talin	0.094	133	115	21	153	7	134	8.485E+00	38
