LOKIASV2_3195_ESMFold_hypothetical_protein	AF-L1J0G7-F1-model_v4	AF-L1J0G7-F1-model_v4 Uncharacterized protein	2.353E+00	0.098	31	158	492	660	45	319	368	350	0.508	0.747
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A0A9X802-F1-model_v4	AF-A0A0A9X802-F1-model_v4 Epidermal growth factor receptor substrate 15	2.114E+00	0.057	25	285	504	660	50	236	339	231	0.333	0.552
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A077ZNF2-F1-model_v4	AF-A0A077ZNF2-F1-model_v4 Ef hand family protein	1.377E+00	0.057	25	175	574	660	92	520	731	473	0.606	0.587
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A2S2NW88-F1-model_v4	AF-A0A2S2NW88-F1-model_v4 Uncharacterized protein	6.876E+00	0.045	23	335	574	660	21	248	262	268	0.364	0.870
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A7U9IJW5-F1-model_v4	AF-A0A7U9IJW5-F1-model_v4 Uncharacterized protein	2.353E+00	0.045	23	125	447	660	4	326	346	349	0.489	0.934
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A3Q1EJS5-F1-model_v4	AF-A0A3Q1EJS5-F1-model_v4 FtsJ RNA 2'-O-methyltransferase 3	4.478E+00	0.029	20	293	574	660	251	530	687	304	0.427	0.408
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A5N5M9K5-F1-model_v4	AF-A0A5N5M9K5-F1-model_v4 VQ domain-containing protein	7.255E+00	0.024	19	219	568	660	1	267	370	355	0.530	0.722
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A834MJ58-F1-model_v4	AF-A0A834MJ58-F1-model_v4 Uncharacterized protein	4.023E+00	0.024	19	336	643	660	11	306	508	342	0.467	0.583
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-F8MMF2-F1-model_v4	AF-F8MMF2-F1-model_v4 Uncharacterized protein	4.244E+00	0.024	19	38	443	660	105	500	536	435	0.615	0.739
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A6L2MTG2-F1-model_v4	AF-A0A6L2MTG2-F1-model_v4 Integrase, catalytic region, zinc finger, CCHC-type, peptidase aspartic, catalytic	4.985E+00	0.024	19	1	444	660	189	603	887	480	0.673	0.468
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A0K0DWL8-F1-model_v4	AF-A0A0K0DWL8-F1-model_v4 Uncharacterized protein	9.485E+00	0.020	18	379	612	660	2	198	224	242	0.355	0.879
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A6J4WSD1-F1-model_v4	AF-A0A6J4WSD1-F1-model_v4 Chromosome partition protein smc	8.076E+00	0.020	18	49	603	660	68	527	707	609	0.841	0.651
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A0V0QM41-F1-model_v4	AF-A0A0V0QM41-F1-model_v4 Uncharacterized protein	3.246E+00	0.020	18	42	574	660	310	908	1150	665	0.808	0.521
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A3Q1EIU0-F1-model_v4	AF-A0A3Q1EIU0-F1-model_v4 Cilia- and flagella-associated protein 36	8.521E+00	0.016	17	323	574	660	98	343	349	274	0.382	0.705
LOKIASV2_3195_ESMFold_hypothetical_protein	AF-A0A1Y1Z947-F1-model_v4	AF-A0A1Y1Z947-F1-model_v4 Uncharacterized protein	8.076E+00	0.011	15	160	576	660	47	493	662	488	0.632	0.675
