query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_4417_ESMFold_hypothetical_protein	8b4u-assembly1.cif.gz_A	LOKIASV2_4417_ESMFold_hypothetical_protein	8b4u-assembly1.cif.gz_A The crystal structure of PET46, a PETase enzyme from Candidatus bathyarchaeota	0.203	261	204	57	317	2	258	6.857E-15	418
LOKIASV2_4417_ESMFold_hypothetical_protein	7q4j-assembly1.cif.gz_B	LOKIASV2_4417_ESMFold_hypothetical_protein	7q4j-assembly1.cif.gz_B A thermostable lipase from Thermoanaerobacter thermohydrosulfuricus in complex a monoacylglycerol intermediate	0.148	261	216	58	318	1	254	3.252E-13	411
LOKIASV2_4417_ESMFold_hypothetical_protein	7q4h-assembly1.cif.gz_B	LOKIASV2_4417_ESMFold_hypothetical_protein	7q4h-assembly1.cif.gz_B A thermostable lipase from Thermoanaerobacter thermohydrosulfuricus in complex with PMSF	0.137	261	217	58	318	1	253	1.132E-12	386
LOKIASV2_4417_ESMFold_hypothetical_protein	5jib-assembly1.cif.gz_A	LOKIASV2_4417_ESMFold_hypothetical_protein	5jib-assembly1.cif.gz_A Crystal structure of the Thermotoga maritima acetyl esterase (TM0077) complex with a substrate analog	0.157	270	223	53	318	47	316	4.124E-13	369
LOKIASV2_4417_ESMFold_hypothetical_protein	4re6-assembly1.cif.gz_A	LOKIASV2_4417_ESMFold_hypothetical_protein	4re6-assembly1.cif.gz_A Acylaminoacyl peptidase complexed with a chloromethylketone inhibitor	0.207	259	193	58	316	328	571	5.229E-13	367
LOKIASV2_4417_ESMFold_hypothetical_protein	7wwh-assembly2.cif.gz_B	LOKIASV2_4417_ESMFold_hypothetical_protein	7wwh-assembly2.cif.gz_B Crystal structure of the Geobacillus thermoglucosidasius feruloyl esterase GthFAE	0.148	258	212	60	317	2	251	1.616E-12	363
LOKIASV2_4417_ESMFold_hypothetical_protein	7qjm-assembly2.cif.gz_B	LOKIASV2_4417_ESMFold_hypothetical_protein	7qjm-assembly2.cif.gz_B Crystal structure of an alpha/beta-hydrolase enzyme from Chloroflexus sp. MS-G (202)	0.145	290	219	61	317	3	292	2.146E-13	354
LOKIASV2_4417_ESMFold_hypothetical_protein	7qjn-assembly1.cif.gz_A	LOKIASV2_4417_ESMFold_hypothetical_protein	7qjn-assembly1.cif.gz_A Crystal structure of an alpha/beta-hydrolase enzyme from Candidatus Kryptobacter tengchongensis (306)	0.164	266	218	57	318	3	268	7.924E-13	353
LOKIASV2_4417_ESMFold_hypothetical_protein	7z2v-assembly1.cif.gz_B	LOKIASV2_4417_ESMFold_hypothetical_protein	7z2v-assembly1.cif.gz_B Ferulic acid esterase variant S114A from Lactobacillus buchneri	0.150	259	210	56	314	3	250	1.274E-12	345
LOKIASV2_4417_ESMFold_hypothetical_protein	5gma-assembly1.cif.gz_F	LOKIASV2_4417_ESMFold_hypothetical_protein	5gma-assembly1.cif.gz_F Crystal structure of the P228A variant of Thermotoga maritima acetyl esterase	0.163	273	223	51	318	49	321	1.819E-12	341
