query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A0K2VM55-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A0K2VM55-F1-model_v4 Carbohydrate esterase MZ0003	0.302	394	274	41	434	34	427	7.318E-34	1123
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9RLB8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9RLB8-F1-model_v4 Multidomain esterase	0.165	409	312	41	449	372	746	2.988E-18	506
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CT87-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CT87-F1-model_v4 4-O-methyl-glucuronoyl methylesterase 1	0.180	403	279	43	445	105	445	9.141E-17	451
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D8QLP9-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D8QLP9-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.167	403	280	43	445	30	366	1.514E-16	434
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2ABS0-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2ABS0-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.182	379	255	43	421	117	429	1.078E-15	426
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A0A7EQR3-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A0A7EQR3-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.153	392	282	41	432	104	437	7.280E-16	417
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CU53-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CU53-F1-model_v4 4-O-methyl-glucuronoyl methylesterase 1	0.163	390	280	43	432	39	374	2.500E-15	408
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-K5XDZ6-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-K5XDZ6-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.151	402	288	44	445	39	378	1.206E-15	402
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CT88-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CT88-F1-model_v4 4-O-methyl-glucuronoyl methylesterase 2	0.154	389	278	44	432	39	368	2.796E-15	402
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-G0RV93-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-G0RV93-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.166	390	270	43	432	104	428	6.485E-15	400
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q7S1X0-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q7S1X0-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.193	384	257	48	431	42	360	1.682E-14	396
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-G2QJR6-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-G2QJR6-F1-model_v4 4-O-methyl-glucuronoyl methylesterase	0.183	398	276	48	445	44	382	1.876E-13	361
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A1D8EJG8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A1D8EJG8-F1-model_v4 4-O-methyl-glucuronoyl methylesterase 1	0.161	390	279	43	432	128	460	7.647E-14	359
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O34973-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O34973-F1-model_v4 Putative hydrolase YtaP	0.154	362	246	71	432	6	297	6.419E-12	297
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O34493-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O34493-F1-model_v4 Uncharacterized peptidase YtmA	0.100	331	226	102	432	1	252	7.952E-09	212
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D5EXI2-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D5EXI2-F1-model_v4 Acetyl esterase Axe7A	0.115	394	270	41	434	133	438	3.253E-10	200
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P10768-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P10768-F1-model_v4 S-formylglutathione hydrolase	0.101	333	248	100	432	2	278	1.049E-07	193
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9R0P3-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9R0P3-F1-model_v4 S-formylglutathione hydrolase	0.114	333	245	100	432	2	278	5.352E-08	190
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q08E20-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q08E20-F1-model_v4 S-formylglutathione hydrolase	0.102	333	248	100	432	2	278	1.553E-07	183
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B0BNE5-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B0BNE5-F1-model_v4 S-formylglutathione hydrolase	0.112	333	245	100	432	2	278	5.987E-08	181
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9GJT2-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9GJT2-F1-model_v4 S-formylglutathione hydrolase	0.115	333	244	100	432	2	278	1.109E-07	178
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9WXT2-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9WXT2-F1-model_v4 Cephalosporin-C deacetylase	0.128	397	273	38	434	9	322	2.441E-08	170
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8LAS8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8LAS8-F1-model_v4 S-formylglutathione hydrolase	0.116	332	243	101	432	5	280	7.898E-07	166
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P94388-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P94388-F1-model_v4 Cephalosporin-C deacetylase	0.115	395	270	38	432	9	314	1.173E-07	165
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A084R1K6-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A084R1K6-F1-model_v4 Polyketide transferase ATR5	0.121	314	252	119	432	6	293	2.300E-07	162
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P39298-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P39298-F1-model_v4 Esterase YjfP	0.106	335	220	98	432	1	247	3.034E-06	156
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P44556-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P44556-F1-model_v4 S-formylglutathione hydrolase	0.113	331	239	102	432	2	272	1.548E-06	154
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q07505-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q07505-F1-model_v4 Putative carboxymethylenebutenolidase	0.112	328	233	119	446	5	267	4.768E-07	153
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P55656-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P55656-F1-model_v4 Uncharacterized peptidase y4sO	0.102	335	293	94	428	366	692	7.084E-08	152
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q18253-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q18253-F1-model_v4 Dipeptidyl peptidase family member 2	0.104	332	267	113	444	528	826	1.838E-07	151
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P70948-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P70948-F1-model_v4 Putative esterase YitV	0.095	326	228	105	430	1	253	5.316E-06	150
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q5XM24-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q5XM24-F1-model_v4 Autocrine proliferation repressor protein A	0.118	361	285	75	435	21	344	8.382E-08	149
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q12884-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q12884-F1-model_v4 Prolyl endopeptidase FAP	0.121	341	225	101	441	504	760	1.109E-07	148
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9ZD73-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9ZD73-F1-model_v4 Uncharacterized protein RP471	0.118	313	189	121	433	3	217	1.304E-05	147
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6Q629-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6Q629-F1-model_v4 Inactive dipeptidyl peptidase 10	0.082	345	285	105	449	479	790	7.493E-08	145
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9Z218-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9Z218-F1-model_v4 Dipeptidyl aminopeptidase-like protein 6	0.084	354	248	96	449	530	801	3.406E-07	145
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WL67-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WL67-F1-model_v4 Uncharacterized protein Rv2627c	0.103	449	353	1	449	19	412	3.810E-07	144
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q4WAY4-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q4WAY4-F1-model_v4 Polyketide transferase af380	0.098	314	257	119	432	3	288	3.590E-06	143
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q80UX8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q80UX8-F1-model_v4 Protein ABHD13	0.112	437	286	6	442	9	331	2.167E-06	143
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WL66-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WL66-F1-model_v4 Uncharacterized protein MT2702	0.104	449	352	1	449	19	412	2.721E-07	143
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42840-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42840-F1-model_v4 Uncharacterized membrane protein YNL320W	0.125	369	233	64	432	14	280	1.548E-06	142
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A1L9WUI4-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A1L9WUI4-F1-model_v4 Thiohydrolase aneE	0.119	323	271	119	441	10	318	1.384E-06	140
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9L6M9-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9L6M9-F1-model_v4 Putative carboxymethylenebutenolidase	0.090	355	229	78	432	12	264	3.590E-06	139
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q01609-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q01609-F1-model_v4 Uncharacterized protein PA2218	0.115	316	265	117	432	70	369	2.721E-07	139
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WLC6-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WLC6-F1-model_v4 Uncharacterized protein MT2364	0.107	429	245	4	432	1	275	7.442E-06	138
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P29368-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P29368-F1-model_v4 Uncharacterized 31.7 kDa protein in traX-finO intergenic region	0.109	329	249	104	432	1	280	1.384E-06	138
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q99390-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q99390-F1-model_v4 Uncharacterized 31.7 kDa protein in traX-finO intergenic region	0.106	329	249	104	432	1	280	1.832E-06	137
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P39839-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P39839-F1-model_v4 Uncharacterized peptidase YuxL	0.114	316	223	117	432	399	651	4.248E-06	137
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2D0J4-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2D0J4-F1-model_v4 Venom dipeptidyl peptidase 4	0.073	319	267	115	433	476	764	3.810E-07	137
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C1FZL3-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C1FZL3-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.121	319	233	119	437	631	896	4.016E-06	136
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6NXK7-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6NXK7-F1-model_v4 Inactive dipeptidyl peptidase 10	0.077	345	287	105	449	480	791	3.220E-07	135
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q5IS50-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q5IS50-F1-model_v4 Dipeptidyl aminopeptidase-like protein 6	0.096	346	241	96	441	529	796	1.937E-06	135
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q2UPW4-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q2UPW4-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.102	335	292	106	440	563	888	5.641E-07	135
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-F0XS04-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-F0XS04-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.101	325	246	117	441	701	975	1.732E-06	135
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WLC7-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WLC7-F1-model_v4 Uncharacterized protein Rv2307c	0.105	429	245	4	432	1	275	1.632E-05	134
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8ZAL4-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8ZAL4-F1-model_v4 Putative carboxymethylenebutenolidase	0.092	355	232	89	443	9	265	2.042E-05	133
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P27487-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P27487-F1-model_v4 Dipeptidyl peptidase 4	0.086	338	283	100	437	456	766	3.810E-07	133
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B8N076-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B8N076-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.117	359	245	89	447	626	903	9.345E-07	133
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A5D7B7-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A5D7B7-F1-model_v4 Prolyl endopeptidase FAP	0.126	341	224	101	441	504	760	1.045E-06	132
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P97321-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P97321-F1-model_v4 Prolyl endopeptidase FAP	0.128	338	276	104	441	445	761	2.300E-07	132
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C1GT79-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C1GT79-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.113	319	235	119	437	631	896	6.289E-06	132
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9C942-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9C942-F1-model_v4 Caffeoylshikimate esterase	0.099	388	275	45	432	13	318	1.469E-07	130
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A068ACU9-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A0A068ACU9-F1-model_v4 Thiohydrolase	0.123	328	261	119	446	9	307	3.034E-06	129
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6F3I7-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q6F3I7-F1-model_v4 Dipeptidyl aminopeptidase 4	0.125	340	221	95	434	486	738	3.209E-06	129
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A6RBI0-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A6RBI0-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.121	346	287	93	438	576	902	1.106E-06	129
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-E9ED72-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-E9ED72-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.095	353	318	98	449	580	932	4.030E-07	129
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q08DW9-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q08DW9-F1-model_v4 Lysophosphatidylserine lipase ABHD12	0.103	443	313	1	443	49	398	1.169E-06	128
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42659-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42659-F1-model_v4 Dipeptidyl aminopeptidase-like protein 6	0.090	354	243	96	449	589	856	1.637E-06	126
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A1D7R6-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A1D7R6-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.103	349	245	89	437	629	902	8.835E-07	126
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C0NUQ8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C0NUQ8-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.112	349	289	93	441	576	901	1.308E-06	126
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q4R766-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q4R766-F1-model_v4 Lysophosphatidylserine lipase ABHD12	0.111	427	285	6	432	66	387	1.937E-06	125
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2WC36-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B2WC36-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.104	343	236	90	432	597	860	7.442E-06	125
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CU85-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P0CU85-F1-model_v4 Thiohydrolase apmlB	0.105	316	267	119	434	4	302	1.931E-05	124
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8N2K0-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8N2K0-F1-model_v4 Lysophosphatidylserine lipase ABHD12	0.110	427	286	6	432	66	387	2.292E-06	124
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B4F753-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-B4F753-F1-model_v4 Lysophosphatidylserine lipase ABHD12	0.118	371	275	64	434	67	379	3.394E-06	123
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C5GVF3-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C5GVF3-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.112	353	289	93	445	574	900	4.016E-06	123
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P71505-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P71505-F1-model_v4 Putative carboxymethylenebutenolidase	0.092	316	214	117	432	51	287	2.416E-05	122
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q07379-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q07379-F1-model_v4 Putative uncharacterized protein YDL057W	0.099	340	290	94	433	2	324	1.931E-05	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9QZC8-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q9QZC8-F1-model_v4 Protein ABHD1	0.113	443	350	1	443	14	409	3.406E-07	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O14073-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-O14073-F1-model_v4 Putative dipeptidyl aminopeptidase C2E11.08	0.096	335	274	98	432	469	772	9.345E-07	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42658-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P42658-F1-model_v4 Dipeptidyl aminopeptidase-like protein 6	0.092	406	274	44	449	556	858	2.424E-06	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D5GM60-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-D5GM60-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.105	345	302	105	449	568	905	4.016E-06	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C5JC30-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-C5JC30-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.111	345	289	93	437	574	899	5.946E-06	120
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q99685-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q99685-F1-model_v4 Monoglyceride lipase	0.089	313	251	131	443	28	303	4.736E-05	119
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P28843-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P28843-F1-model_v4 Dipeptidyl peptidase 4	0.082	335	282	100	434	450	757	3.209E-06	119
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8N608-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-Q8N608-F1-model_v4 Inactive dipeptidyl peptidase 10	0.073	345	288	105	449	479	790	5.946E-06	119
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A6SL49-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-A6SL49-F1-model_v4 Probable dipeptidyl-aminopeptidase B	0.086	354	250	96	449	647	921	5.946E-06	119
LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WK89-F1-model_v4	LOKIASV2_3631_ESMFold_acetylxylan_esterase	AF-P9WK89-F1-model_v4 Probable inactive lipase Rv1592c	0.110	325	280	101	416	56	380	1.732E-06	117
