query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3261_ESMFold_hypothetical_protein	6oht-assembly2.cif.gz_C	LOKIASV2_3261_ESMFold_hypothetical_protein	6oht-assembly2.cif.gz_C Structure of EBP and U18666A	0.107	98	87	35	132	102	199	4.215E+00	52
LOKIASV2_3261_ESMFold_hypothetical_protein	1yo7-assembly2.cif.gz_B	LOKIASV2_3261_ESMFold_hypothetical_protein	1yo7-assembly2.cif.gz_B Re-engineering topology of the homodimeric ROP protein into a single-chain 4-helix bundle	0.089	131	102	2	132	7	119	2.420E+00	51
LOKIASV2_3261_ESMFold_hypothetical_protein	8a3k-assembly1.cif.gz_UNK	LOKIASV2_3261_ESMFold_hypothetical_protein	8a3k-assembly1.cif.gz_UNK X-ray crystal structure of a de novo designed single-chain antiparallel 4-helix coiled-coil bundle, sc-apCC-4	0.124	134	110	1	134	2	127	4.433E+00	46
LOKIASV2_3261_ESMFold_hypothetical_protein	7sk9-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	7sk9-assembly1.cif.gz_A Cryo-EM structure of human ACKR3 in complex with a small molecule partial agonist CCX662, and an intracellular Fab	0.159	133	107	2	129	7	139	1.616E+00	43
LOKIASV2_3261_ESMFold_hypothetical_protein	6zif-assembly1.cif.gz_C	LOKIASV2_3261_ESMFold_hypothetical_protein	6zif-assembly1.cif.gz_C The structure of a cytosolic copper storage protein from Methylocystis sp. Strain Rockwell (ATCC 49242)	0.109	127	93	1	127	1	105	7.722E+00	42
LOKIASV2_3261_ESMFold_hypothetical_protein	7jpv-assembly1.cif.gz_E	LOKIASV2_3261_ESMFold_hypothetical_protein	7jpv-assembly1.cif.gz_E Rabbit Cav1.1 in the presence of 1 micromolar (S)-(-)-Bay K8644 in nanodiscs at 3.4 Angstrom resolution	0.125	124	100	4	127	9	123	3.445E+00	40
LOKIASV2_3261_ESMFold_hypothetical_protein	7eib-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	7eib-assembly1.cif.gz_A Cryo-EM structure of the type 1 bradykinin receptor in complex with the des-Arg10-kallidin and an Gq protein	0.129	131	112	2	131	14	144	1.788E+00	40
LOKIASV2_3261_ESMFold_hypothetical_protein	8a6m-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	8a6m-assembly1.cif.gz_A Phosphatidylserine-dependent synaptic vesicle membrane sculpting by synaptogyrin	0.102	145	119	1	133	8	152	2.961E+00	37
LOKIASV2_3261_ESMFold_hypothetical_protein	2bkp-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	2bkp-assembly1.cif.gz_A STRUCTURE ANALYSIS OF UNKNOWN FUNCTION PROTEIN	0.083	92	83	43	134	7	98	8.122E+00	35
LOKIASV2_3261_ESMFold_hypothetical_protein	6ibb-assembly2.cif.gz_C	LOKIASV2_3261_ESMFold_hypothetical_protein	6ibb-assembly2.cif.gz_C Crystal structure of the rat isoform of the succinate receptor SUCNR1 (GPR91) in complex with a nanobody	0.145	126	100	2	119	15	140	2.187E+00	35
LOKIASV2_3261_ESMFold_hypothetical_protein	6n63-assembly1.cif.gz_A-2	LOKIASV2_3261_ESMFold_hypothetical_protein	6n63-assembly1.cif.gz_A-2 Crystal structure of an Iron binding protein	0.095	139	120	1	134	1	139	7.722E+00	32
LOKIASV2_3261_ESMFold_hypothetical_protein	6grj-assembly1.cif.gz_E	LOKIASV2_3261_ESMFold_hypothetical_protein	6grj-assembly1.cif.gz_E Structure of the AhlB pore of the tripartite alpha-pore forming toxin, AHL, from Aeromonas hydrophila.	0.193	94	74	40	132	139	232	8.984E+00	32
LOKIASV2_3261_ESMFold_hypothetical_protein	6ykp-assembly1.cif.gz_C	LOKIASV2_3261_ESMFold_hypothetical_protein	6ykp-assembly1.cif.gz_C Structure of unplugged C. jejuni MotAB	0.169	156	108	2	132	54	209	4.007E+00	30
LOKIASV2_3261_ESMFold_hypothetical_protein	7sus-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	7sus-assembly1.cif.gz_A Crystal structure of Apelin receptor in complex with small molecule	0.110	134	116	2	132	3	136	3.275E+00	30
LOKIASV2_3261_ESMFold_hypothetical_protein	7piv-assembly1.cif.gz_R	LOKIASV2_3261_ESMFold_hypothetical_protein	7piv-assembly1.cif.gz_R Active Melanocortin-4 receptor (MC4R)- Gs protein complex bound to agonist NDP-alpha-MSH at 2.86 A resolution.	0.214	131	99	2	128	11	141	2.961E+00	29
LOKIASV2_3261_ESMFold_hypothetical_protein	6fws-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	6fws-assembly1.cif.gz_A Structure of DinG in complex with ssDNA and ADPBeF	0.098	130	109	10	131	261	390	9.449E+00	29
LOKIASV2_3261_ESMFold_hypothetical_protein	7piu-assembly1.cif.gz_R	LOKIASV2_3261_ESMFold_hypothetical_protein	7piu-assembly1.cif.gz_R Cryo-EM structure of the agonist setmelanotide bound to the active melanocortin-4 receptor (MC4R) in complex with the heterotrimeric Gs protein at 2.6 A resolution.	0.197	136	104	3	133	12	147	3.275E+00	28
LOKIASV2_3261_ESMFold_hypothetical_protein	8dzs-assembly1.cif.gz_A	LOKIASV2_3261_ESMFold_hypothetical_protein	8dzs-assembly1.cif.gz_A GR89,696 bound Kappa Opioid Receptor in complex with Gz	0.133	138	108	1	125	2	139	6.311E+00	28
