query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0876_hypothetical_protein	AF-Q9S3Q0-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q9S3Q0-F1-model_v4 ATP-dependent DNA helicase PcrA	0.172	599	435	2	527	23	621	3.765E-24	669
DESULFOASV1_0876_hypothetical_protein	AF-Q4ULN5-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q4ULN5-F1-model_v4 Probable DNA helicase II homolog	0.152	597	449	2	531	24	620	5.764E-24	665
DESULFOASV1_0876_hypothetical_protein	AF-P45612-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P45612-F1-model_v4 Probable DNA helicase II homolog	0.169	594	436	2	527	23	616	3.971E-24	658
DESULFOASV1_0876_hypothetical_protein	AF-Q92HZ6-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q92HZ6-F1-model_v4 Probable DNA helicase II homolog	0.154	597	448	2	531	23	619	2.069E-23	656
DESULFOASV1_0876_hypothetical_protein	AF-Q1RIP8-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q1RIP8-F1-model_v4 Probable DNA helicase II homolog	0.154	597	448	2	531	23	619	1.672E-23	653
DESULFOASV1_0876_hypothetical_protein	AF-P9WMQ1-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P9WMQ1-F1-model_v4 ATP-dependent DNA helicase UvrD1	0.182	626	433	1	530	35	660	1.425E-23	642
DESULFOASV1_0876_hypothetical_protein	AF-O34580-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-O34580-F1-model_v4 ATP-dependent DNA helicase PcrA	0.166	603	440	2	530	25	627	9.818E-24	640
DESULFOASV1_0876_hypothetical_protein	AF-P56255-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P56255-F1-model_v4 ATP-dependent DNA helicase PcrA	0.186	602	430	2	530	25	626	8.826E-24	639
DESULFOASV1_0876_hypothetical_protein	AF-Q53727-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q53727-F1-model_v4 ATP-dependent DNA helicase PcrA	0.175	593	433	2	527	21	613	9.818E-24	636
DESULFOASV1_0876_hypothetical_protein	AF-Q6G828-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q6G828-F1-model_v4 ATP-dependent DNA helicase PcrA	0.175	593	433	2	527	21	613	1.035E-23	635
DESULFOASV1_0876_hypothetical_protein	AF-P64319-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P64319-F1-model_v4 ATP-dependent DNA helicase PcrA	0.175	593	433	2	527	21	613	1.215E-23	633
DESULFOASV1_0876_hypothetical_protein	AF-Q9ZD95-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q9ZD95-F1-model_v4 Probable DNA helicase II homolog	0.167	598	441	2	531	27	624	1.265E-22	632
DESULFOASV1_0876_hypothetical_protein	AF-Q8NVT1-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q8NVT1-F1-model_v4 ATP-dependent DNA helicase PcrA	0.175	593	433	2	527	21	613	1.585E-23	631
DESULFOASV1_0876_hypothetical_protein	AF-Q5HEL7-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q5HEL7-F1-model_v4 ATP-dependent DNA helicase PcrA	0.175	593	433	2	527	21	613	1.764E-23	630
DESULFOASV1_0876_hypothetical_protein	AF-P64318-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P64318-F1-model_v4 ATP-dependent DNA helicase PcrA	0.173	593	434	2	527	21	613	1.152E-23	629
DESULFOASV1_0876_hypothetical_protein	AF-Q9CD72-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q9CD72-F1-model_v4 ATP-dependent DNA helicase UvrD1	0.185	634	430	1	529	33	666	1.860E-23	627
DESULFOASV1_0876_hypothetical_protein	AF-Q6GFF2-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q6GFF2-F1-model_v4 ATP-dependent DNA helicase PcrA	0.174	593	434	2	527	21	613	2.700E-23	626
DESULFOASV1_0876_hypothetical_protein	AF-Q8CRT9-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q8CRT9-F1-model_v4 ATP-dependent DNA helicase PcrA	0.179	595	433	2	529	21	615	1.425E-23	625
DESULFOASV1_0876_hypothetical_protein	AF-P0A5A4-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P0A5A4-F1-model_v4 ATP-dependent DNA helicase UvrD1	0.177	626	435	1	530	35	660	4.659E-24	623
DESULFOASV1_0876_hypothetical_protein	AF-Q68WT1-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-Q68WT1-F1-model_v4 DNA helicase II	0.154	598	448	2	531	27	624	5.116E-23	619
DESULFOASV1_0876_hypothetical_protein	AF-O31626-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-O31626-F1-model_v4 Putative ATP-dependent DNA helicase YjcD	0.183	586	431	2	529	149	734	4.081E-22	614
DESULFOASV1_0876_hypothetical_protein	AF-P9WMQ0-F1-model_v4	DESULFOASV1_0876_hypothetical_protein	AF-P9WMQ0-F1-model_v4 ATP-dependent DNA helicase UvrD1	0.164	623	440	4	530	38	660	5.395E-23	614
