query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_3359_YdbL_family_protein	8j0h-assembly3.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	8j0h-assembly3.cif.gz_C Crystal structure of the fission yeast Rex1BD protein(C4H3.06)	0.104	132	111	30	161	6	130	1.835E+00	33
DESULFOASV1_3359_YdbL_family_protein	2n2n-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	2n2n-assembly1.cif.gz_A Tom1 negatively modulates binding of Tollip to phosphatidylinositol 3-phosphate via a coupled folding and binding mechanism	0.142	91	77	90	180	5	95	6.972E+00	32
DESULFOASV1_3359_YdbL_family_protein	1kf9-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	1kf9-assembly1.cif.gz_A PHAGE DISPLAY DERIVED VARIANT OF HUMAN GROWTH HORMONE COMPLEXED WITH TWO COPIES OF THE EXTRACELLULAR DOMAIN OF ITS RECEPTOR	0.128	152	131	30	181	10	160	9.169E-01	32
DESULFOASV1_3359_YdbL_family_protein	6ckv-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	6ckv-assembly1.cif.gz_A Solution NMR structure of human BOK	0.128	148	117	30	177	3	137	5.671E-01	30
DESULFOASV1_3359_YdbL_family_protein	1kf9-assembly2.cif.gz_D	DESULFOASV1_3359_YdbL_family_protein	1kf9-assembly2.cif.gz_D PHAGE DISPLAY DERIVED VARIANT OF HUMAN GROWTH HORMONE COMPLEXED WITH TWO COPIES OF THE EXTRACELLULAR DOMAIN OF ITS RECEPTOR	0.141	152	125	26	177	2	148	9.672E-01	30
DESULFOASV1_3359_YdbL_family_protein	1x8z-assembly1.cif.gz_A-2	DESULFOASV1_3359_YdbL_family_protein	1x8z-assembly1.cif.gz_A-2 Crystal structure of a pectin methylesterase inhibitor from Arabidopsis thaliana	0.126	181	120	1	181	13	150	4.312E+00	29
DESULFOASV1_3359_YdbL_family_protein	1x8z-assembly3.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	1x8z-assembly3.cif.gz_A Crystal structure of a pectin methylesterase inhibitor from Arabidopsis thaliana	0.126	181	120	1	181	13	150	4.312E+00	29
DESULFOASV1_3359_YdbL_family_protein	1huw-assembly1.cif.gz_A-2	DESULFOASV1_3359_YdbL_family_protein	1huw-assembly1.cif.gz_A-2 THE CRYSTAL STRUCTURE OF AFFINITY-MATURED HUMAN GROWTH HORMONE AT 2 ANGSTROMS RESOLUTION	0.133	153	132	26	178	2	154	1.263E+00	29
DESULFOASV1_3359_YdbL_family_protein	4fwv-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	4fwv-assembly1.cif.gz_A Crystal structure of the N-terminal domain of the Lon-like protease MtaLonC	0.094	155	127	30	184	64	204	1.076E+00	29
DESULFOASV1_3359_YdbL_family_protein	8ftw-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	8ftw-assembly1.cif.gz_A FliT-FliJ fusion complex	0.139	157	115	30	164	4	160	4.548E+00	28
DESULFOASV1_3359_YdbL_family_protein	6uug-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	6uug-assembly1.cif.gz_A Structure of methanesulfinate monooxygenase MsuC from Pseudomonas fluorescens at 1.69 angstrom resolution	0.104	150	116	33	182	232	362	1.936E+00	28
DESULFOASV1_3359_YdbL_family_protein	4j2c-assembly2.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	4j2c-assembly2.cif.gz_C GARP-SNARE Interaction	0.105	133	91	26	158	3	105	2.813E+00	27
DESULFOASV1_3359_YdbL_family_protein	7tae-assembly1.cif.gz_A-2	DESULFOASV1_3359_YdbL_family_protein	7tae-assembly1.cif.gz_A-2 Crystal Structure of the NPR1-Interacting Domain of TGA3	0.164	148	122	30	176	48	195	2.667E+00	27
DESULFOASV1_3359_YdbL_family_protein	6ku3-assembly1.cif.gz_D	DESULFOASV1_3359_YdbL_family_protein	6ku3-assembly1.cif.gz_D Crystal structure of gibberellin 2-oxidase3 (GA2ox3)in rice	0.078	101	70	90	166	52	152	7.354E+00	26
DESULFOASV1_3359_YdbL_family_protein	1it3-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	1it3-assembly1.cif.gz_A Hagfish CO ligand hemoglobin	0.112	150	105	31	180	28	146	1.835E+00	25
DESULFOASV1_3359_YdbL_family_protein	6mbd-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	6mbd-assembly1.cif.gz_A Human Mcl-1 in complex with the designed peptide dM1	0.084	144	114	32	175	4	128	2.967E+00	25
DESULFOASV1_3359_YdbL_family_protein	1f99-assembly1.cif.gz_K-2	DESULFOASV1_3359_YdbL_family_protein	1f99-assembly1.cif.gz_K-2 CRYSTAL STRUCTURE OF R-PHYCOCYANIN FROM POLYSIPHONIA AT 2.4 A RESOLUTION	0.077	147	108	30	176	41	158	2.397E+00	25
DESULFOASV1_3359_YdbL_family_protein	2f6l-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	2f6l-assembly1.cif.gz_A X-ray structure of Chorismate Mutase from Mycobacterium Tuberculosis	0.146	156	128	30	180	7	162	2.042E+00	25
DESULFOASV1_3359_YdbL_family_protein	3ew3-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	3ew3-assembly1.cif.gz_A the 1:2 complex between a Nterminal elongated prolactin and the extra cellular domain of the rat prolactin receptor	0.085	158	142	23	178	9	166	3.483E+00	25
DESULFOASV1_3359_YdbL_family_protein	7q83-assembly2.cif.gz_D	DESULFOASV1_3359_YdbL_family_protein	7q83-assembly2.cif.gz_D Crystal structure of S. cerevisiae Sso2 in complex with the pleckstrin homology domain of Sec3	0.144	105	81	74	178	6	101	4.548E+00	24
DESULFOASV1_3359_YdbL_family_protein	5k3g-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	5k3g-assembly1.cif.gz_A Crystals structure of Acyl-CoA oxidase-1 in Caenorhabditis elegans, Apo form-I	0.140	145	109	33	177	401	528	4.798E+00	24
DESULFOASV1_3359_YdbL_family_protein	4j2c-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	4j2c-assembly1.cif.gz_A GARP-SNARE Interaction	0.117	126	87	26	151	3	102	4.312E+00	23
DESULFOASV1_3359_YdbL_family_protein	1wy1-assembly1.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	1wy1-assembly1.cif.gz_C Crystal Structure of the PH0671 protein from Pyrococcus horikoshii OT3	0.085	149	118	28	176	1	130	2.813E+00	23
DESULFOASV1_3359_YdbL_family_protein	1yq4-assembly1.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	1yq4-assembly1.cif.gz_C Avian respiratory complex ii with 3-nitropropionate and ubiquinone	0.099	154	119	6	159	5	137	6.266E+00	23
DESULFOASV1_3359_YdbL_family_protein	8cda-assembly1.cif.gz_D	DESULFOASV1_3359_YdbL_family_protein	8cda-assembly1.cif.gz_D Crystal structure of MAB_4123 from Mycobacterium abscessus	0.094	146	113	33	178	239	364	6.609E+00	23
DESULFOASV1_3359_YdbL_family_protein	8cda-assembly4.cif.gz_M	DESULFOASV1_3359_YdbL_family_protein	8cda-assembly4.cif.gz_M Crystal structure of MAB_4123 from Mycobacterium abscessus	0.113	146	111	33	178	242	367	6.266E+00	23
DESULFOASV1_3359_YdbL_family_protein	4qyz-assembly1.cif.gz_A	DESULFOASV1_3359_YdbL_family_protein	4qyz-assembly1.cif.gz_A Crystal structure of a CRISPR RNA-guided surveillance complex, Cascade, bound to a ssDNA target	0.095	146	98	30	175	358	466	4.548E+00	23
DESULFOASV1_3359_YdbL_family_protein	3dbr-assembly1.cif.gz_E	DESULFOASV1_3359_YdbL_family_protein	3dbr-assembly1.cif.gz_E Structural Dissection of a Gating Mechanism Preventing Misactivation of Ubiquitin by NEDD8's E1 (APPBP1-UBA3Arg190Gln-NEDD8Ala72Arg)	0.121	183	128	27	173	183	365	1.649E+00	23
DESULFOASV1_3359_YdbL_family_protein	2fbw-assembly1.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	2fbw-assembly1.cif.gz_C Avian respiratory complex II with carboxin bound	0.116	157	119	3	159	2	137	6.609E+00	22
DESULFOASV1_3359_YdbL_family_protein	6e8g-assembly1.cif.gz_S	DESULFOASV1_3359_YdbL_family_protein	6e8g-assembly1.cif.gz_S CryoEM reconstruction of IST1-CHMP1B copolymer filament bound to ssDNA at 2.9 Angstrom resolution	0.117	152	132	27	176	1	152	1.649E+00	22
DESULFOASV1_3359_YdbL_family_protein	6h2e-assembly1.cif.gz_P-2	DESULFOASV1_3359_YdbL_family_protein	6h2e-assembly1.cif.gz_P-2 Structure of the soluble AhlC of the tripartite alpha-pore forming toxin, AHL, from Aeromonas hydrophila.	0.122	164	128	30	176	46	209	2.272E+00	22
DESULFOASV1_3359_YdbL_family_protein	6hix-assembly1.cif.gz_BE	DESULFOASV1_3359_YdbL_family_protein	6hix-assembly1.cif.gz_BE Cryo-EM structure of the Trypanosoma brucei mitochondrial ribosome - This entry contains the large mitoribosomal subunit	0.122	156	128	21	176	76	222	3.483E+00	22
DESULFOASV1_3359_YdbL_family_protein	3wfo-assembly3.cif.gz_C	DESULFOASV1_3359_YdbL_family_protein	3wfo-assembly3.cif.gz_C tRNA processing enzyme (apo form 1)	0.144	158	124	30	175	260	417	3.875E+00	22
DESULFOASV1_3359_YdbL_family_protein	3wfr-assembly2.cif.gz_F	DESULFOASV1_3359_YdbL_family_protein	3wfr-assembly2.cif.gz_F tRNA processing enzyme complex 2	0.141	81	62	95	175	328	400	7.757E+00	22
