query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ilo-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ilo-assembly1.cif.gz_A Crystal structure of E. coli HPPK(D97A) in complex with MgAMPCPP and 6-hydroxymethyl-7,8-dihydropterin	0.355	152	94	1	152	11	157	3.308E-12	439
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3kuh-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3kuh-assembly1.cif.gz_A Crystal structure of E. coli HPPK(H115A) in complex with AMPCPP and HP	0.346	156	95	1	156	11	157	1.143E-12	438
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1tmm-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1tmm-assembly1.cif.gz_A Crystal structure of ternary complex of E.coli HPPK(W89A) with MGAMPCPP and 6-Hydroxymethylpterin	0.381	144	85	1	144	11	149	7.933E-12	427
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	7kdr-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	7kdr-assembly1.cif.gz_A Crystal structure of Escherichia coli HPPK in complex with bisubstrate inhibitor HP-75	0.352	156	95	1	156	11	157	3.521E-12	410
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	4m5j-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	4m5j-assembly1.cif.gz_A The Identification, Analysis and Structure-Based Development of Novel Inhibitors of 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	0.358	156	92	1	156	12	156	1.084E-11	401
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	7kdo-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	7kdo-assembly1.cif.gz_A Crystal structure of Escherichia coli HPPK in complex with bisubstrate inhibitor HP-73	0.346	156	94	1	156	11	154	1.019E-11	399
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hsg-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hsg-assembly1.cif.gz_A Crystal structure of E. coli HPPK(Y53A) in complex with MgAMPCPP	0.381	144	85	1	144	11	149	2.443E-11	399
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ht0-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ht0-assembly1.cif.gz_A Crystal structure of E. coli HPPK(F123A) in complex with MgAMPCPP	0.350	154	94	1	154	11	155	7.933E-12	388
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hd1-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hd1-assembly1.cif.gz_A Crystal structure of E. coli HPPK(N10A) in complex with MgAMPCPP	0.357	154	93	1	154	11	155	1.229E-11	381
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	6an4-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	6an4-assembly1.cif.gz_A Crystal structure of Escherichia coli HPPK in complex with bisubstrate analogue inhibitor HP-39 (J1F)	0.337	154	91	1	154	11	148	8.009E-11	377
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	5etl-assembly3.cif.gz_C	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	5etl-assembly3.cif.gz_C E. coli 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase complexed with AMPCPP and inhibitor at 1.82 angstrom resolution	0.346	156	93	1	156	13	155	4.287E-11	374
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hd2-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3hd2-assembly1.cif.gz_A Crystal structure of E. coli HPPK(Q50A) in complex with MgAMPCPP and pterin	0.352	156	95	1	156	11	157	1.229E-11	373
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1cbk-assembly1.cif.gz_B	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1cbk-assembly1.cif.gz_B 7,8-DIHYDRO-6-HYDROXYMETHYLPTERIN-PYROPHOSPHOKINASE FROM HAEMOPHILUS INFLUENZAE	0.381	144	85	1	144	12	149	2.625E-10	373
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3udv-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3udv-assembly1.cif.gz_A Crystal structure of E. coli HPPK in complex with bisubstrate analogue inhibitor J1C	0.344	154	92	1	154	11	151	9.075E-11	372
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ilj-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3ilj-assembly1.cif.gz_A Crystal structure of E. coli HPPK(D95A) in complex with MgAMPCPP	0.346	156	95	1	156	11	157	4.564E-11	370
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	2qx0-assembly1.cif.gz_B	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	2qx0-assembly1.cif.gz_B Crystal Structure of Yersinia pestis HPPK (Ternary Complex)	0.361	144	88	1	144	12	150	1.165E-10	368
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1ru1-assembly2.cif.gz_B	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	1ru1-assembly2.cif.gz_B CRYSTAL STRUCTURE OF A TERNARY COMPLEX OF E. COLI HPPK(V83G/DEL84-89) WITH MGAMPCPP AND 6-HYDROXYMETHYL-7,8-DIHYDROPTERIN AT 1.40 ANGSTROM RESOLUTION (MONOCLINIC FORM)	0.333	156	93	1	156	11	151	1.592E-10	359
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3kue-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	3kue-assembly1.cif.gz_A Crystal structure of E. coli HPPK(E77A)	0.384	143	84	1	143	11	148	3.371E-10	354
DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	5etl-assembly1.cif.gz_A	DESULFOASV1_0637_2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	5etl-assembly1.cif.gz_A E. coli 6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase complexed with AMPCPP and inhibitor at 1.82 angstrom resolution	0.339	156	93	1	156	14	154	2.317E-10	351
