query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2971_cobyric_acid_synthase	AF-Q8EXQ7-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-Q8EXQ7-F1-model_v4 Adenosylcobalamin biosynthesis bifunctional protein CobDQ	0.437	853	477	8	855	9	861	2.636E-102	2957
DESULFOASV1_2971_cobyric_acid_synthase	AF-A1VFG1-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-A1VFG1-F1-model_v4 Cobyric acid synthase	0.548	535	224	360	856	1	535	5.376E-68	2493
DESULFOASV1_2971_cobyric_acid_synthase	AF-Q72DW3-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-Q72DW3-F1-model_v4 Cobyric acid synthase	0.544	535	226	360	856	1	535	5.129E-67	2437
DESULFOASV1_2971_cobyric_acid_synthase	AF-B1KY08-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-B1KY08-F1-model_v4 Cobyric acid synthase	0.442	493	274	364	856	1	492	1.100E-60	2310
DESULFOASV1_2971_cobyric_acid_synthase	AF-C1FVB2-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-C1FVB2-F1-model_v4 Cobyric acid synthase	0.442	493	274	364	856	1	492	2.146E-59	2269
DESULFOASV1_2971_cobyric_acid_synthase	AF-A7GBV6-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-A7GBV6-F1-model_v4 Cobyric acid synthase	0.440	493	275	364	856	1	492	1.820E-59	2258
DESULFOASV1_2971_cobyric_acid_synthase	AF-A7FSG1-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-A7FSG1-F1-model_v4 Cobyric acid synthase	0.446	493	272	364	856	1	492	3.931E-59	2242
DESULFOASV1_2971_cobyric_acid_synthase	AF-Q97JB2-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-Q97JB2-F1-model_v4 Cobyric acid synthase	0.436	493	274	364	856	1	487	4.636E-59	2240
DESULFOASV1_2971_cobyric_acid_synthase	AF-A5VM70-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-A5VM70-F1-model_v4 Cobyric acid synthase	0.446	494	272	364	855	3	496	3.721E-59	2235
DESULFOASV1_2971_cobyric_acid_synthase	AF-B2G9H7-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-B2G9H7-F1-model_v4 Cobyric acid synthase	0.446	494	272	364	855	3	496	4.153E-59	2233
DESULFOASV1_2971_cobyric_acid_synthase	AF-C5DAP4-F1-model_v4	DESULFOASV1_2971_cobyric_acid_synthase	AF-C5DAP4-F1-model_v4 Cobyric acid synthase	0.443	495	275	362	855	2	496	5.778E-59	2232
