query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0325_DUF503_domain-containing_protein	1j27-assembly1.cif.gz_A	DESULFOASV1_0325_DUF503_domain-containing_protein	1j27-assembly1.cif.gz_A Crystal structure of a hypothetical protein, TT1725, from Thermus thermophilus HB8 at 1.7A resolution	0.173	92	74	2	93	4	94	3.371E-07	279
DESULFOASV1_0325_DUF503_domain-containing_protein	3ofh-assembly3.cif.gz_B	DESULFOASV1_0325_DUF503_domain-containing_protein	3ofh-assembly3.cif.gz_B Structured Domain of Mus musculus Mesd	0.142	89	66	5	93	2	79	5.581E-03	103
DESULFOASV1_0325_DUF503_domain-containing_protein	3bkt-assembly1.cif.gz_C	DESULFOASV1_0325_DUF503_domain-containing_protein	3bkt-assembly1.cif.gz_C Copper-bound C-terminal Domain of NikR	0.163	96	68	1	96	1	82	3.128E-03	102
DESULFOASV1_0325_DUF503_domain-containing_protein	3kg1-assembly3.cif.gz_A-2	DESULFOASV1_0325_DUF503_domain-containing_protein	3kg1-assembly3.cif.gz_A-2 Crystal structure of SnoaB, a cofactor-independent oxygenase from Streptomyces nogalater, mutant N63A	0.160	100	80	2	101	3	98	3.743E-04	102
DESULFOASV1_0325_DUF503_domain-containing_protein	5i1v-assembly2.cif.gz_C	DESULFOASV1_0325_DUF503_domain-containing_protein	5i1v-assembly2.cif.gz_C Crystal structure of CrmK, a flavoenzyme involved in the shunt product recycling mechanism in caerulomycin biosynthesis	0.161	96	76	2	93	219	314	2.933E-03	100
DESULFOASV1_0325_DUF503_domain-containing_protein	7bfe-assembly1.cif.gz_E	DESULFOASV1_0325_DUF503_domain-containing_protein	7bfe-assembly1.cif.gz_E Circular permutant of ribosomal protein S6, P54-55 truncated, L21A mutant.	0.122	88	69	4	91	2	81	1.374E-02	99
DESULFOASV1_0325_DUF503_domain-containing_protein	7b90-assembly1.cif.gz_E	DESULFOASV1_0325_DUF503_domain-containing_protein	7b90-assembly1.cif.gz_E Circular permutant of ribosomal protein S6, P54-55 truncated, I8A mutant	0.141	91	70	4	94	4	86	9.338E-03	99
DESULFOASV1_0325_DUF503_domain-containing_protein	3ofh-assembly3.cif.gz_A	DESULFOASV1_0325_DUF503_domain-containing_protein	3ofh-assembly3.cif.gz_A Structured Domain of Mus musculus Mesd	0.129	91	69	5	95	7	86	7.699E-03	96
DESULFOASV1_0325_DUF503_domain-containing_protein	6mmo-assembly2.cif.gz_E	DESULFOASV1_0325_DUF503_domain-containing_protein	6mmo-assembly2.cif.gz_E Carbon regulatory PII-like protein SbtB from Cyanobium sp. 7001 bound to AMP	0.076	97	79	1	97	3	89	1.062E-02	92
DESULFOASV1_0325_DUF503_domain-containing_protein	3ofe-assembly2.cif.gz_B	DESULFOASV1_0325_DUF503_domain-containing_protein	3ofe-assembly2.cif.gz_B Structured Domain of Drosophila melanogaster Boca p41 2 2 Crystal form	0.091	87	66	5	91	2	75	1.208E-02	91
DESULFOASV1_0325_DUF503_domain-containing_protein	1xbw-assembly2.cif.gz_C	DESULFOASV1_0325_DUF503_domain-containing_protein	1xbw-assembly2.cif.gz_C 1.9A Crystal Structure of the protein isdG from Staphylococcus aureus aureus, Structural genomics, MCSG	0.156	98	71	2	99	4	88	1.870E-03	91
DESULFOASV1_0325_DUF503_domain-containing_protein	8avi-assembly1.cif.gz_B	DESULFOASV1_0325_DUF503_domain-containing_protein	8avi-assembly1.cif.gz_B Crystal structure of IsdG from Bacillus cereus in complex with heme	0.144	96	80	1	95	1	96	2.268E-03	91
DESULFOASV1_0325_DUF503_domain-containing_protein	6wi5-assembly2.cif.gz_B	DESULFOASV1_0325_DUF503_domain-containing_protein	6wi5-assembly2.cif.gz_B De novo designed protein Foldit4	0.082	94	79	2	95	3	89	5.952E-03	87
DESULFOASV1_0325_DUF503_domain-containing_protein	3kng-assembly1.cif.gz_B	DESULFOASV1_0325_DUF503_domain-containing_protein	3kng-assembly1.cif.gz_B Crystal structure of SnoaB, a cofactor-independent oxygenase from Streptomyces nogalater, determined to 1.9 resolution	0.160	100	80	2	101	3	98	2.579E-03	87
