query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_1971_hypothetical_protein	AF-O67739-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-O67739-F1-model_v4 VapC ribonuclease aq_1901	0.231	132	100	1	132	1	131	2.126E-08	336
DESULFOASV1_1971_hypothetical_protein	AF-P9WF55-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF55-F1-model_v4 Ribonuclease VapC43	0.223	140	102	1	132	1	140	1.457E-04	142
DESULFOASV1_1971_hypothetical_protein	AF-P9WF54-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF54-F1-model_v4 Ribonuclease VapC43	0.223	140	102	1	132	1	140	1.457E-04	142
DESULFOASV1_1971_hypothetical_protein	AF-P65044-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P65044-F1-model_v4 VapC ribonuclease Mb2897	0.237	140	100	1	132	1	140	1.457E-04	141
DESULFOASV1_1971_hypothetical_protein	AF-P9WF75-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF75-F1-model_v4 Ribonuclease VapC31	0.176	140	108	1	132	1	140	9.672E-04	121
DESULFOASV1_1971_hypothetical_protein	AF-P9WF74-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF74-F1-model_v4 Ribonuclease VapC31	0.188	140	106	1	132	1	140	1.288E-03	118
DESULFOASV1_1971_hypothetical_protein	AF-O53501-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-O53501-F1-model_v4 Ribonuclease VapC37	0.154	140	111	1	132	1	140	2.159E-03	115
DESULFOASV1_1971_hypothetical_protein	AF-P64902-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P64902-F1-model_v4 VapC ribonuclease Mb1869c	0.208	130	102	1	130	1	130	1.288E-03	112
DESULFOASV1_1971_hypothetical_protein	AF-P9WF85-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF85-F1-model_v4 Ribonuclease VapC25	0.181	140	107	1	132	1	140	2.876E-03	112
DESULFOASV1_1971_hypothetical_protein	AF-P9WFA0-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WFA0-F1-model_v4 Ribonuclease VapC13	0.208	130	102	1	130	1	130	1.621E-03	110
DESULFOASV1_1971_hypothetical_protein	AF-P9WFA1-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WFA1-F1-model_v4 Ribonuclease VapC13	0.208	130	102	1	130	1	130	2.039E-03	108
DESULFOASV1_1971_hypothetical_protein	AF-P9WF84-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF84-F1-model_v4 Ribonuclease VapC25	0.169	140	109	1	132	1	140	3.831E-03	108
DESULFOASV1_1971_hypothetical_protein	AF-P9WF88-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF88-F1-model_v4 Ribonuclease VapC23	0.198	126	99	1	126	1	125	1.818E-03	106
DESULFOASV1_1971_hypothetical_protein	AF-P9WF89-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF89-F1-model_v4 Ribonuclease VapC23	0.198	126	99	1	126	1	125	1.925E-03	105
DESULFOASV1_1971_hypothetical_protein	AF-P95004-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P95004-F1-model_v4 23S rRNA-specific endonuclease VapC20	0.204	132	103	1	132	1	130	1.217E-03	105
DESULFOASV1_1971_hypothetical_protein	AF-P9WF79-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF79-F1-model_v4 Ribonuclease VapC29	0.160	130	105	2	131	3	128	1.445E-03	105
DESULFOASV1_1971_hypothetical_protein	AF-P9WF78-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF78-F1-model_v4 Ribonuclease VapC29	0.160	130	105	2	131	3	128	1.818E-03	103
DESULFOASV1_1971_hypothetical_protein	AF-P9WF68-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF68-F1-model_v4 Ribonuclease VapC33	0.181	140	107	1	132	1	140	5.405E-03	102
DESULFOASV1_1971_hypothetical_protein	AF-P9WF69-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF69-F1-model_v4 Ribonuclease VapC33	0.188	140	106	1	132	1	140	6.062E-03	100
DESULFOASV1_1971_hypothetical_protein	AF-P9WFB7-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WFB7-F1-model_v4 Ribonuclease VapC3	0.135	130	106	2	131	12	135	2.286E-03	96
DESULFOASV1_1971_hypothetical_protein	AF-P9WFB6-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WFB6-F1-model_v4 Ribonuclease VapC3	0.138	127	104	2	128	12	133	2.421E-03	95
DESULFOASV1_1971_hypothetical_protein	AF-O66399-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-O66399-F1-model_v4 Ribonuclease VapC1	0.192	130	103	2	131	6	133	6.062E-03	95
DESULFOASV1_1971_hypothetical_protein	AF-P0DMV7-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P0DMV7-F1-model_v4 23S rRNA-specific endonuclease VapC20	0.205	132	103	1	132	1	130	5.724E-03	94
DESULFOASV1_1971_hypothetical_protein	AF-P9WF48-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF48-F1-model_v4 Ribonuclease VapC47	0.143	132	112	1	132	1	132	1.206E-02	93
DESULFOASV1_1971_hypothetical_protein	AF-P0A653-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P0A653-F1-model_v4 VapC ribonuclease Mb2004c	0.204	122	96	1	122	1	122	1.353E-02	90
DESULFOASV1_1971_hypothetical_protein	AF-P9WF46-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF46-F1-model_v4 Ribonuclease VapC48	0.164	139	108	3	132	4	142	1.139E-02	90
DESULFOASV1_1971_hypothetical_protein	AF-Q58384-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-Q58384-F1-model_v4 Ribonuclease VapC2	0.151	139	110	2	132	11	149	2.039E-03	90
DESULFOASV1_1971_hypothetical_protein	AF-P9WF47-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF47-F1-model_v4 Ribonuclease VapC48	0.164	139	108	3	132	4	142	1.278E-02	89
DESULFOASV1_1971_hypothetical_protein	AF-Q60288-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-Q60288-F1-model_v4 Ribonuclease VapC6	0.142	148	112	2	132	6	153	1.353E-02	85
DESULFOASV1_1971_hypothetical_protein	AF-P9WF52-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF52-F1-model_v4 Ribonuclease VapC44	0.169	142	109	1	132	1	142	4.023E-02	84
DESULFOASV1_1971_hypothetical_protein	AF-P9WFB3-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WFB3-F1-model_v4 Ribonuclease VapC7	0.225	129	99	1	129	1	129	2.543E-02	83
DESULFOASV1_1971_hypothetical_protein	AF-O28590-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-O28590-F1-model_v4 VapC ribonuclease AF_1683	0.174	122	98	2	121	3	124	8.075E-03	83
DESULFOASV1_1971_hypothetical_protein	AF-P9WF97-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P9WF97-F1-model_v4 Ribonuclease VapC15	0.180	131	106	1	131	1	130	8.075E-03	82
DESULFOASV1_1971_hypothetical_protein	AF-P64926-F1-model_v4	DESULFOASV1_1971_hypothetical_protein	AF-P64926-F1-model_v4 VapC ribonuclease Mb2033	0.180	131	106	1	131	1	130	8.075E-03	82
