query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	2w01-assembly3.cif.gz_F	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	2w01-assembly3.cif.gz_F Crystal structure of the guanylyl cyclase Cya2	0.308	195	133	446	640	1	193	1.292E-14	599
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc1-assembly2.cif.gz_B	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc1-assembly2.cif.gz_B Soluble adenylyl cyclase CyaC from S. platensis in complex with Rp- ATPalphaS	0.316	190	126	448	632	2	191	1.228E-14	597
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	2bw7-assembly1.cif.gz_B	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	2bw7-assembly1.cif.gz_B A novel mechanism for adenylyl cyclase inhibition from the crystal structure of its complex with catechol estrogen	0.324	187	124	448	632	3	189	8.170E-15	595
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	8qfi-assembly1.cif.gz_A	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	8qfi-assembly1.cif.gz_A Room temperature crystal structure of the Photoactivated Adenylate Cyclase OaPAC after blue light excitation at 1.8 us delay	0.243	231	171	402	632	99	325	2.806E-15	592
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc5-assembly1.cif.gz_A	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc5-assembly1.cif.gz_A Soluble adenylyl cyclase CyaC from S. platensis in complex with alpha, beta-methylene-ATP in presence of bicarbonate	0.316	188	126	448	632	3	190	3.068E-14	579
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	3r5g-assembly2.cif.gz_B	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	3r5g-assembly2.cif.gz_B Crystal structure of the adenylyl cyclase CyaB from P. aeruginosa	0.285	194	137	446	638	1	194	1.152E-13	569
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc5-assembly1.cif.gz_D	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc5-assembly1.cif.gz_D Soluble adenylyl cyclase CyaC from S. platensis in complex with alpha, beta-methylene-ATP in presence of bicarbonate	0.321	188	125	448	632	2	189	2.771E-14	559
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	5mbe-assembly1.cif.gz_A	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	5mbe-assembly1.cif.gz_A Structure of a bacterial light-regulated adenylyl cylcase	0.213	231	174	402	632	97	318	5.371E-14	539
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc6-assembly2.cif.gz_B-2	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	1wc6-assembly2.cif.gz_B-2 Soluble adenylyl cyclase CyaC from S. platensis in complex with Rp- ATPalphaS in presence of bicarbonate	0.324	189	126	446	632	1	189	5.104E-14	535
DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	5mbb-assembly1.cif.gz_A	DESULFOASV1_2976_adenylate-guanylate_cyclase_domain-containing_protein	5mbb-assembly1.cif.gz_A Structure of a bacterial light-regulated adenylyl cylcase	0.206	231	177	402	632	94	317	2.771E-14	535
