query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B8DJL8-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B8DJL8-F1-model_v4 Transcription elongation factor GreA	0.679	156	50	1	156	1	156	5.861E-26	965
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-A1V9Q2-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-A1V9Q2-F1-model_v4 Transcription elongation factor GreA	0.698	156	47	1	156	1	156	6.247E-26	959
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-C6BRV2-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-C6BRV2-F1-model_v4 Transcription elongation factor GreA	0.660	156	53	1	156	1	156	6.247E-26	956
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q725M4-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q725M4-F1-model_v4 Transcription elongation factor GreA	0.707	154	45	1	154	1	154	1.182E-25	945
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-C4XLU8-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-C4XLU8-F1-model_v4 Transcription elongation factor GreA	0.685	156	49	1	156	1	156	9.157E-26	940
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B8IZM4-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B8IZM4-F1-model_v4 Transcription elongation factor GreA	0.634	156	57	1	156	1	156	1.024E-23	862
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B4RH54-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B4RH54-F1-model_v4 Transcription elongation factor GreA	0.538	156	71	1	155	1	156	6.053E-22	796
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B3PUK3-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B3PUK3-F1-model_v4 Transcription elongation factor GreA	0.493	156	78	1	155	2	157	3.844E-21	775
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q9A4I3-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q9A4I3-F1-model_v4 Transcription elongation factor GreA	0.506	156	76	1	155	1	156	1.789E-21	773
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q0AMQ6-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-Q0AMQ6-F1-model_v4 Transcription elongation factor GreA	0.512	156	75	1	155	1	156	2.032E-21	773
DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B9JYZ7-F1-model_v4	DESULFOASV1_0458_transcription_elongation_factor_GreA	AF-B9JYZ7-F1-model_v4 Transcription elongation factor GreA	0.467	156	82	1	155	2	157	6.401E-21	769
