query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0684_N-A	6o6n-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	6o6n-assembly1.cif.gz_A Structure of the regulator FasR from Mycobacterium tuberculosis in complex with C20-CoA	0.208	184	145	2	185	11	194	4.884E-06	271
DESULFOASV1_0684_N-A	6o6o-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	6o6o-assembly1.cif.gz_B Structure of the regulator FasR from Mycobacterium tuberculosis	0.225	185	141	1	185	1	183	9.010E-06	255
DESULFOASV1_0684_N-A	2eh3-assembly1.cif.gz_A-2	DESULFOASV1_0684_N-A	2eh3-assembly1.cif.gz_A-2 Crystal structure of aq_1058, a transcriptional regulator (TerR/AcrR family) from Aquifex aeolicus VF5	0.157	178	141	2	179	3	170	1.385E-04	219
DESULFOASV1_0684_N-A	3vpr-assembly2.cif.gz_C	DESULFOASV1_0684_N-A	3vpr-assembly2.cif.gz_C Crystal Structure of a TetR Family Transcriptional Regulator PfmR from Thermus thermophilus HB8	0.181	172	139	5	176	3	173	2.312E-05	216
DESULFOASV1_0684_N-A	5d18-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	5d18-assembly1.cif.gz_A Crystal structure of Mycobacterium tuberculosis Rv0302, form I	0.190	196	154	2	192	5	200	5.932E-05	209
DESULFOASV1_0684_N-A	3f1b-assembly1.cif.gz_A-2	DESULFOASV1_0684_N-A	3f1b-assembly1.cif.gz_A-2 The crystal structure of a TetR-like transcriptional regulator from Rhodococcus sp. RHA1.	0.163	176	141	3	178	9	178	1.753E-04	206
DESULFOASV1_0684_N-A	2qib-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	2qib-assembly1.cif.gz_A Crystal structure of tetR-family transcriptional regulator from Streptomyces coelicolor	0.234	194	146	2	195	7	198	1.261E-04	204
DESULFOASV1_0684_N-A	5fgl-assembly2.cif.gz_C	DESULFOASV1_0684_N-A	5fgl-assembly2.cif.gz_C Co-crystal Structure of NicR2_Hsp	0.165	203	161	3	196	2	204	2.423E-05	203
DESULFOASV1_0684_N-A	2g3b-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	2g3b-assembly1.cif.gz_A Crystal structure of putative TetR-family transcriptional regulator from Rhodococcus sp.	0.173	177	142	2	174	5	181	1.452E-04	202
DESULFOASV1_0684_N-A	2qib-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	2qib-assembly1.cif.gz_B Crystal structure of tetR-family transcriptional regulator from Streptomyces coelicolor	0.224	195	144	1	195	1	187	1.147E-04	202
DESULFOASV1_0684_N-A	3on4-assembly4.cif.gz_F	DESULFOASV1_0684_N-A	3on4-assembly4.cif.gz_F Crystal structure of TetR transcriptional regulator from Legionella pneumophila	0.223	184	139	1	184	6	185	1.094E-04	199
DESULFOASV1_0684_N-A	2g3b-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	2g3b-assembly1.cif.gz_B Crystal structure of putative TetR-family transcriptional regulator from Rhodococcus sp.	0.183	184	145	2	180	4	187	2.219E-04	199
DESULFOASV1_0684_N-A	3t6n-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	3t6n-assembly1.cif.gz_A Crystal Structure of Transcriptional Regulator	0.150	174	140	3	176	6	171	3.905E-04	198
DESULFOASV1_0684_N-A	3vpr-assembly2.cif.gz_D	DESULFOASV1_0684_N-A	3vpr-assembly2.cif.gz_D Crystal Structure of a TetR Family Transcriptional Regulator PfmR from Thermus thermophilus HB8	0.164	176	143	1	176	4	175	7.870E-05	197
DESULFOASV1_0684_N-A	5fgl-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	5fgl-assembly1.cif.gz_A Co-crystal Structure of NicR2_Hsp	0.163	198	158	3	192	2	199	4.913E-05	195
DESULFOASV1_0684_N-A	3e7q-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	3e7q-assembly1.cif.gz_A The crystal structure of the putative transcriptional regulator from Pseudomonas aeruginosa PAO1	0.173	187	148	2	181	15	201	2.438E-04	195
DESULFOASV1_0684_N-A	5fgl-assembly3.cif.gz_F	DESULFOASV1_0684_N-A	5fgl-assembly3.cif.gz_F Co-crystal Structure of NicR2_Hsp	0.164	198	156	5	192	3	200	5.150E-05	190
DESULFOASV1_0684_N-A	3hta-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	3hta-assembly1.cif.gz_B Crystal structure of multidrug binding protein EbrR complexed with imidazole	0.150	173	140	2	174	5	170	3.554E-04	189
DESULFOASV1_0684_N-A	3lwj-assembly1.cif.gz_A-2	DESULFOASV1_0684_N-A	3lwj-assembly1.cif.gz_A-2 Crystal structure of Putative TetR-family transcriptional regulator (YP_752756.1) from Syntrophomonas wolfei str. Goettingen at 2.07 A resolution	0.170	187	153	2	186	6	192	2.326E-04	188
DESULFOASV1_0684_N-A	3ppb-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	3ppb-assembly1.cif.gz_B Crystal structure of a putative tetR family transcription regulator (Shew_3104) from SHEWANELLA SP. PV-4 at 2.10 A resolution	0.145	178	149	2	176	4	181	1.261E-04	187
DESULFOASV1_0684_N-A	5ztc-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	5ztc-assembly1.cif.gz_B Apo structure of TetR family transcription regulator Lmo2088 of Listeria monocytogenes EGDe	0.132	186	153	2	178	3	188	4.715E-04	187
DESULFOASV1_0684_N-A	7eqe-assembly2.cif.gz_C	DESULFOASV1_0684_N-A	7eqe-assembly2.cif.gz_C Crystal Structure of a transcription factor	0.194	175	131	2	176	8	171	9.960E-05	184
DESULFOASV1_0684_N-A	7e1n-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	7e1n-assembly1.cif.gz_B Crystal structure of PhlH in complex with 2,4-diacetylphloroglucinol	0.180	198	148	2	182	3	200	2.808E-04	184
DESULFOASV1_0684_N-A	6mj1-assembly1.cif.gz_A-2	DESULFOASV1_0684_N-A	6mj1-assembly1.cif.gz_A-2 Crystal structure of RefZ (regulator of FtsZ) from Bacillus subtilis	0.133	192	153	1	177	4	195	5.693E-04	183
DESULFOASV1_0684_N-A	5gpa-assembly1.cif.gz_A	DESULFOASV1_0684_N-A	5gpa-assembly1.cif.gz_A Structural analysis of fatty acid degradation regulator FadR from Bacillus halodurans	0.154	176	147	2	176	7	182	6.873E-04	182
DESULFOASV1_0684_N-A	7eqe-assembly2.cif.gz_D	DESULFOASV1_0684_N-A	7eqe-assembly2.cif.gz_D Crystal Structure of a transcription factor	0.178	180	137	3	182	9	176	2.219E-04	181
DESULFOASV1_0684_N-A	3crj-assembly1.cif.gz_B	DESULFOASV1_0684_N-A	3crj-assembly1.cif.gz_B Crystal structure of a TetR transcription regulator from Haloarcula marismortui ATCC 43049	0.138	179	150	2	176	5	183	1.210E-03	181
DESULFOASV1_0684_N-A	3whc-assembly2.cif.gz_D	DESULFOASV1_0684_N-A	3whc-assembly2.cif.gz_D Crystal structure of a transcriptional regulator FadR from Bacillus subtilis in complex with stearoyl-CoA	0.156	180	147	2	176	3	182	8.299E-04	181
