query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_1371_hypothetical_protein	AF-Q929X7-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q929X7-F1-model_v4 Cell division protein FtsL	0.170	82	66	8	89	40	120	1.223E+00	65
DESULFOASV1_1371_hypothetical_protein	AF-Q07867-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q07867-F1-model_v4 Cell division protein FtsL	0.170	82	66	6	85	36	117	1.423E+00	59
DESULFOASV1_1371_hypothetical_protein	AF-Q2FZ95-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q2FZ95-F1-model_v4 Cell division protein FtsL	0.178	84	67	3	86	44	125	1.655E+00	54
DESULFOASV1_1371_hypothetical_protein	AF-Q81WC4-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q81WC4-F1-model_v4 Cell division protein FtsL	0.168	83	64	4	86	42	119	1.423E+00	52
DESULFOASV1_1371_hypothetical_protein	AF-Q819P9-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q819P9-F1-model_v4 Cell division protein FtsL	0.168	83	64	4	86	42	119	1.655E+00	52
DESULFOASV1_1371_hypothetical_protein	AF-Q5NGY0-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q5NGY0-F1-model_v4 Cell division protein FtsL	0.197	81	61	6	86	30	106	4.098E+00	47
DESULFOASV1_1371_hypothetical_protein	AF-Q5F6K8-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q5F6K8-F1-model_v4 Cell division protein FtsL	0.125	80	68	10	89	8	86	2.604E+00	46
DESULFOASV1_1371_hypothetical_protein	AF-Q7CR84-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-Q7CR84-F1-model_v4 Cell division protein FtsL	0.125	88	75	3	89	34	121	7.500E+00	42
DESULFOASV1_1371_hypothetical_protein	AF-P81117-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-P81117-F1-model_v4 Nucleobindin-2	0.171	64	51	27	89	356	419	6.448E+00	38
DESULFOASV1_1371_hypothetical_protein	AF-A1SU12-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-A1SU12-F1-model_v4 Cell division protein FtsL	0.190	83	65	4	86	21	101	5.140E+00	37
DESULFOASV1_1371_hypothetical_protein	AF-P11573-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-P11573-F1-model_v4 Late seed maturation protein P8B6	0.190	42	32	48	88	38	79	9.408E+00	23
DESULFOASV1_1371_hypothetical_protein	AF-A1CEK7-F1-model_v4	DESULFOASV1_1371_hypothetical_protein	AF-A1CEK7-F1-model_v4 PAN2-PAN3 deadenylation complex catalytic subunit pan2	0.166	42	33	47	86	1048	1089	8.089E+00	22
