query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q3IJ79-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q3IJ79-F1-model_v4 UPF0250 protein PSHAa1021	0.268	82	57	14	92	9	90	2.576E-06	225
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A9L012-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A9L012-F1-model_v4 UPF0250 protein Sbal195_3458	0.287	80	54	14	90	5	84	5.941E-06	209
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A1S8T9-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A1S8T9-F1-model_v4 UPF0250 protein Sama_2593	0.329	79	50	15	90	6	84	3.788E-06	208
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A4Y9G0-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A4Y9G0-F1-model_v4 UPF0250 protein Sputcn32_2874	0.287	80	54	14	90	5	84	6.335E-06	208
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A1RGT4-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A1RGT4-F1-model_v4 UPF0250 protein Sputw3181_1029	0.287	80	54	14	90	5	84	6.335E-06	207
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-B8E4W6-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-B8E4W6-F1-model_v4 UPF0250 protein Sbal223_1087	0.287	80	54	14	90	5	84	6.755E-06	207
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A6WRL0-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A6WRL0-F1-model_v4 UPF0250 protein Shew185_3322	0.287	80	54	14	90	5	84	8.192E-06	205
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q0HLK1-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q0HLK1-F1-model_v4 UPF0250 protein Shewmr4_0986	0.287	80	54	14	90	5	84	8.736E-06	204
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q0HXV5-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-Q0HXV5-F1-model_v4 UPF0250 protein Shewmr7_1051	0.287	80	54	14	90	5	84	8.736E-06	204
DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A3D7P7-F1-model_v4	DESULFOASV1_3571_DUF493_domain-containing_protein	AF-A3D7P7-F1-model_v4 UPF0250 protein Sbal_3280	0.287	80	54	14	90	5	84	8.192E-06	204
