query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z67-assembly2.cif.gz_B	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z67-assembly2.cif.gz_B FtsE structure of Streptococcus pneumoniae in complex with AMPPNP at 2.4 A resolution	0.428	223	127	3	225	2	224	4.286E-27	1001
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z4w-assembly1.cif.gz_A	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z4w-assembly1.cif.gz_A FtsE structure from Streptococcus pneumoniae in complex with ADP (space group P 1)	0.426	224	128	2	225	1	224	2.688E-26	974
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z67-assembly3.cif.gz_E	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6z67-assembly3.cif.gz_E FtsE structure of Streptococcus pneumoniae in complex with AMPPNP at 2.4 A resolution	0.415	223	127	3	225	2	219	5.764E-27	973
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	8tzj-assembly1.cif.gz_A	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	8tzj-assembly1.cif.gz_A Cryo-EM structure of Vibrio cholerae FtsE/FtsX complex	0.428	217	123	4	219	2	218	1.422E-24	904
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6cvl-assembly1.cif.gz_D	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6cvl-assembly1.cif.gz_D Crystal structure of the Escherichia coli ATPgS-bound MetNI methionine ABC transporter in complex with its MetQ binding protein	0.330	223	146	4	222	2	224	5.936E-23	837
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	2pcj-assembly1.cif.gz_B	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	2pcj-assembly1.cif.gz_B Crystal structure of ABC transporter (aq_297) From Aquifex Aeolicus VF5	0.364	221	139	2	222	1	220	3.483E-23	835
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	4yer-assembly1.cif.gz_B	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	4yer-assembly1.cif.gz_B Crystal structure of an ABC transporter ATP-binding protein (TM_1403) from Thermotoga maritima MSB8 at 2.35 A resolution	0.306	224	152	1	224	1	220	5.594E-23	829
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6cvl-assembly1.cif.gz_C	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	6cvl-assembly1.cif.gz_C Crystal structure of the Escherichia coli ATPgS-bound MetNI methionine ABC transporter in complex with its MetQ binding protein	0.325	222	147	4	222	2	223	8.469E-23	828
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	4yer-assembly1.cif.gz_A	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	4yer-assembly1.cif.gz_A Crystal structure of an ABC transporter ATP-binding protein (TM_1403) from Thermotoga maritima MSB8 at 2.35 A resolution	0.306	224	152	1	224	1	220	2.185E-22	809
DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	5lj9-assembly3.cif.gz_C	DESULFOASV1_2840_cell_division_ATP-binding_protein_FtsE	5lj9-assembly3.cif.gz_C Structure of the E. coli MacB ABC domain (C2221)	0.300	224	154	2	222	1	224	1.724E-22	768
