query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	2fmt-assembly2.cif.gz_B	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	2fmt-assembly2.cif.gz_B METHIONYL-TRNAFMET FORMYLTRANSFERASE COMPLEXED WITH FORMYL-METHIONYL-TRNAFMET	0.457	304	160	2	305	10	305	1.220E-37	1313
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3r8x-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3r8x-assembly1.cif.gz_A Crystal Structure of Methionyl-tRNA Formyltransferase from Yersinia pestis complexed with L-methionine	0.441	301	160	2	302	12	298	8.286E-37	1277
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5uai-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5uai-assembly1.cif.gz_A Crystal structure of Methionyl-tRNA formyltransferase from Pseudomonas aeruginosa	0.458	301	157	2	302	8	298	8.553E-36	1254
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4iqf-assembly2.cif.gz_B	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4iqf-assembly2.cif.gz_B Crystal Structure of Methyionyl-tRNA Formyltransferase from Bacillus anthracis	0.376	302	183	1	302	9	303	2.443E-34	1224
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3tqq-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3tqq-assembly1.cif.gz_A Structure of the methionyl-tRNA formyltransferase (fmt) from Coxiella burnetii	0.384	304	176	2	305	9	294	7.378E-35	1216
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	1fmt-assembly2.cif.gz_B	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	1fmt-assembly2.cif.gz_B METHIONYL-TRNAFMET FORMYLTRANSFERASE FROM ESCHERICHIA COLI	0.450	304	159	2	305	9	298	1.300E-35	1203
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3q0i-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	3q0i-assembly1.cif.gz_A Methionyl-tRNA formyltransferase from Vibrio cholerae	0.433	301	160	2	302	8	291	1.229E-33	1148
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	2bln-assembly2.cif.gz_B	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	2bln-assembly2.cif.gz_B N-terminal formyltransferase domain of ArnA in complex with N-5- formyltetrahydrofolate and UMP	0.274	301	205	2	302	7	289	1.530E-28	953
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	6pih-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	6pih-assembly1.cif.gz_A Hexameric ArnA cryo-EM structure	0.273	303	204	2	304	7	288	3.051E-27	919
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5j63-assembly2.cif.gz_B	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5j63-assembly2.cif.gz_B Crystal Structure of the N-terminal N-formyltransferase Domain (residues 1-306) of Escherichia coli Arna in Complex with UDP-Ara4N and Folinic Acid	0.273	301	206	2	302	7	291	1.243E-27	901
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5j63-assembly1.cif.gz_A	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	5j63-assembly1.cif.gz_A Crystal Structure of the N-terminal N-formyltransferase Domain (residues 1-306) of Escherichia coli Arna in Complex with UDP-Ara4N and Folinic Acid	0.278	301	206	2	302	7	292	6.257E-27	895
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_E	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_E The crystal structure of apo ArnA features an unexpected central binding pocket and provides an explanation for enzymatic coop-erativity	0.276	303	207	2	304	7	293	1.362E-26	881
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_F	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_F The crystal structure of apo ArnA features an unexpected central binding pocket and provides an explanation for enzymatic coop-erativity	0.274	301	206	2	302	7	291	1.072E-26	876
DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_D	DESULFOASV1_2833_methionyl-tRNA_formyltransferase	4wkg-assembly1.cif.gz_D The crystal structure of apo ArnA features an unexpected central binding pocket and provides an explanation for enzymatic coop-erativity	0.278	301	204	2	302	7	289	7.280E-26	857
