query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_1044_DUF2062_domain-containing_protein	1lw1-assembly1.cif.gz_A	DESULFOASV1_1044_DUF2062_domain-containing_protein	1lw1-assembly1.cif.gz_A Crystal Structure Of Mycobacterium Tuberculosis Alkylperoxidase Ahpd H137F mutant	0.138	150	119	17	155	13	162	1.745E+00	30
DESULFOASV1_1044_DUF2062_domain-containing_protein	7cfg-assembly1.cif.gz_A-2	DESULFOASV1_1044_DUF2062_domain-containing_protein	7cfg-assembly1.cif.gz_A-2 Structure of the transmembrane domain of the bacterial CNNM/CorC family Mg2+ transporter in complex with Mg2+	0.120	142	111	14	155	2	128	2.121E+00	29
DESULFOASV1_1044_DUF2062_domain-containing_protein	6e8l-assembly3.cif.gz_F	DESULFOASV1_1044_DUF2062_domain-containing_protein	6e8l-assembly3.cif.gz_F Crystal Structure of Alkyl hydroperoxidase D (AhpD) from Streptococcus pneumoniae (Strain D39/ NCTC 7466)	0.105	138	113	16	153	45	171	2.706E+00	28
DESULFOASV1_1044_DUF2062_domain-containing_protein	7dsw-assembly1.cif.gz_A	DESULFOASV1_1044_DUF2062_domain-containing_protein	7dsw-assembly1.cif.gz_A Structure of a human NHE1-CHP1 complex under pH 7.5	0.122	144	125	9	152	192	334	2.338E+00	28
DESULFOASV1_1044_DUF2062_domain-containing_protein	3lvy-assembly3.cif.gz_E	DESULFOASV1_1044_DUF2062_domain-containing_protein	3lvy-assembly3.cif.gz_E Crystal Structure of Carboxymuconolactone Decarboxylase Family Protein SMU.961 from Streptococcus mutans	0.131	138	109	16	153	42	168	2.983E+00	27
DESULFOASV1_1044_DUF2062_domain-containing_protein	7m76-assembly1.cif.gz_L	DESULFOASV1_1044_DUF2062_domain-containing_protein	7m76-assembly1.cif.gz_L Room Temperature XFEL Crystallography reveals asymmetry in the vicinity of the two phylloquinones in Photosystem I	0.163	153	117	1	153	1	141	2.455E+00	26
DESULFOASV1_1044_DUF2062_domain-containing_protein	3c1l-assembly1.cif.gz_B	DESULFOASV1_1044_DUF2062_domain-containing_protein	3c1l-assembly1.cif.gz_B Crystal structure of an antioxidant defense protein (mlr4105) from mesorhizobium loti maff303099 at 2.00 A resolution	0.122	139	111	16	154	45	171	2.706E+00	26
DESULFOASV1_1044_DUF2062_domain-containing_protein	1me5-assembly1.cif.gz_B	DESULFOASV1_1044_DUF2062_domain-containing_protein	1me5-assembly1.cif.gz_B Crystal Structure of Mycobacterium Tuberculosis Alkylperoxidase AhpD H132Q Mutant	0.156	154	127	4	155	9	162	2.455E+00	25
DESULFOASV1_1044_DUF2062_domain-containing_protein	6kmw-assembly1.cif.gz_aL	DESULFOASV1_1044_DUF2062_domain-containing_protein	6kmw-assembly1.cif.gz_aL Structure of PSI from H. hongdechloris grown under white light condition	0.155	164	117	1	164	3	141	3.807E+00	24
DESULFOASV1_1044_DUF2062_domain-containing_protein	7tjy-assembly1.cif.gz_T	DESULFOASV1_1044_DUF2062_domain-containing_protein	7tjy-assembly1.cif.gz_T Yeast ATP synthase State 1catalytic(a) without exogenous ATP backbone model	0.164	163	128	2	155	54	216	3.997E+00	24
