query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_1154_hypothetical_protein	2ysu-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	2ysu-assembly1.cif.gz_B Structure of the complex between BtuB and Colicin E2 receptor binding domain	0.089	117	105	13	129	2	117	1.365E+00	34
DESULFOASV1_1154_hypothetical_protein	1ujw-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	1ujw-assembly1.cif.gz_B Structure of the complex between BtuB and Colicin E3 Receptor binding domain	0.092	115	101	19	130	2	116	3.214E+00	30
DESULFOASV1_1154_hypothetical_protein	3cra-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	3cra-assembly1.cif.gz_B Crystal Structure of Escherichia coli MazG, the Regulator of Nutritional Stress Response	0.138	99	84	28	126	92	190	4.527E+00	30
DESULFOASV1_1154_hypothetical_protein	5ew5-assembly3.cif.gz_C	DESULFOASV1_1154_hypothetical_protein	5ew5-assembly3.cif.gz_C Crystal Structure of Colicin E9 In Complex with Its Immunity Protein Im9	0.102	131	111	5	129	218	348	2.558E+00	29
DESULFOASV1_1154_hypothetical_protein	7nsu-assembly1.cif.gz_D	DESULFOASV1_1154_hypothetical_protein	7nsu-assembly1.cif.gz_D ColicinE9 intact translocation complex	0.101	114	99	19	129	299	412	4.276E+00	28
DESULFOASV1_1154_hypothetical_protein	2b5u-assembly2.cif.gz_C	DESULFOASV1_1154_hypothetical_protein	2b5u-assembly2.cif.gz_C Crystal Structure Of Colicin E3 V206C Mutant In Complex With Its Immunity Protein	0.098	118	99	19	129	243	360	3.403E+00	27
DESULFOASV1_1154_hypothetical_protein	3cra-assembly1.cif.gz_A	DESULFOASV1_1154_hypothetical_protein	3cra-assembly1.cif.gz_A Crystal Structure of Escherichia coli MazG, the Regulator of Nutritional Stress Response	0.136	130	105	4	126	83	212	5.373E+00	26
DESULFOASV1_1154_hypothetical_protein	8j2f-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	8j2f-assembly1.cif.gz_B Human neutral shpingomyelinase	0.200	74	52	59	124	310	383	8.982E+00	26
DESULFOASV1_1154_hypothetical_protein	5dnk-assembly1.cif.gz_A	DESULFOASV1_1154_hypothetical_protein	5dnk-assembly1.cif.gz_A The structure of PKMT1 from Rickettsia prowazekii in complex with AdoHcy	0.156	63	51	37	99	139	200	6.751E+00	26
DESULFOASV1_1154_hypothetical_protein	5cw3-assembly1.cif.gz_C	DESULFOASV1_1154_hypothetical_protein	5cw3-assembly1.cif.gz_C Structure of CfBRCC36-CfKIAA0157 complex (Zn Edge)	0.105	85	67	55	130	155	239	9.510E+00	25
DESULFOASV1_1154_hypothetical_protein	6ysl-assembly1.cif.gz_C	DESULFOASV1_1154_hypothetical_protein	6ysl-assembly1.cif.gz_C Structure of the flagellar MotAB stator complex from Bacillus subtilis	0.201	98	74	34	127	117	214	2.416E+00	25
DESULFOASV1_1154_hypothetical_protein	4x5m-assembly2.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	4x5m-assembly2.cif.gz_B Crystal structure of SemiSWEET in the inward-open conformation	0.152	85	61	38	122	20	92	9.510E+00	24
DESULFOASV1_1154_hypothetical_protein	6plo-assembly1.cif.gz_A	DESULFOASV1_1154_hypothetical_protein	6plo-assembly1.cif.gz_A CryoEM structure of zebra fish alpha-1 glycine receptor YGF mutant bound with GABA in SMA,open state	0.127	110	69	41	120	229	338	8.484E+00	23
DESULFOASV1_1154_hypothetical_protein	1jch-assembly1.cif.gz_A	DESULFOASV1_1154_hypothetical_protein	1jch-assembly1.cif.gz_A Crystal Structure of Colicin E3 in Complex with its Immunity Protein	0.137	119	95	17	127	237	355	6.377E+00	23
DESULFOASV1_1154_hypothetical_protein	3g67-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	3g67-assembly1.cif.gz_B Crystal Structure of a Soluble Chemoreceptor from Thermotoga maritima	0.152	121	95	6	126	40	152	4.527E+00	21
DESULFOASV1_1154_hypothetical_protein	2nla-assembly1.cif.gz_A	DESULFOASV1_1154_hypothetical_protein	2nla-assembly1.cif.gz_A Crystal structure of the Mcl-1:mNoxaB BH3 complex	0.154	102	81	26	122	36	137	7.148E+00	20
DESULFOASV1_1154_hypothetical_protein	3g6b-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	3g6b-assembly1.cif.gz_B Crystal structure of a Soluble Chemoreceptor from Thermotoga maritima Asn217Ile mutant	0.152	121	95	6	126	40	152	5.075E+00	20
DESULFOASV1_1154_hypothetical_protein	6s1k-assembly1.cif.gz_E	DESULFOASV1_1154_hypothetical_protein	6s1k-assembly1.cif.gz_E E. coli Core Signaling Unit, carrying QQQQ receptor mutation	0.172	104	73	18	121	2	90	7.148E+00	19
DESULFOASV1_1154_hypothetical_protein	6s1k-assembly1.cif.gz_I	DESULFOASV1_1154_hypothetical_protein	6s1k-assembly1.cif.gz_I E. coli Core Signaling Unit, carrying QQQQ receptor mutation	0.159	108	77	19	126	3	95	9.510E+00	19
DESULFOASV1_1154_hypothetical_protein	5sv0-assembly1.cif.gz_B	DESULFOASV1_1154_hypothetical_protein	5sv0-assembly1.cif.gz_B Structure of the ExbB/ExbD complex from E. coli at pH 7.0	0.181	108	84	9	111	86	193	7.148E+00	19
DESULFOASV1_1154_hypothetical_protein	6ye4-assembly1.cif.gz_C	DESULFOASV1_1154_hypothetical_protein	6ye4-assembly1.cif.gz_C Structure of ExbB pentamer from Serratia marcescens by single particle cryo electron microscopy	0.176	106	82	13	118	96	196	7.148E+00	18
DESULFOASV1_1154_hypothetical_protein	8j07-assembly1.cif.gz_1	DESULFOASV1_1154_hypothetical_protein	8j07-assembly1.cif.gz_1 96nm repeat of human respiratory doublet microtubule and associated axonemal complexes	0.136	125	89	2	126	10	113	9.510E+00	18
