query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P71389-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P71389-F1-model_v4 Mu-like prophage FluMu DNA circularization protein	0.200	448	287	9	368	8	455	2.641E-21	629
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P54335-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P54335-F1-model_v4 Phage-like element PBSX protein XkdP	0.104	141	111	6	130	4	144	5.318E-04	178
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P45932-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P45932-F1-model_v4 Uncharacterized protein YqbP	0.074	123	111	8	130	24	144	1.339E-03	128
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O31683-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O31683-F1-model_v4 Uncharacterized protein YkvR	0.111	123	83	8	130	2	95	4.017E-02	108
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O31977-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O31977-F1-model_v4 SPbeta prophage-derived uncharacterized protein YomH	0.088	127	105	6	121	5	131	6.855E-02	95
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P9WM39-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P9WM39-F1-model_v4 Esterase Rv1288	0.226	53	40	315	367	101	153	1.328E+00	84
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P9WM38-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P9WM38-F1-model_v4 Esterase MT1326	0.211	52	40	315	366	50	101	1.613E+00	81
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P0ADE7-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P0ADE7-F1-model_v4 Potassium binding protein Kbp	0.163	55	44	317	369	95	149	1.613E+00	79
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P0ADE6-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P0ADE6-F1-model_v4 Potassium binding protein Kbp	0.163	55	44	317	369	95	149	2.159E+00	75
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q9RVY3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q9RVY3-F1-model_v4 Uncharacterized protein DR_0888	0.120	92	67	290	366	160	251	1.148E+00	55
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-E9PQX1-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-E9PQX1-F1-model_v4 Transmembrane protein 262	0.104	48	42	264	311	54	101	6.289E+00	51
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q24JP3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q24JP3-F1-model_v4 Protein FAM178B	0.091	140	118	171	310	313	443	4.788E-01	50
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P25346-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P25346-F1-model_v4 Glycerophosphoinositol transporter 1	0.113	186	158	131	309	48	233	4.138E-01	43
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q58061-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q58061-F1-model_v4 Uncharacterized protein MJ0645	0.095	191	167	122	312	1	185	2.672E-01	41
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q6H658-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q6H658-F1-model_v4 Vacuolar iron transporter homolog 1	0.146	193	156	120	312	38	221	2.096E-01	41
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q59Q30-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q59Q30-F1-model_v4 Glycerophosphoinositol permease 1	0.143	182	153	131	309	51	232	3.755E-01	40
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q7RTT9-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q7RTT9-F1-model_v4 Equilibrative nucleoside transporter 4	0.092	189	169	123	309	56	244	7.414E-01	40
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B4KR05-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B4KR05-F1-model_v4 Facilitated trehalose transporter Tret1	0.132	213	174	97	309	372	573	3.577E-01	40
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O67523-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O67523-F1-model_v4 Uncharacterized protein aq_1583	0.106	103	88	25	123	103	205	3.185E+00	38
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q8R139-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q8R139-F1-model_v4 Equilibrative nucleoside transporter 4	0.080	194	172	122	309	51	244	9.004E-01	38
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O94289-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-O94289-F1-model_v4 Ubiquitin homeostasis protein lub1	0.092	191	154	122	312	467	637	1.613E+00	38
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B3NSE1-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B3NSE1-F1-model_v4 Facilitated trehalose transporter Tret1	0.134	247	195	63	309	341	566	3.942E-01	38
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P34289-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P34289-F1-model_v4 Uncharacterized protein C05B5.1	0.129	147	110	127	273	18	144	1.394E+00	37
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q31UW4-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q31UW4-F1-model_v4 Multidrug resistance protein MdtL	0.093	192	172	118	309	180	370	5.539E-01	37
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q6PDF3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q6PDF3-F1-model_v4 Putative transporter SVOPL	0.081	179	158	132	310	46	218	8.171E-01	37
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B7F138-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B7F138-F1-model_v4 Vacuolar iron transporter homolog 2	0.100	183	149	131	313	5	171	6.408E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q7XTL7-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q7XTL7-F1-model_v4 Vacuolar iron transporter homolog 5	0.103	175	152	138	312	32	201	4.788E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B6I3U3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B6I3U3-F1-model_v4 Multidrug resistance protein MdtL	0.092	192	173	118	309	180	370	5.276E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B4SYB3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B4SYB3-F1-model_v4 Multidrug resistance protein MdtL	0.111	183	153	126	308	199	371	1.394E+00	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q8Z2N9-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q8Z2N9-F1-model_v4 Multidrug resistance protein MdtL	0.093	192	172	118	308	180	371	8.577E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-C0Q2L5-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-C0Q2L5-F1-model_v4 Multidrug resistance protein MdtL	0.084	183	158	126	308	199	371	6.408E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B5BIM0-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B5BIM0-F1-model_v4 Multidrug resistance protein MdtL	0.096	193	173	118	309	180	372	3.407E-01	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q17QR6-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q17QR6-F1-model_v4 Monocarboxylate transporter 13	0.100	178	155	132	309	218	390	1.613E+00	36
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P42603-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-P42603-F1-model_v4 Inner membrane protein YgjV	0.094	179	140	132	310	3	158	2.267E+00	35
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q3YWK3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-Q3YWK3-F1-model_v4 Multidrug resistance protein MdtL	0.092	192	173	118	309	180	370	7.414E-01	35
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B2TUR5-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-B2TUR5-F1-model_v4 Multidrug resistance protein MdtL	0.093	192	172	118	309	180	370	7.414E-01	35
DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-A1AHP3-F1-model_v4	DESULFOASV1_0493_DNA_circularization_N-terminal_domain-containing_protein	AF-A1AHP3-F1-model_v4 Multidrug resistance protein MdtL	0.107	190	166	120	309	184	370	8.171E-01	35
