query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	3d31-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	3d31-assembly1.cif.gz_A ModBC from Methanosarcina acetivorans	0.392	350	210	4	353	2	347	5.703E-42	1200
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2d62-assembly1.cif.gz_A-2	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2d62-assembly1.cif.gz_A-2 Crystal structure of multiple sugar binding transport ATP-binding protein	0.283	363	252	1	353	4	366	3.015E-36	1174
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2yyz-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2yyz-assembly1.cif.gz_A Crystal structure of Sugar ABC transporter, ATP-binding protein	0.310	350	239	4	353	3	349	1.975E-36	1173
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4khz-assembly1.cif.gz_B	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4khz-assembly1.cif.gz_B Crystal structure of the maltose-binding protein/maltose transporter complex in an pre-translocation conformation bound to maltoheptaose	0.260	353	260	1	353	1	352	2.217E-35	1147
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	7x0q-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	7x0q-assembly1.cif.gz_A Crystal structure of ATPase Clo1313_2554 from Clostridium thermocellum	0.267	352	256	4	353	2	353	2.643E-34	1128
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1v43-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1v43-assembly1.cif.gz_A Crystal Structure of ATPase subunit of ABC Sugar Transporter	0.299	353	238	1	353	4	344	2.501E-35	1125
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2r6g-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2r6g-assembly1.cif.gz_A The Crystal Structure of the E. coli Maltose Transporter	0.259	352	259	4	353	3	354	1.204E-34	1120
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4tqu-assembly1.cif.gz_T	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4tqu-assembly1.cif.gz_T Crystal structure of a bacterial ABC transporter involved in the import of the acidic polysaccharide alginate	0.299	352	246	2	353	3	354	2.488E-34	1103
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2it1-assembly1.cif.gz_B	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	2it1-assembly1.cif.gz_B Structure of PH0203 protein from Pyrococcus horikoshii	0.271	350	252	4	353	3	348	9.509E-36	1091
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4jbw-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	4jbw-assembly1.cif.gz_A Crystal structure of E. coli maltose transporter MalFGK2 in complex with its regulatory protein EIIAglc	0.266	352	256	4	353	3	354	2.982E-34	1087
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1z47-assembly1.cif.gz_B-2	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1z47-assembly1.cif.gz_B-2 Structure of the ATPase subunit CysA of the putative sulfate ATP-binding cassette (ABC) transporter from Alicyclobacillus acidocaldarius	0.279	350	244	4	353	2	340	6.952E-34	1084
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1g29-assembly1.cif.gz_1	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1g29-assembly1.cif.gz_1 MALK	0.280	363	253	1	353	1	363	1.953E-34	1075
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1oxx-assembly1.cif.gz_K	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1oxx-assembly1.cif.gz_K Crystal structure of GlcV, the ABC-ATPase of the glucose ABC transporter from Sulfolobus solfataricus	0.275	353	253	1	353	1	350	3.366E-34	1064
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1oxu-assembly3.cif.gz_C	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	1oxu-assembly3.cif.gz_C Crystal structure of GlcV, the ABC-ATPase of the glucose ABC transporter from Sulfolobus solfataricus	0.278	353	252	1	353	1	350	7.846E-34	1060
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	3rlf-assembly1.cif.gz_B	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	3rlf-assembly1.cif.gz_B Crystal structure of the maltose-binding protein/maltose transporter complex in an outward-facing conformation bound to MgAMPPNP	0.259	351	259	4	353	3	353	4.013E-33	1059
DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	6yir-assembly1.cif.gz_A	DESULFOASV1_2270_ATP-binding_cassette_domain-containing_protein	6yir-assembly1.cif.gz_A Crystal structure of Bacillus subtilis MsmX ATPase	0.258	353	259	4	353	3	355	2.329E-33	1055
