query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9ZM68-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9ZM68-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.356	243	151	7	249	1	236	3.215E-16	765
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q48269-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q48269-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.356	246	151	4	249	1	236	4.494E-16	750
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P59949-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P59949-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.270	267	187	1	257	1	267	9.075E-13	534
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9ZBM2-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9ZBM2-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.272	257	183	1	253	1	257	8.246E-13	528
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P9WPG0-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P9WPG0-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.261	267	189	1	257	1	267	2.479E-12	515
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P9WPG1-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P9WPG1-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.270	267	187	1	257	1	267	3.150E-12	511
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P39823-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P39823-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.292	178	116	14	191	2	166	1.832E-09	448
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O27106-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O27106-F1-model_v4 Archaetidylserine synthase	0.303	216	148	16	231	13	225	3.118E-10	447
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q58609-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q58609-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.286	229	141	8	236	1	198	1.747E-09	393
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-A0A1B0GVZ9-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-A0A1B0GVZ9-F1-model_v4 Transmembrane protein 269	0.165	230	188	1	230	1	226	9.736E-08	310
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9D4Y8-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9D4Y8-F1-model_v4 Transmembrane protein 269	0.162	219	168	13	231	41	242	9.234E-07	298
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O94584-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O94584-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.270	191	127	13	187	49	239	1.179E-07	283
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P08456-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-P08456-F1-model_v4 CDP-diacylglycerol--serine O-phosphatidyltransferase	0.313	188	114	16	182	82	269	5.722E-07	282
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O51265-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-O51265-F1-model_v4 Phosphatidylcholine synthase	0.164	227	187	13	239	8	232	9.187E-06	231
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-A9CIM3-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-A9CIM3-F1-model_v4 Phosphatidylcholine synthase	0.152	237	198	1	237	1	235	1.284E-05	218
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-D0B707-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-D0B707-F1-model_v4 Phosphatidylcholine synthase	0.158	252	211	6	257	22	273	3.509E-05	206
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q98MN3-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q98MN3-F1-model_v4 Phosphatidylcholine synthase	0.154	247	200	1	237	14	260	1.712E-05	199
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q5ZV56-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q5ZV56-F1-model_v4 Phosphatidylcholine synthase	0.150	254	207	3	247	1	254	1.161E-04	195
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9KJY8-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q9KJY8-F1-model_v4 Phosphatidylcholine synthase	0.158	235	194	6	236	1	235	1.161E-04	194
DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q1MGQ9-F1-model_v4	DESULFOASV1_3596_CDP-diacylglycerol-serine_O-phosphatidyltransferase	AF-Q1MGQ9-F1-model_v4 Phosphatidylcholine synthase	0.157	235	195	6	237	1	235	7.195E-05	193
