query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q9F0J6-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q9F0J6-F1-model_v4 Rubredoxin-oxygen oxidoreductase	0.500	400	199	1	398	1	400	1.231E-51	1820
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q9FDN7-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q9FDN7-F1-model_v4 Nitric oxide reductase	0.416	395	229	2	394	3	397	1.766E-46	1604
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-A0KEJ1-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-A0KEJ1-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.349	395	255	3	394	2	396	2.440E-45	1561
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B1IUW9-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B1IUW9-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.339	395	258	3	394	2	396	2.896E-45	1559
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q58142-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q58142-F1-model_v4 Uncharacterized protein MJ0732	0.353	392	250	1	392	3	390	3.066E-45	1556
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q6D8S0-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q6D8S0-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.346	395	256	3	394	2	396	2.305E-45	1555
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q46877-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q46877-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.339	395	258	3	394	2	396	6.818E-45	1548
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q8D4F8-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q8D4F8-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.324	395	264	3	394	2	396	1.140E-44	1540
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q5E3W9-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q5E3W9-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.324	394	264	3	393	2	395	1.353E-44	1537
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q7MFY8-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-Q7MFY8-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.324	395	264	3	394	2	396	1.605E-44	1531
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B1XCN7-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B1XCN7-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.339	395	258	3	394	2	396	2.683E-44	1528
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B6EIL4-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-B6EIL4-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.325	395	264	3	394	2	396	9.603E-45	1526
DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-A8ANR7-F1-model_v4	DESULFOASV1_2787_FprA_family_A-type_flavoprotein	AF-A8ANR7-F1-model_v4 Anaerobic nitric oxide reductase flavorubredoxin	0.340	394	257	3	393	2	395	2.534E-44	1518
