query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3714_ESMFold_hypothetical_protein	7wvy-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7wvy-assembly1.cif.gz_R Cryo-EM structure of the human formyl peptide receptor 2 in complex with Abeta42 and Gi2	0.106	272	230	2	259	12	283	3.886E-03	146
LOKIASV2_3714_ESMFold_hypothetical_protein	8hn1-assembly1.cif.gz_A	LOKIASV2_3714_ESMFold_hypothetical_protein	8hn1-assembly1.cif.gz_A Cryo-EM structure of AdTx1-alpha1AAR-Nb6	0.115	258	223	3	255	5	262	5.526E-03	130
LOKIASV2_3714_ESMFold_hypothetical_protein	7vv5-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7vv5-assembly1.cif.gz_R Cryo-EM structure of pseudoallergen receptor MRGPRX2 complex with C48/80, state1	0.137	261	216	2	262	13	263	1.275E-02	125
LOKIASV2_3714_ESMFold_hypothetical_protein	7vv4-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7vv4-assembly1.cif.gz_R Cryo-EM structure of pseudoallergen receptor MRGPRX2 complex with linear cortistatin-14, local	0.139	260	215	2	261	8	258	2.259E-02	122
LOKIASV2_3714_ESMFold_hypothetical_protein	7y15-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7y15-assembly1.cif.gz_R Cryo-EM structure of apo-state MrgD-Gi complex	0.102	262	225	2	263	10	261	2.578E-02	120
LOKIASV2_3714_ESMFold_hypothetical_protein	7w56-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7w56-assembly1.cif.gz_R Cryo-EM structure of the neuromedin S-bound neuromedin U receptor 1-Gq protein complex	0.099	265	237	2	265	6	270	1.660E-02	115
LOKIASV2_3714_ESMFold_hypothetical_protein	7xp6-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7xp6-assembly1.cif.gz_R Cryo-EM structure of a class T GPCR in active state	0.108	261	229	3	263	9	266	2.259E-02	114
LOKIASV2_3714_ESMFold_hypothetical_protein	5n2s-assembly1.cif.gz_A	LOKIASV2_3714_ESMFold_hypothetical_protein	5n2s-assembly1.cif.gz_A Crystal structure of stabilized A1 receptor in complex with PSB36 at 3.3A resolution	0.128	271	226	2	261	111	381	2.467E-02	114
LOKIASV2_3714_ESMFold_hypothetical_protein	2ycz-assembly1.cif.gz_A	LOKIASV2_3714_ESMFold_hypothetical_protein	2ycz-assembly1.cif.gz_A TURKEY BETA1 ADRENERGIC RECEPTOR WITH STABILISING MUTATIONS AND BOUND ANTAGONIST IODOCYANOPINDOLOL	0.131	267	216	6	255	8	274	1.392E-02	111
LOKIASV2_3714_ESMFold_hypothetical_protein	7vfx-assembly1.cif.gz_R	LOKIASV2_3714_ESMFold_hypothetical_protein	7vfx-assembly1.cif.gz_R The structure of Formyl Peptide Receptor 1 in complex with Gi and peptide agonist fMIFL	0.121	267	222	2	254	9	275	3.509E-02	111
