query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3084_ESMFold_hypothetical_protein	7oqy-assembly1.cif.gz_Y	LOKIASV2_3084_ESMFold_hypothetical_protein	7oqy-assembly1.cif.gz_Y Cryo-EM structure of the cellular negative regulator TFS4 bound to the archaeal RNA polymerase	0.333	27	17	1	27	1	27	1.280E-01	82
LOKIASV2_3084_ESMFold_hypothetical_protein	4v5o-assembly2.cif.gz_B9	LOKIASV2_3084_ESMFold_hypothetical_protein	4v5o-assembly2.cif.gz_B9 CRYSTAL STRUCTURE OF THE EUKARYOTIC 40S RIBOSOMAL SUBUNIT IN COMPLEX WITH INITIATION FACTOR 1.	0.344	29	17	2	28	43	71	4.259E-01	69
LOKIASV2_3084_ESMFold_hypothetical_protein	8hl5-assembly1.cif.gz_S27A	LOKIASV2_3084_ESMFold_hypothetical_protein	8hl5-assembly1.cif.gz_S27A Cryo-EM Structures and Translocation Mechanism of Crenarchaeota Ribosome	0.310	29	17	3	28	23	51	1.672E-01	66
LOKIASV2_3084_ESMFold_hypothetical_protein	4bts-assembly1.cif.gz_B9	LOKIASV2_3084_ESMFold_hypothetical_protein	4bts-assembly1.cif.gz_B9 THE CRYSTAL STRUCTURE OF THE EUKARYOTIC 40S RIBOSOMAL SUBUNIT IN COMPLEX WITH EIF1 AND EIF1A	0.240	50	34	2	47	43	92	1.564E-01	62
LOKIASV2_3084_ESMFold_hypothetical_protein	8b2l-assembly1.cif.gz_N1	LOKIASV2_3084_ESMFold_hypothetical_protein	8b2l-assembly1.cif.gz_N1 Cryo-EM structure of the plant 80S ribosome	0.290	31	18	2	28	37	67	3.984E-01	61
LOKIASV2_3084_ESMFold_hypothetical_protein	7zs5-assembly1.cif.gz_BB	LOKIASV2_3084_ESMFold_hypothetical_protein	7zs5-assembly1.cif.gz_BB Structure of 60S ribosomal subunit from S. cerevisiae with eIF6 and tRNA	0.242	33	23	2	32	36	68	1.015E+00	59
LOKIASV2_3084_ESMFold_hypothetical_protein	6fyy-assembly1.cif.gz_f	LOKIASV2_3084_ESMFold_hypothetical_protein	6fyy-assembly1.cif.gz_f Structure of a partial yeast 48S preinitiation complex with eIF5 N-terminal domain (model C2)	0.233	30	21	1	28	42	71	1.240E+00	56
LOKIASV2_3084_ESMFold_hypothetical_protein	6th6-assembly1.cif.gz_Bg	LOKIASV2_3084_ESMFold_hypothetical_protein	6th6-assembly1.cif.gz_Bg Cryo-EM Structure of T. kodakarensis 70S ribosome	0.281	32	21	3	32	36	67	1.015E+00	56
LOKIASV2_3084_ESMFold_hypothetical_protein	8hl4-assembly1.cif.gz_S27A	LOKIASV2_3084_ESMFold_hypothetical_protein	8hl4-assembly1.cif.gz_S27A Cryo-EM Structures and Translocation Mechanism of Crenarchaeota Ribosome	0.300	30	18	2	28	22	51	4.553E-01	54
LOKIASV2_3084_ESMFold_hypothetical_protein	5n5y-assembly1.cif.gz_I	LOKIASV2_3084_ESMFold_hypothetical_protein	5n5y-assembly1.cif.gz_I Cryo-EM structure of RNA polymerase I in complex with Rrn3 and Core Factor (Orientation III)	0.296	27	18	2	27	70	96	1.417E+00	54
