query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4cad-assembly2.cif.gz_F	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4cad-assembly2.cif.gz_F Mechanism of farnesylated CAAX protein processing by the integral membrane protease Rce1	0.167	264	204	32	295	1	246	7.658E-02	84
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	6idf-assembly1.cif.gz_C	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	6idf-assembly1.cif.gz_C Cryo-EM structure of gamma secretase in complex with a Notch fragment	0.144	230	186	77	294	2	231	3.449E+00	34
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	1sgm-assembly1.cif.gz_B	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	1sgm-assembly1.cif.gz_B Crystal Structure of Hypothetical Protein YXAF	0.094	112	95	152	263	77	182	7.062E+00	27
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5efy-assembly1.cif.gz_B	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5efy-assembly1.cif.gz_B Apo-form of SCO3201	0.095	133	102	150	263	52	184	7.386E+00	26
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4gyc-assembly1.cif.gz_A-2	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4gyc-assembly1.cif.gz_A-2 Structure of the SRII(D75N mutant)/HtrII Complex in I212121 space group ("U" shape)	0.127	156	121	151	290	16	171	4.935E+00	24
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	2jj3-assembly1.cif.gz_A	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	2jj3-assembly1.cif.gz_A Estrogen receptor beta ligand binding domain in complex with a Benzopyran agonist	0.106	195	154	68	262	29	201	4.512E+00	24
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4bem-assembly1.cif.gz_J	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	4bem-assembly1.cif.gz_J Crystal structure of the F-type ATP synthase c-ring from Acetobacterium woodii.	0.134	226	139	7	232	16	176	4.126E+00	23
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5u2b-assembly1.cif.gz_A	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5u2b-assembly1.cif.gz_A Crystal Structure of the ER-alpha Ligand-binding Domain (Y537S) in Complex with the phenylamino-substituted estrogen, (8R,9S,13S,14S,17S)-13-methyl-17-(phenylamino)-7,8,9,11,12,13,14,15,16,17-decahydro-6H-cyclopenta[a]phenanthren-3-ol, without a coactivator peptide	0.114	195	156	68	262	46	222	6.753E+00	23
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5ydp-assembly1.cif.gz_A	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	5ydp-assembly1.cif.gz_A Crystal Structure of TetR Family Repressor AlkX from Dietzia sp. Strain DQ12-45-1b Implicated in Biodegradation of n-Alkanes	0.125	144	116	151	294	49	181	4.512E+00	22
LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	7ujo-assembly1.cif.gz_B	LOKIASV2_3381_ESMFold_type_II_CAAX_endopeptidase_family_protein	7ujo-assembly1.cif.gz_B Estrogen Receptor Alpha Ligand Binding Domain in Complex with RU39411	0.103	219	181	64	282	31	233	6.753E+00	22
