LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FXH4_657_733_1.20.58.90	af_Q2FXH4_657_733_1.20.58.90	8.609E-01	0.747	59	90	153	163	3	68	77	66	0.393	0.857
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FW95_606_682_1.20.58.90	af_Q2FW95_606_682_1.20.58.90	9.161E-01	0.632	55	93	157	163	6	72	77	67	0.399	0.870
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FW95_1761_1837_1.20.5.420	af_Q2FW95_1761_1837_1.20.5.420	1.705E+00	0.505	51	93	150	163	6	65	77	60	0.356	0.779
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FXH4_1042_1118_1.10.8.10	af_Q2FXH4_1042_1118_1.10.8.10	1.330E+00	0.382	47	93	152	163	6	67	77	62	0.368	0.805
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FXH4_1427_1503_1.10.8.10	af_Q2FXH4_1427_1503_1.10.8.10	2.804E+00	0.301	44	93	152	163	6	67	77	62	0.368	0.805
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FW95_1838_1914_1.10.8.10	af_Q2FW95_1838_1914_1.10.8.10	2.635E+00	0.214	40	90	152	163	3	67	77	67	0.387	0.844
LOKIASV2_2214_ESMFold_hypothetical_protein	af_A0A0R0KJP6_242_328_1.20.272.10	af_A0A0R0KJP6_242_328_1.20.272.10	8.609E-01	0.214	40	69	147	163	1	85	87	89	0.485	0.977
LOKIASV2_2214_ESMFold_hypothetical_protein	af_P22191_77_237_3.10.28.10	af_P22191_77_237_3.10.28.10	5.219E+00	0.179	38	82	130	163	102	158	161	57	0.301	0.354
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q18577_52_157_1.10.287.1490	af_Q18577_52_157_1.10.287.1490	1.705E+00	0.164	37	45	153	163	14	105	106	109	0.669	0.868
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FW95_1607_1682_1.20.5.420	af_Q2FW95_1607_1682_1.20.5.420	5.910E+00	0.150	36	93	150	163	6	65	76	60	0.356	0.789
LOKIASV2_2214_ESMFold_hypothetical_protein	af_Q2FXH4_734_810_1.10.8.10	af_Q2FXH4_734_810_1.10.8.10	5.219E+00	0.150	36	93	152	163	6	67	77	62	0.368	0.805
LOKIASV2_2214_ESMFold_hypothetical_protein	af_O17024_41_149_1.10.287.1490	af_O17024_41_149_1.10.287.1490	3.378E+00	0.126	34	29	130	163	3	95	109	102	0.626	0.853
