query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6tmf-assembly1.cif.gz_M	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6tmf-assembly1.cif.gz_M Structure of an archaeal ABCE1-bound ribosomal post-splitting complex	0.613	101	39	1	101	1	101	5.148E-18	539
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6th6-assembly1.cif.gz_Am	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6th6-assembly1.cif.gz_Am Cryo-EM Structure of T. kodakarensis 70S ribosome	0.570	100	43	2	101	1	100	5.794E-17	504
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	7zhg-assembly1.cif.gz_L	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	7zhg-assembly1.cif.gz_L High-resolution cryo-EM structure of Pyrococcus abyssi 30S ribosomal subunit bound to mRNA and initiator tRNA anticodon stem-loop	0.590	100	41	2	101	1	100	8.999E-17	502
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8r57-assembly1.cif.gz_U	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8r57-assembly1.cif.gz_U CryoEM structure of wheat 40S ribosomal subunit, head domain	0.420	100	57	1	100	2	101	2.270E-15	453
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8b2l-assembly1.cif.gz_R1	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8b2l-assembly1.cif.gz_R1 Cryo-EM structure of the plant 80S ribosome	0.401	102	60	1	101	1	102	1.227E-14	434
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6zj3-assembly1.cif.gz_SM	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	6zj3-assembly1.cif.gz_SM Cryo-EM structure of the highly atypical cytoplasmic ribosome of Euglena gracilis	0.455	101	54	1	101	1	101	2.206E-14	431
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	4v4n-assembly1.cif.gz_BL	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	4v4n-assembly1.cif.gz_BL Structure of the Methanococcus jannaschii ribosome-SecYEBeta channel complex	0.564	101	44	1	101	1	101	3.793E-15	412
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	7qiz-assembly1.cif.gz_VA	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	7qiz-assembly1.cif.gz_VA Specific features and methylation sites of a plant 80S ribosome	0.411	102	59	1	101	1	102	1.108E-13	407
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	4bts-assembly1.cif.gz_AJ	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	4bts-assembly1.cif.gz_AJ THE CRYSTAL STRUCTURE OF THE EUKARYOTIC 40S RIBOSOMAL SUBUNIT IN COMPLEX WITH EIF1 AND EIF1A	0.396	101	60	2	101	5	105	1.030E-13	405
LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8cdr-assembly1.cif.gz_w	LOKIASV2_2654_ESMFold_30S_ribosomal_protein_S10	8cdr-assembly1.cif.gz_w Translocation intermediate 2 (TI-2) of 80S S. cerevisiae ribosome with ligands and eEF2 in the presence of sordarin	0.454	99	54	1	99	1	99	2.673E-13	399
