query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q02137-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q02137-F1-model_v4 Acetolactate synthase large subunit	0.267	563	394	2	564	10	548	1.064E-46	1558
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q57725-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q57725-F1-model_v4 Probable acetolactate synthase large subunit	0.276	561	396	3	563	2	549	3.112E-46	1553
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O08353-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O08353-F1-model_v4 Probable acetolactate synthase large subunit	0.253	561	414	1	561	1	555	2.217E-46	1543
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P37251-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P37251-F1-model_v4 Acetolactate synthase large subunit	0.250	564	404	1	564	18	557	2.780E-46	1523
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P42463-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P42463-F1-model_v4 Acetolactate synthase large subunit	0.259	562	406	3	564	27	575	9.636E-46	1509
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q89AP7-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q89AP7-F1-model_v4 Acetolactate synthase large subunit	0.258	564	409	1	564	3	554	7.368E-45	1503
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O78518-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O78518-F1-model_v4 Acetolactate synthase large subunit	0.259	564	406	1	564	10	558	8.133E-46	1498
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P9WG41-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P9WG41-F1-model_v4 Acetolactate synthase large subunit IlvB1	0.245	562	414	3	564	39	588	4.891E-46	1498
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O19929-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-O19929-F1-model_v4 Acetolactate synthase large subunit	0.256	564	410	1	564	10	561	1.898E-45	1493
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P96591-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P96591-F1-model_v4 Putative thiamine pyrophosphate-containing protein YdaP	0.251	560	396	2	561	4	533	4.431E-45	1491
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P57321-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P57321-F1-model_v4 Acetolactate synthase large subunit	0.262	563	404	2	564	4	551	7.368E-45	1490
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P40811-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P40811-F1-model_v4 Acetolactate synthase isozyme 3 large subunit	0.249	564	414	1	564	3	554	8.249E-45	1486
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P45261-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P45261-F1-model_v4 Acetolactate synthase large subunit	0.248	563	411	2	564	4	551	9.106E-46	1479
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q9RQ65-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q9RQ65-F1-model_v4 Acetolactate synthase large subunit	0.269	564	403	1	564	3	554	2.554E-44	1479
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P0A623-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P0A623-F1-model_v4 Acetolactate synthase	0.246	562	414	3	564	39	588	1.352E-45	1472
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q7U5G1-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q7U5G1-F1-model_v4 Acetolactate synthase large subunit	0.251	564	409	1	564	21	567	2.414E-44	1469
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P00893-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P00893-F1-model_v4 Acetolactate synthase isozyme 3 large subunit	0.238	564	420	1	564	3	554	8.729E-45	1465
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P9WG40-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P9WG40-F1-model_v4 Acetolactate synthase large subunit IlvB1	0.246	562	414	3	564	39	588	2.009E-45	1465
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P69684-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P69684-F1-model_v4 Acetolactate synthase large subunit	0.246	561	412	4	564	13	559	2.860E-44	1458
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P69683-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-P69683-F1-model_v4 Acetolactate synthase large subunit	0.258	561	405	4	564	13	559	7.796E-45	1453
LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q93PS3-F1-model_v4	LOKIASV2_3534_ESMFold_biosynthetic-type_acetolactate_synthase_large_subunit	AF-Q93PS3-F1-model_v4 Sulfoacetaldehyde acetyltransferase	0.256	566	417	1	566	1	561	3.847E-43	1450
