query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59188-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59188-F1-model_v4 HTH-type transcriptional regulator FL11	0.237	155	111	1	155	5	151	6.069E-12	428
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9V1E5-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9V1E5-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PYRAB04820	0.243	155	107	1	155	2	144	7.765E-12	420
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q8U0P3-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q8U0P3-F1-model_v4 HTH-type transcriptional regulator FL11	0.220	153	112	1	153	5	149	7.302E-12	413
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9V0Y9-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9V0Y9-F1-model_v4 HTH-type transcriptional regulator FL11	0.217	155	114	1	155	5	151	1.195E-11	409
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9UY16-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q9UY16-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PYRAB16920	0.256	146	105	2	147	6	147	4.098E-11	396
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59579-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59579-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH1916	0.255	147	106	1	147	5	147	3.853E-11	396
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59309-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O59309-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH1692	0.237	155	108	1	155	3	145	6.307E-11	388
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q8U067-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-Q8U067-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PF1734	0.238	154	107	2	155	4	145	5.243E-11	386
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O05217-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O05217-F1-model_v4 Uncharacterized HTH-type transcriptional regulator YwrC	0.232	153	111	1	153	12	156	7.587E-11	381
LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O57880-F1-model_v4	LOKIASV2_3750_ESMFold_hypothetical_protein	AF-O57880-F1-model_v4 Uncharacterized HTH-type transcriptional regulator PH0140	0.198	154	117	1	154	12	158	1.032E-10	378
