query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9KER1-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9KER1-F1-model_v4 Putative mannosylglycerate hydrolase	0.127	894	713	7	824	2	895	1.998E-34	1001
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P54746-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P54746-F1-model_v4 Mannosylglycerate hydrolase	0.142	834	695	5	815	1	834	3.703E-34	971
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q91W89-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q91W89-F1-model_v4 Alpha-mannosidase 2C1	0.137	825	683	4	828	245	1037	9.953E-33	962
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9NTJ4-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9NTJ4-F1-model_v4 Alpha-mannosidase 2C1	0.128	828	691	1	828	244	1037	4.201E-32	956
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P21139-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P21139-F1-model_v4 Alpha-mannosidase 2C1	0.133	827	688	2	828	243	1037	4.901E-32	945
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54K67-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54K67-F1-model_v4 Alpha-mannosidase G	0.123	840	724	1	827	248	1087	3.990E-32	944
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9UT61-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9UT61-F1-model_v4 Alpha-mannosidase	0.138	819	687	8	826	280	1077	1.387E-30	908
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54KN4-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54KN4-F1-model_v4 Alpha-mannosidase F	0.132	970	711	8	827	25	994	1.129E-30	885
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P34098-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P34098-F1-model_v4 Lysosomal alpha-mannosidase	0.133	908	701	1	809	33	940	2.470E-29	838
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8VHC8-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8VHC8-F1-model_v4 Lysosomal alpha-mannosidase	0.118	948	726	2	825	53	1000	1.637E-29	831
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P49641-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P49641-F1-model_v4 Alpha-mannosidase 2x	0.120	984	719	8	825	165	1148	8.061E-29	827
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q28949-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q28949-F1-model_v4 Epididymis-specific alpha-mannosidase	0.119	970	723	7	828	25	994	1.723E-29	821
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q29451-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q29451-F1-model_v4 Lysosomal alpha-mannosidase	0.126	935	718	2	824	56	990	1.723E-29	820
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8BRK9-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8BRK9-F1-model_v4 Alpha-mannosidase 2x	0.118	988	722	6	825	163	1150	6.909E-29	819
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q60HE9-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q60HE9-F1-model_v4 Lysosomal alpha-mannosidase	0.123	949	722	2	825	56	1004	1.042E-28	814
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54YC4-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54YC4-F1-model_v4 Alpha-mannosidase D	0.127	940	701	7	810	60	999	2.631E-28	803
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O00754-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O00754-F1-model_v4 Lysosomal alpha-mannosidase	0.122	949	723	2	825	55	1003	4.876E-28	794
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9LFR0-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9LFR0-F1-model_v4 Alpha-mannosidase 2	0.126	932	690	6	795	150	1081	9.515E-28	790
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q16706-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q16706-F1-model_v4 Alpha-mannosidase 2	0.133	980	710	6	825	163	1142	5.405E-28	773
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O18497-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O18497-F1-model_v4 Alpha-mannosidase 2	0.117	1009	723	7	826	122	1130	7.071E-27	769
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P28494-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P28494-F1-model_v4 Alpha-mannosidase 2	0.125	985	717	6	825	162	1146	9.515E-28	769
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9Y2E5-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9Y2E5-F1-model_v4 Epididymis-specific alpha-mannosidase	0.112	986	731	4	827	22	1007	2.058E-27	768
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O09159-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O09159-F1-model_v4 Lysosomal alpha-mannosidase	0.110	948	732	3	825	57	1004	2.950E-27	766
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q5RDJ3-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q5RDJ3-F1-model_v4 Epididymis-specific alpha-mannosidase	0.120	986	724	4	827	22	1007	4.451E-27	760
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P94078-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P94078-F1-model_v4 Alpha-mannosidase At3g26720	0.128	973	721	1	828	33	1005	1.764E-27	760
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P27046-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P27046-F1-model_v4 Alpha-mannosidase 2	0.115	996	729	1	825	151	1146	1.013E-26	758
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P22855-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P22855-F1-model_v4 Alpha-mannosidase	0.121	823	702	2	824	282	1081	1.715E-25	754
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54YF7-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q54YF7-F1-model_v4 Alpha-mannosidase B	0.117	994	721	7	824	36	1029	1.529E-26	749
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q55ER0-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q55ER0-F1-model_v4 Alpha-mannosidase C	0.104	1044	734	6	825	32	1075	5.193E-27	743
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O54782-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O54782-F1-model_v4 Epididymis-specific alpha-mannosidase	0.113	995	729	6	828	24	1018	1.453E-26	742
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O46432-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O46432-F1-model_v4 Lysosomal alpha-mannosidase	0.124	945	721	2	825	56	1000	1.067E-26	740
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9FKW9-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9FKW9-F1-model_v4 Probable alpha-mannosidase At5g66150	0.103	923	720	2	805	40	962	2.307E-26	734
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8LPJ3-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q8LPJ3-F1-model_v4 Probable alpha-mannosidase At5g13980	0.125	903	701	4	805	32	934	6.716E-27	731
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q24451-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q24451-F1-model_v4 Alpha-mannosidase 2	0.126	899	689	7	795	142	1040	1.196E-25	727
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q1ZXI8-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q1ZXI8-F1-model_v4 Alpha-mannosidase E	0.124	963	724	1	827	49	1011	1.648E-24	680
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P09961-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P09961-F1-model_v4 Alpha-amylase 1	0.084	730	627	5	734	1	686	6.690E-14	250
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O31530-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O31530-F1-model_v4 Uncharacterized protein YetA	0.106	472	315	419	771	2	473	2.172E-09	225
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O32462-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O32462-F1-model_v4 4-alpha-glucanotransferase	0.097	729	592	7	735	2	658	3.651E-13	214
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P49067-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P49067-F1-model_v4 Alpha-amylase	0.110	728	573	5	732	1	645	7.208E-12	200
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O32450-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O32450-F1-model_v4 4-alpha-glucanotransferase	0.113	726	576	7	732	2	651	7.208E-12	200
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O57932-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-O57932-F1-model_v4 Alpha-amylase	0.110	731	562	7	737	2	633	1.132E-12	191
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9V298-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q9V298-F1-model_v4 Alpha-amylase	0.112	731	580	7	737	2	655	5.574E-12	184
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q59006-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q59006-F1-model_v4 Putative alpha-amylase	0.132	411	345	12	410	2	412	1.199E-07	183
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P9WQ26-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P9WQ26-F1-model_v4 Probable 1,4-alpha-glucan branching enzyme MT3115	0.105	499	345	7	392	9	507	1.831E-06	150
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-B4SHH0-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-B4SHH0-F1-model_v4 Membrane protein insertase YidC	0.115	266	231	489	750	65	330	1.759E-05	147
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-C6C0J6-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-C6C0J6-F1-model_v4 Membrane protein insertase YidC	0.099	254	222	482	735	60	306	2.053E-05	143
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P9WQ27-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P9WQ27-F1-model_v4 Probable 1,4-alpha-glucan branching enzyme Rv3031	0.103	499	345	7	392	9	507	6.290E-06	141
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-A1BJZ7-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-A1BJZ7-F1-model_v4 Membrane protein insertase YidC	0.113	289	239	480	750	42	330	1.950E-05	140
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-B3EIM7-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-B3EIM7-F1-model_v4 Membrane protein insertase YidC	0.107	267	234	484	750	68	330	1.508E-05	140
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q3B110-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-Q3B110-F1-model_v4 Membrane protein insertase YidC	0.120	265	231	489	751	70	334	6.044E-05	138
LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P0C1Y0-F1-model_v4	LOKIASV2_2182_ESMFold_hypothetical_protein	AF-P0C1Y0-F1-model_v4 Beta-galactosidase	0.115	377	289	411	737	631	1007	3.393E-06	138
