query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-A8JF71-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-A8JF71-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.247	90	62	24	113	34	116	9.720E-03	81
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q47KU2-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q47KU2-F1-model_v4 tRNA(Ile)-lysidine synthase	0.139	127	107	17	143	2	126	1.095E-02	78
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-A8PVM6-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-A8PVM6-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.193	90	66	24	113	33	115	1.233E-02	77
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q7Q9I4-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q7Q9I4-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.182	90	67	24	113	33	115	1.661E-02	74
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-B0DK66-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-B0DK66-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.184	89	66	25	113	35	116	2.237E-02	74
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-O94282-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-O94282-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.170	90	71	24	113	30	116	1.565E-02	73
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q5FW05-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q5FW05-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.195	90	66	24	113	33	115	2.374E-02	73
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q9CJH4-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q9CJH4-F1-model_v4 tRNA(Ile)-lysidine synthase	0.172	87	66	27	113	4	84	4.307E-02	73
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q803X1-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q803X1-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.195	90	66	24	113	33	115	3.013E-02	72
LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q94480-F1-model_v4	LOKIASV2_3098_ESMFold_lactate_racemase_domain-containing_protein	AF-Q94480-F1-model_v4 Cytoplasmic tRNA 2-thiolation protein 1	0.175	90	68	24	113	41	123	3.394E-02	72
