query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2575_ESMFold_MFS_transporter	AF-B4EYY4-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-B4EYY4-F1-model_v4 Multidrug resistance protein MdtG	0.165	428	332	3	430	1	399	5.116E-12	550
LOKIASV2_2575_ESMFold_MFS_transporter	AF-A8GCZ5-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-A8GCZ5-F1-model_v4 Multidrug resistance protein MdtG	0.168	441	340	3	443	2	411	9.014E-12	533
LOKIASV2_2575_ESMFold_MFS_transporter	AF-O34691-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-O34691-F1-model_v4 Putative niacin/nicotinamide transporter NaiP	0.167	426	327	1	426	1	394	2.798E-11	531
LOKIASV2_2575_ESMFold_MFS_transporter	AF-P0A4K4-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-P0A4K4-F1-model_v4 Multi-drug resistance efflux pump PmrA	0.172	416	320	6	421	1	387	2.687E-11	527
LOKIASV2_2575_ESMFold_MFS_transporter	AF-P0A4K5-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-P0A4K5-F1-model_v4 Multi-drug resistance efflux pump PmrA	0.184	419	315	3	421	1	387	6.791E-12	527
LOKIASV2_2575_ESMFold_MFS_transporter	AF-A1JN04-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-A1JN04-F1-model_v4 Multidrug resistance protein MdtG	0.162	438	340	3	440	2	408	1.197E-11	525
LOKIASV2_2575_ESMFold_MFS_transporter	AF-A9N5Q9-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-A9N5Q9-F1-model_v4 Multidrug resistance protein MdtG	0.154	420	331	1	420	1	392	1.525E-11	520
LOKIASV2_2575_ESMFold_MFS_transporter	AF-B4T2Y5-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-B4T2Y5-F1-model_v4 Multidrug resistance protein MdtG	0.169	420	325	1	420	1	392	1.944E-11	513
LOKIASV2_2575_ESMFold_MFS_transporter	AF-A8AI28-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-A8AI28-F1-model_v4 Multidrug resistance protein MdtG	0.163	420	327	1	420	1	392	1.944E-11	511
LOKIASV2_2575_ESMFold_MFS_transporter	AF-A7ZZ10-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-A7ZZ10-F1-model_v4 Multidrug resistance protein MdtG	0.157	420	332	1	420	1	395	3.567E-11	511
LOKIASV2_2575_ESMFold_MFS_transporter	AF-E8XY75-F1-model_v4	LOKIASV2_2575_ESMFold_MFS_transporter	AF-E8XY75-F1-model_v4 Multidrug resistance protein MdtG	0.155	433	345	1	433	1	409	1.197E-11	509
