query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1u0b-assembly1.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1u0b-assembly1.cif.gz_B Crystal structure of cysteinyl-tRNA synthetase binary complex with tRNACys	0.334	461	306	2	462	1	461	7.513E-40	1447
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8qhp-assembly1.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8qhp-assembly1.cif.gz_B Cysteine tRNA ligase homodimer	0.346	406	264	1	406	1	404	5.172E-39	1438
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3sp1-assembly2.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3sp1-assembly2.cif.gz_B Crystal structure of cysteinyl-tRNA synthetase (cysS) from Borrelia burgdorferi	0.368	462	276	1	462	2	439	2.311E-40	1412
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3sp1-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3sp1-assembly1.cif.gz_A Crystal structure of cysteinyl-tRNA synthetase (cysS) from Borrelia burgdorferi	0.364	451	265	1	451	1	418	1.432E-38	1391
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	6ujd-assembly1.cif.gz_A-2	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	6ujd-assembly1.cif.gz_A-2 Crystal structure of Cysteine-tRNA ligase from Elizabethkingia sp.	0.334	411	270	1	411	1	406	2.724E-38	1380
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3tqo-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3tqo-assembly1.cif.gz_A Structure of the cysteinyl-tRNA synthetase (cysS) from Coxiella burnetii.	0.330	411	253	1	411	3	380	3.043E-36	1294
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li7-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li7-assembly1.cif.gz_A Crystal Structure of Cysteinyl-tRNA Synthetase with Cysteine Substrate Bound	0.315	411	260	2	412	1	380	8.921E-34	1221
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li7-assembly2.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li7-assembly2.cif.gz_B Crystal Structure of Cysteinyl-tRNA Synthetase with Cysteine Substrate Bound	0.310	411	254	2	412	1	369	4.000E-33	1196
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li5-assembly2.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	1li5-assembly2.cif.gz_B Crystal Structure of Cysteinyl-tRNA Synthetase	0.300	411	253	2	412	1	363	1.997E-32	1171
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3c8z-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	3c8z-assembly1.cif.gz_A The 1.6 A Crystal Structure of MshC: The Rate Limiting Enzyme in the Mycothiol Biosynthetic Pathway	0.236	406	291	1	406	17	398	1.239E-29	1064
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8hfm-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8hfm-assembly1.cif.gz_A Crystal Structure of Mycobacterium smegmatis MshC	0.261	406	285	1	406	17	403	8.517E-30	1056
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8hfo-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	8hfo-assembly1.cif.gz_A Crystal Structure of Mycobacterium smegmatis MshC in Complex with Compound 7d	0.260	406	292	1	406	18	412	2.239E-28	1003
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpn-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpn-assembly1.cif.gz_A Methionyl-tRNA synthetase from Staphylococcus aureus complexed with a phenylbenzimidazole inhibitor and ATP	0.152	426	324	23	405	3	428	5.712E-14	369
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpt-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpt-assembly1.cif.gz_A Methionyl-tRNA synthetase from Staphylococcus aureus complexed with a fragment M2-80 and ATP	0.151	429	324	23	405	5	433	2.561E-13	353
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	2ct8-assembly2.cif.gz_B	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	2ct8-assembly2.cif.gz_B Crystal structure of Aquifex aeolicus methionyl-tRNA synthetase complexed with tRNA(Met) and methionyl-adenylate anologue	0.152	400	322	23	403	6	405	1.089E-12	350
LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpm-assembly1.cif.gz_A	LOKIASV2_4484_ESMFold_cysteine--tRNA_ligase	7wpm-assembly1.cif.gz_A Methionyl-tRNA synthetase from Staphylococcus aureus complexed with a fragment and ATP	0.142	465	328	23	405	3	467	3.533E-13	348
