query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P39155-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P39155-F1-model_v4 Protein-arginine-phosphatase	0.276	161	106	9	169	1	148	1.223E-13	499
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0AAB3-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0AAB3-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase Wzb	0.269	162	105	10	171	4	147	1.130E-12	453
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q49Z62-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q49Z62-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.238	158	104	9	166	1	138	4.240E-12	448
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0C5D3-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0C5D3-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.262	158	101	9	166	1	138	9.261E-12	436
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-S0F332-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-S0F332-F1-model_v4 Protein-arginine-phosphatase	0.269	161	105	9	169	3	147	8.721E-12	436
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q9F7B2-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q9F7B2-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase Wzb	0.242	160	107	10	169	4	145	4.782E-12	433
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2FWE3-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2FWE3-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.262	158	101	9	166	1	138	1.328E-11	431
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0AAB2-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-P0AAB2-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase Wzb	0.269	162	105	10	171	4	147	5.392E-12	431
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q8Z5G5-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q8Z5G5-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase Wzb	0.242	160	107	10	169	4	145	6.081E-12	431
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2FF13-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2FF13-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.268	158	100	9	166	1	138	1.689E-11	429
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2YUL3-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q2YUL3-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.262	158	101	9	166	1	138	1.591E-11	429
LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q7A0B9-F1-model_v4	LOKIASV2_2057_ESMFold_protein_arginine_phosphatase_PrpB	AF-Q7A0B9-F1-model_v4 Low molecular weight protein-tyrosine-phosphatase PtpB	0.262	158	101	9	166	1	138	1.591E-11	428
