LOKIASV2_3088_ESMFold_hypothetical_protein	A0A7G9UZD0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7G9UZD0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	3.140E-02	1.000	113	3	234	241	4	217	242	244	0.963	0.884
LOKIASV2_3088_ESMFold_hypothetical_protein	D0U1R3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D0U1R3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.387E-01	0.998	93	4	235	241	45	311	336	279	0.963	0.795
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A1P8VIS3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1P8VIS3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.989E-01	0.981	79	4	229	241	13	262	322	263	0.938	0.776
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A1U9WS18_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A1U9WS18_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	5.861E-01	0.975	77	13	229	241	2	216	241	233	0.900	0.892
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A481Z571_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A481Z571_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	2.491E-01	0.956	73	1	230	241	167	413	462	261	0.954	0.535
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A7G8LIL3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7G8LIL3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	9.194E-01	0.949	72	12	230	241	6	225	262	241	0.909	0.840
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A3G5A857_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A3G5A857_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	1.901E-01	0.941	71	2	235	241	35	283	396	274	0.971	0.629
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A088FQA0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A088FQA0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	7.678E-01	0.912	68	11	233	241	2	213	235	246	0.925	0.902
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A346G3Q2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A346G3Q2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	6.708E-01	0.872	65	4	235	241	24	289	353	279	0.963	0.754
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A1Z1NDZ9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1Z1NDZ9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	9.194E-01	0.855	64	11	230	241	37	286	324	267	0.913	0.772
LOKIASV2_3088_ESMFold_hypothetical_protein	G8XTN6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G8XTN6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	7.678E-01	0.855	64	2	235	241	149	406	477	270	0.971	0.541
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A0G2UGF6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0G2UGF6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	9.194E-01	0.772	60	4	237	241	16	278	321	276	0.971	0.819
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A346G3Q7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A346G3Q7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	6.708E-01	0.747	59	4	232	241	41	290	345	267	0.950	0.725
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A3G5AK02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3G5AK02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.379E+00	0.601	54	4	233	241	57	272	287	250	0.954	0.753
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A0S1TP88_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0S1TP88_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	5.120E-01	0.601	54	1	237	241	70	308	335	266	0.983	0.713
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A5B8IP75_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A5B8IP75_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	1.205E+00	0.569	53	2	233	241	148	349	362	237	0.963	0.558
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A8B6NQ36_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A8B6NQ36_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.651E+00	0.537	52	7	237	241	28	240	273	249	0.959	0.780
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A5J6VIR5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A5J6VIR5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	1.651E+00	0.505	51	4	233	241	5	258	267	275	0.954	0.951
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A866VT46_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A866VT46_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.152E+00	0.505	51	2	235	241	17	236	295	250	0.971	0.746
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A3G5AJQ1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A3G5AJQ1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	1.442E+00	0.505	51	1	240	241	2	314	343	337	0.996	0.913
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A0M3UKF7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A0M3UKF7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	1.442E+00	0.411	48	1	230	241	13	217	259	250	0.954	0.792
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A481YRZ3_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	A0A481YRZ3_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	3.101E+00	0.382	47	8	238	241	5	217	221	254	0.959	0.964
LOKIASV2_3088_ESMFold_hypothetical_protein	G8DG02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G8DG02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	5.568E+00	0.326	45	7	235	241	11	204	216	238	0.950	0.898
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A286MM95_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A286MM95_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	2.068E+00	0.326	45	2	235	241	49	328	462	294	0.971	0.606
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A7S9SV15_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7S9SV15_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	3.884E+00	0.301	44	8	233	241	42	240	276	235	0.938	0.721
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A075CYL5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A075CYL5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	6.373E+00	0.301	44	4	237	241	23	252	345	256	0.971	0.667
LOKIASV2_3088_ESMFold_hypothetical_protein	A0A5K0U937_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A5K0U937_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	2.834E+00	0.254	42	11	230	241	3	194	200	232	0.913	0.960
