query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_1786_ESMFold_hypothetical_protein	6nyq-assembly1.cif.gz_C	LOKIASV2_1786_ESMFold_hypothetical_protein	6nyq-assembly1.cif.gz_C Crystal structure of glycosylated lysosomal membrane protein (GLMP) luminal domain bound to a Fab fragment	0.133	310	220	84	338	2	311	2.617E-10	269
LOKIASV2_1786_ESMFold_hypothetical_protein	6j05-assembly1.cif.gz_A	LOKIASV2_1786_ESMFold_hypothetical_protein	6j05-assembly1.cif.gz_A Structures of two ArsR As(III)-responsive repressors: implications for the mechanism of derepression	0.216	74	55	478	548	11	84	1.119E-03	177
LOKIASV2_1786_ESMFold_hypothetical_protein	6cda-assembly1.cif.gz_A-2	LOKIASV2_1786_ESMFold_hypothetical_protein	6cda-assembly1.cif.gz_A-2 Crystal structure of L34A CzrA in the Zn(II)bound state	0.115	78	66	471	548	8	83	3.207E-03	168
LOKIASV2_1786_ESMFold_hypothetical_protein	6j05-assembly1.cif.gz_B	LOKIASV2_1786_ESMFold_hypothetical_protein	6j05-assembly1.cif.gz_B Structures of two ArsR As(III)-responsive repressors: implications for the mechanism of derepression	0.216	74	55	478	548	12	85	2.886E-03	166
LOKIASV2_1786_ESMFold_hypothetical_protein	1r1u-assembly1.cif.gz_B	LOKIASV2_1786_ESMFold_hypothetical_protein	1r1u-assembly1.cif.gz_B Crystal structure of the metal-sensing transcriptional repressor CzrA from Staphylococcus aureus in the apo-form	0.112	71	61	478	548	13	82	8.273E-03	163
LOKIASV2_1786_ESMFold_hypothetical_protein	6jmi-assembly1.cif.gz_A	LOKIASV2_1786_ESMFold_hypothetical_protein	6jmi-assembly1.cif.gz_A Crystal structure of M.tuberculosis Rv0081	0.217	68	52	403	470	13	80	7.446E-03	163
LOKIASV2_1786_ESMFold_hypothetical_protein	6cdb-assembly1.cif.gz_A	LOKIASV2_1786_ESMFold_hypothetical_protein	6cdb-assembly1.cif.gz_A Crystal Structure of V66L CzrA in the Zn(II)bound state	0.112	71	61	478	548	16	85	7.446E-03	161
LOKIASV2_1786_ESMFold_hypothetical_protein	2oqg-assembly1.cif.gz_D	LOKIASV2_1786_ESMFold_hypothetical_protein	2oqg-assembly1.cif.gz_D ArsR-like Transcriptional Regulator from Rhodococcus sp. RHA1	0.200	70	54	478	547	12	80	6.702E-03	161
LOKIASV2_1786_ESMFold_hypothetical_protein	1r23-assembly1.cif.gz_A	LOKIASV2_1786_ESMFold_hypothetical_protein	1r23-assembly1.cif.gz_A Crystal structure of the cyanobacterial metallothionein repressor SmtB in the Zn1-form (one Zn(II) per dimer)	0.128	69	59	478	546	24	92	7.446E-03	159
LOKIASV2_1786_ESMFold_hypothetical_protein	1r22-assembly1.cif.gz_B	LOKIASV2_1786_ESMFold_hypothetical_protein	1r22-assembly1.cif.gz_B Crystal structure of the cyanobacterial metallothionein repressor SmtB (C14S/C61S/C121S mutant) in the Zn2alpha5-form	0.128	69	59	478	546	16	84	1.021E-02	156
LOKIASV2_1786_ESMFold_hypothetical_protein	4fht-assembly1.cif.gz_A	LOKIASV2_1786_ESMFold_hypothetical_protein	4fht-assembly1.cif.gz_A Crystal Structure of the PcaV transcriptional regulator from Streptomyces coelicolor in complex with its natural ligand	0.142	70	57	481	547	33	102	7.849E-03	156
LOKIASV2_1786_ESMFold_hypothetical_protein	1u2w-assembly2.cif.gz_C	LOKIASV2_1786_ESMFold_hypothetical_protein	1u2w-assembly2.cif.gz_C Crystal Structure of the Staphylococcus aureus pI258 CadC	0.142	76	64	471	546	15	90	7.064E-03	155
