query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q91W89-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q91W89-F1-model_v4 Alpha-mannosidase 2C1	0.216	821	617	3	823	249	1036	2.030E-57	2107
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9NTJ4-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9NTJ4-F1-model_v4 Alpha-mannosidase 2C1	0.219	824	617	3	826	250	1040	1.586E-57	2105
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P21139-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P21139-F1-model_v4 Alpha-mannosidase 2C1	0.208	821	624	2	822	248	1036	1.069E-57	2091
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9UT61-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9UT61-F1-model_v4 Alpha-mannosidase	0.232	817	611	4	820	281	1076	1.282E-58	2058
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q54K67-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q54K67-F1-model_v4 Alpha-mannosidase G	0.221	835	639	2	822	253	1087	5.719E-57	1956
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P22855-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P22855-F1-model_v4 Alpha-mannosidase	0.195	819	640	1	819	286	1081	6.471E-49	1685
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9KER1-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q9KER1-F1-model_v4 Putative mannosylglycerate hydrolase	0.156	896	690	2	820	1	896	3.013E-41	1349
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P54746-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-P54746-F1-model_v4 Mannosylglycerate hydrolase	0.147	872	697	4	821	5	876	2.134E-41	1345
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q8BRK9-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-Q8BRK9-F1-model_v4 Alpha-mannosidase 2x	0.121	989	720	2	821	163	1151	8.181E-37	1072
LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-O54782-F1-model_v4	LOKIASV2_2179_AF2_glycoside_hydrolase_family_38_C-terminal_domain-containing_protein	AF-O54782-F1-model_v4 Epididymis-specific alpha-mannosidase	0.120	993	722	3	823	26	1018	1.632E-36	1052
